"year","mean_aflatoxin","median_aflatoxin"
2022,3.07732394366197,0
2023,0.519166666666667,0
2016,1.95833333333333,0
2017,6.76875,0.005
2018,0.990571428571429,0
2019,6.50791666666667,0
2020,6.86166666666667,0
2021,7.89281690140845,0
2022,2.48774647887324,0
2023,1.25027777777778,0
2016,0.437777777777778,0
2017,10.1302777777778,0
2018,0.464428571428571,0
2019,6.44208333333333,0
2020,3.10263888888889,0
2021,6.14507042253521,0
2022,2.99774647887324,0
2023,13.5533333333333,0
2016,3.47138888888889,0.005
2017,9.00069444444444,0.01
2018,2.04928571428571,0
2019,6.15361111111111,0
2020,7.97388888888889,0
2021,3.79028169014085,0.01
2022,0.893521126760563,0
2023,3.91555555555556,0
2016,2.16055555555556,0.065
2017,8.23083333333333,0.015
2018,4.25771428571429,0.015
2019,3.23013888888889,0
2020,2.17486111111111,0
2021,2.76619718309859,0.01
2022,4.57887323943662,0
2023,12.0161111111111,0
2016,6.3925,0
2017,1.79722222222222,0
2018,2.14757142857143,0.01
2019,3.82958333333333,0
2020,1.39583333333333,0
2021,1.06338028169014,0
2022,11.6959154929577,0
2023,4.83111111111111,0.005
2016,1.00388888888889,0
2017,4.36541666666667,0
2018,5.40042857142857,0
2019,6.73597222222222,0
2020,6.20944444444444,0
2021,5.6356338028169,0
2022,4.18042253521127,0
2023,1.45138888888889,0
2016,4.03111111111111,0.005
2017,2.20013888888889,0
2018,1.875,0
2019,3.38458333333333,0
2020,7.37194444444444,0
2021,8.19830985915493,0.01
2022,18.5659154929577,0.01
2023,1.93694444444444,0
2016,0.721111111111111,0
2017,2.26763888888889,0
2018,5.36314285714286,0
2019,0.68625,0
2020,4.00152777777778,0
2021,2.57140845070423,0
2022,3.09140845070423,0
2023,1.5525,0
2016,3.24777777777778,0
2017,2.88541666666667,0.005
2018,1.78914285714286,0
2019,7.39916666666667,0
2020,12.1473611111111,0
2021,2.37929577464789,0
2022,1.26746478873239,0
2023,1.08861111111111,0
2016,1.55055555555556,0
2017,0.620972222222222,0.005
2018,0.791857142857143,0
2019,19.405,0
2020,6.04791666666667,0
2021,9.35281690140845,0
2022,4.31070422535211,0.01
2023,0.299444444444444,0
2016,0.595277777777778,0.01
2017,2.495,0
2018,3.09785714285714,0
2019,3.95819444444444,0
2020,4.62736111111111,0
2021,2.76957746478873,0
2022,2.83521126760563,0
2023,0.665833333333333,0
2016,5.1025,0
2017,1.58055555555556,0
2018,11.4078571428571,0.005
2019,0.411388888888889,0
2020,3.55930555555556,0
2021,3.31211267605634,0
2022,5.88929577464789,0
2023,2.99138888888889,0
2016,1.005,0
2017,5.75805555555556,0
2018,0.641142857142857,0
2019,3.83444444444444,0
2020,0.7175,0
2021,7.56774647887324,0
2022,2.52929577464789,0
2023,6.44527777777778,0
2016,15.0077777777778,0
2017,2.18888888888889,0
2018,2.56071428571429,0
2019,4.25694444444444,0
2020,5.00916666666667,0
2021,5.46112676056338,0
2022,3.81802816901408,0
2023,2.75888888888889,0
2016,1.71027777777778,0
2017,16.42625,0
2018,8.556,0
2019,5.38777777777778,0
2020,1.93458333333333,0
2021,4.8656338028169,0
2022,6.30366197183099,0.01
2023,0.252222222222222,0
2016,0.770277777777778,0
2017,4.70097222222222,0
2018,1.77328571428571,0
2019,19.9859722222222,0
2020,4.47013888888889,0
2021,2.41323943661972,0
2022,2.23338028169014,0
2023,1.38166666666667,0
2016,5.51694444444444,0
2017,3.29611111111111,0
2018,3.21371428571429,0
2019,4.22597222222222,0
2020,4.27416666666667,0
2021,11.0161971830986,0
2022,2.79746478873239,0.02
2023,2.19888888888889,0
2016,5.29944444444445,0
2017,2.06027777777778,0
2018,4.48871428571429,0.01
2019,2.02680555555556,0
2020,3.98722222222222,0
2021,1.10718309859155,0
2022,2.4043661971831,0
2023,3.14472222222222,0
2016,8.37222222222222,0
2017,3.14416666666667,0
2018,1.93814285714286,0
2019,8.63611111111111,0
2020,6.73277777777778,0
2021,20.5683098591549,0
2022,6.16647887323944,0
2023,3.97861111111111,0
2016,9.02777777777778,0
2017,3.20305555555556,0
2018,1.51685714285714,0
2019,0.654861111111111,0
2020,0.769583333333333,0
2021,1.55211267605634,0
2022,4.27901408450704,0
2023,8.28416666666667,0.03
2016,1.01388888888889,0
2017,5.56708333333333,0
2018,3.15085714285714,0
2019,18.1548611111111,0
2020,1.29097222222222,0
2021,1.68633802816901,0
2022,1.44676056338028,0
2023,0.163055555555556,0
2016,4.62805555555556,0
2017,3.29402777777778,0
2018,11.8404285714286,0
2019,2.88541666666667,0
2020,1.78291666666667,0
2021,1.81901408450704,0
2022,2.8743661971831,0
2023,11.3877777777778,0
2016,0.647777777777778,0
2017,1.80722222222222,0
2018,3.69557142857143,0.01
2019,2.21194444444444,0
2020,6.15625,0
2021,5.21676056338028,0
2022,0.817042253521127,0
2023,6.85333333333333,0
2016,3.59388888888889,0
2017,4.58597222222222,0
2018,5.01685714285714,0
2019,5.39305555555556,0
2020,5.56208333333333,0
2021,0.850422535211268,0
2022,5.1530985915493,0
2023,0.609722222222222,0
2016,7.12611111111111,0
2017,4.14638888888889,0.015
2018,4.83885714285714,0
2019,6.44208333333333,0
2020,1.67708333333333,0
2021,3.61239436619718,0
2022,10.0343661971831,0
2023,0.190277777777778,0
2016,6.38861111111111,0.005
2017,11.7677777777778,0
2018,1.09028571428571,0
2019,1.36541666666667,0
2020,4.06791666666667,0
2021,1.46492957746479,0
2022,5.09619718309859,0
2023,0.503333333333333,0
2016,2.62611111111111,0
2017,2.47569444444444,0.01
2018,1.42585714285714,0
2019,8.31263888888889,0
2020,3.67472222222222,0
2021,1.2812676056338,0
2022,4.73718309859155,0
2023,6.825,0
2016,3.77611111111111,0
2017,1.50138888888889,0
2018,5.32757142857143,0
2019,2.54319444444444,0
2020,1.53347222222222,0
2021,5.22816901408451,0
2022,1.67323943661972,0.01
2023,2.70666666666667,0
2016,7.1025,0
2017,2.98875,0
2018,4.57942857142857,0
2019,3.66375,0
2020,6.61472222222222,0
2021,3.40183098591549,0
2022,1.59098591549296,0.01
2023,0.393333333333333,0
2016,0.977222222222222,0
2017,6.87097222222222,0.005
2018,2.39071428571429,0
2019,3.39305555555556,0
2020,13.3590277777778,0
2021,1.25507042253521,0
2022,0.575915492957746,0
2023,1.42222222222222,0
2016,0.462222222222222,0
2017,6.63861111111111,0
2018,2.67657142857143,0
2019,4.65444444444444,0
2020,1.76375,0
2021,2.98408450704225,0
2022,3.47816901408451,0
2023,2.06472222222222,0
2016,2.26333333333333,0
2017,1.50986111111111,0
2018,11.7388571428571,0
2019,6.55166666666667,0
2020,4.51277777777778,0
2021,5.74380281690141,0
2022,3.00915492957746,0
2023,3.27666666666667,0
2016,4.97027777777778,0
2017,9.70902777777778,0
2018,3.97257142857143,0
2019,0.715833333333333,0
2020,17.53375,0
2021,3.26239436619718,0
2022,2.33183098591549,0
2023,3.42583333333333,0.08
2016,1.04972222222222,0.005
2017,1.59527777777778,0
2018,10.1824285714286,0
2019,2.81777777777778,0
2020,1.22,0
2021,3.7212676056338,0
2022,2.39281690140845,0
2023,6.52666666666667,0
2016,10.2047222222222,0.01
2017,5.29958333333333,0
2018,10.0695714285714,0
2019,3.40208333333333,0
2020,4.20736111111111,0
2021,6.41971830985915,0
2022,3.46140845070423,0
2023,1.48555555555556,0
2016,7.31527777777778,0
2017,18.4959722222222,0
2018,5.84242857142857,0
2019,4.91263888888889,0
2020,0.773472222222222,0
2021,2.15380281690141,0
2022,3.23830985915493,0
2023,2.7975,0
2016,6.99361111111111,0.01
2017,4.10986111111111,0.005
2018,11.379,0
2019,1.30361111111111,0.01
2020,20.51375,0
2021,1.15549295774648,0
2022,5.36774647887324,0.01
2023,2.34,0
2016,0.5425,0
2017,3.22666666666667,0
2018,4.68728571428571,0
2019,2.32986111111111,0
2020,6.22416666666667,0
2021,18.69,0
2022,1.25816901408451,0
2023,1.02833333333333,0
2016,0.328888888888889,0
2017,5.65208333333333,0
2018,1.72228571428571,0
2019,5.96263888888889,0
2020,4.36777777777778,0
2021,3.26633802816901,0
2022,9.01056338028169,0
2023,5.45805555555556,0.025
2016,1.87194444444444,0
2017,15.5551388888889,0
2018,0.380142857142857,0
2019,2.82805555555556,0
2020,11.3913888888889,0
2021,8.87281690140845,0
2022,2.25859154929577,0
2023,12.1838888888889,0.015
2016,6.07638888888889,0
2017,14.4215277777778,0
2018,1.61514285714286,0
2019,2.55194444444444,0
2020,2.27819444444444,0
2021,3.14507042253521,0.01
2022,4.36591549295775,0
2023,13.1972222222222,0
2016,2.94138888888889,0.01
2017,4.09708333333333,0
2018,8.42414285714286,0
2019,3.36569444444444,0
2020,4.45194444444444,0.01
2021,7.51253521126761,0
2022,2.36253521126761,0
2023,2.37861111111111,0
2016,21.2886111111111,0.02
2017,4.12013888888889,0
2018,6.89557142857143,0
2019,2.91277777777778,0
2020,6.86263888888889,0
2021,4.75211267605634,0.01
2022,5.00253521126761,0
2023,1.14027777777778,0
2016,1.06305555555556,0
2017,4.47291666666667,0.005
2018,0.275714285714286,0
2019,10.36,0
2020,3.87291666666667,0
2021,8.16802816901408,0
2022,10.089014084507,0
2023,0.966388888888889,0
2016,13.7877777777778,0
2017,3.81055555555556,0.005
2018,2.77028571428571,0
2019,1.07722222222222,0
2020,2.03222222222222,0
2021,4.91366197183099,0
2022,7.1412676056338,0
2023,1.27361111111111,0
2016,7.32444444444444,0
2017,11.5423611111111,0.01
2018,1.48471428571429,0
2019,2.06236111111111,0
2020,6.68763888888889,0
2021,0.770985915492958,0
2022,1.98535211267606,0
2023,1.78722222222222,0
2016,2.43527777777778,0
2017,3.33805555555556,0
2018,10.4702857142857,0
2019,2.68944444444444,0
2020,2.42666666666667,0
2021,1.55535211267606,0
2022,2.75845070422535,0
2023,2.71638888888889,0
2016,3.31944444444444,0
2017,1.58319444444444,0
2018,5.64657142857143,0
2019,1.94486111111111,0
2020,2.39194444444444,0
2021,1.2943661971831,0
2022,8.76619718309859,0
2023,0.4925,0
2016,0.693888888888889,0
2017,0.794305555555556,0
2018,6.69528571428571,0
2019,5.96083333333333,0.005
2020,9.36194444444445,0
2021,1.10732394366197,0
2022,0.61943661971831,0
2023,17.5094444444444,0
2016,0.0872222222222222,0
2017,9.60152777777778,0
2018,3.867,0
2019,0.858472222222222,0
2020,6.10541666666667,0.01
2021,1.52957746478873,0
2022,1.76394366197183,0.04
2023,8.95777777777778,0
2016,8.89444444444444,0.065
2017,13.3859722222222,0
2018,2.91742857142857,0
2019,7.88861111111111,0
2020,1.22833333333333,0.01
2021,1.18647887323944,0
2022,2.04492957746479,0
2023,0.154444444444444,0
2016,2.18166666666667,0
2017,1.22694444444444,0
2018,5.11,0
2019,1.22763888888889,0
2020,3.02236111111111,0
2021,7.64197183098592,0
2022,10.2077464788732,0
2023,4.81583333333333,0.005
2016,9.10083333333333,0
2017,4.59972222222222,0
2018,2.62414285714286,0
2019,0.927222222222222,0
2020,1.31138888888889,0
2021,6.72112676056338,0
2022,1.53943661971831,0
2023,0.833333333333333,0
2016,3.62861111111111,0
2017,11.3883333333333,0
2018,10.7105714285714,0
2019,3.41527777777778,0.055
2020,2.04694444444444,0
2021,1.68450704225352,0
2022,2.28295774647887,0
2023,5.10388888888889,0
2016,0.361111111111111,0
2017,10.1738888888889,0
2018,8.151,0
2019,4.34319444444444,0
2020,3.38041666666667,0
2021,6.48028169014085,0.02
2022,15.0887323943662,0
2023,24.5480555555556,0
2016,1.83944444444444,0
2017,5.25763888888889,0
2018,1.265,0
2019,1.90805555555556,0
2020,9.615,0
2021,13.6356338028169,0
2022,1.47,0
2023,4.08444444444444,0
2016,2.45611111111111,0.005
2017,2.16986111111111,0
2018,1.52114285714286,0
2019,1.45666666666667,0
2020,3.80875,0
2021,1.74450704225352,0
2022,3.09366197183099,0
2023,6.94583333333333,0
2016,3.08777777777778,0.01
2017,3.47333333333333,0
2018,0.961857142857143,0
2019,5.14194444444444,0
2020,5.18597222222222,0
2021,7.70492957746479,0
2022,4.51028169014084,0
2023,4.58444444444444,0
2016,4.32777777777778,0
2017,1.71680555555556,0
2018,1.69714285714286,0
2019,2.48097222222222,0.01
2020,3.55763888888889,0
2021,3.48464788732394,0
2022,2.60774647887324,0
2023,2.00166666666667,0
2016,5.21861111111111,0.01
2017,4.67555555555556,0
2018,1.85714285714286,0
2019,1.26625,0
2020,9.56083333333333,0
2021,14.5511267605634,0
2022,3.08422535211268,0
2023,1.28861111111111,0
2016,5.24972222222222,0
2017,4.85263888888889,0
2018,5.30185714285714,0.01
2019,3.55055555555556,0
2020,14.8293055555556,0
2021,2.38478873239437,0
2022,7.31014084507042,0
2023,1.37555555555556,0
2016,0.747222222222222,0
2017,3.53638888888889,0
2018,3.44785714285714,0
2019,1.22805555555556,0
2020,2.52902777777778,0
2021,0.59943661971831,0
2022,1.02253521126761,0
2023,2.325,0.025
2016,0.876666666666667,0.005
2017,2.28486111111111,0.01
2018,12.123,0
2019,5.78805555555556,0
2020,10.4819444444444,0
2021,3.79718309859155,0
2022,5.44591549295775,0
2023,1.80944444444444,0
2016,3.04722222222222,0
2017,4.45944444444444,0
2018,3.371,0
2019,2.39486111111111,0
2020,2.12472222222222,0
2021,1.77549295774648,0
2022,0.718450704225352,0
2023,10.2897222222222,0
2016,6.80194444444444,0.01
2017,4.77527777777778,0
2018,3.80014285714286,0
2019,2.78194444444444,0
2020,0.561666666666667,0
2021,8.92492957746479,0
2022,4.43380281690141,0
2023,3.85527777777778,0.02
2016,1.02027777777778,0
2017,5.85055555555556,0
2018,2.43728571428571,0
2019,2.95902777777778,0
2020,1.89152777777778,0
2021,4.67802816901408,0
2022,0.825070422535211,0
2023,1.44472222222222,0
2016,6.56388888888889,0.02
2017,1.58208333333333,0.005
2018,1.60728571428571,0
2019,1.53097222222222,0
2020,4.29930555555556,0
2021,4.30732394366197,0.01
2022,15.7145070422535,0
2023,6.81583333333333,0.005
2016,4.00777777777778,0
2017,7.71041666666667,0
2018,6.00971428571429,0
2019,1.74263888888889,0
2020,0.598194444444444,0
2021,4.63661971830986,0
2022,7.5387323943662,0
2023,13.3611111111111,0
2016,6.53583333333333,0
2017,0.473333333333333,0
2018,0.946285714285714,0
2019,2.72,0
2020,1.47291666666667,0
2021,3.57633802816901,0
2022,1.94056338028169,0
2023,4.37138888888889,0
2016,3.09583333333333,0
2017,3.92333333333333,0
2018,18.3885714285714,0.005
2019,5.33125,0.01
2020,1.84236111111111,0
2021,3.25211267605634,0
2022,2.86535211267606,0
2023,1.06444444444444,0
2016,0.843888888888889,0
2017,0.884027777777778,0
2018,7.77557142857143,0
2019,3.85277777777778,0
2020,2.01319444444444,0
2021,2.26661971830986,0
2022,8.58816901408451,0
2023,1.57833333333333,0
2016,3.00805555555556,0
2017,0.7625,0
2018,2.537,0
2019,3.29527777777778,0
2020,3.31152777777778,0
2021,1.34605633802817,0
2022,4.32197183098592,0.01
2023,5.20805555555556,0
2016,0.6025,0
2017,0.821805555555556,0
2018,0.567714285714286,0
2019,3.24305555555556,0
2020,2.74138888888889,0
2021,2.68,0
2022,7.20619718309859,0
2023,0.7525,0
2016,20.1680555555556,0.1
2017,5.32680555555556,0.02
2018,6.24657142857143,0.07
2019,0.987361111111111,0
2020,1.72902777777778,0
2021,3.83788732394366,0
2022,5.57830985915493,0
2023,0.372222222222222,0
2016,0.458055555555556,0
2017,1.33319444444444,0
2018,2.68414285714286,0
2019,11.7108333333333,0
2020,8.205,0
2021,2.27112676056338,0
2022,2.33450704225352,0
2023,2.23888888888889,0
2016,6.40111111111111,0.035
2017,1.76777777777778,0
2018,1.98971428571429,0.005
2019,2.67236111111111,0
2020,1.645,0
2021,4.28450704225352,0
2022,4.38070422535211,0
2023,1.5275,0
2016,1.30972222222222,0.045
2017,9.02458333333333,0
2018,4.73314285714286,0
2019,2.62138888888889,0
2020,2.51972222222222,0
2021,3.42422535211268,0
2022,7.81408450704225,0
2023,9.65166666666667,0
2016,3.26472222222222,0
2017,2.24986111111111,0
2018,5.92714285714286,0
2019,2.29111111111111,0
2020,1.34125,0
2021,3.48704225352113,0
2022,1.95718309859155,0
2023,1.50361111111111,0
2016,11.3238888888889,0.02
2017,7.04,0
2018,4.03828571428571,0
2019,4.89319444444445,0
2020,1.57111111111111,0
2021,2.79056338028169,0
2022,0.798169014084507,0
2023,0.365,0
2016,0.499444444444444,0
2017,7.27736111111111,0
2018,0.999142857142857,0
2019,3.27944444444444,0
2020,3.28361111111111,0
2021,8.28028169014084,0
2022,11.7315492957746,0
2023,6.88,0
2016,7.12361111111111,0
2017,0.682638888888889,0
2018,5.17428571428571,0
2019,12.4572222222222,0
2020,5.44625,0
2021,7.15915492957746,0
2022,3.76140845070423,0
2023,0.316666666666667,0
2016,0.403055555555556,0
2017,1.35083333333333,0
2018,8.98971428571429,0
2019,14.6922222222222,0
2020,2.66666666666667,0
2021,3.83408450704225,0
2022,8.48140845070423,0
2023,0.0772222222222222,0
2016,0.481111111111111,0
2017,11.4531944444444,0
2018,2.74585714285714,0
2019,3.53930555555556,0
2020,4.97388888888889,0
2021,4.94732394366197,0
2022,11.9043661971831,0
2023,2.27388888888889,0
2016,1.31194444444444,0
2017,5.12958333333333,0
2018,11.2517142857143,0
2019,2.93722222222222,0
2020,4.40833333333333,0
2021,2.3256338028169,0
2022,1.12450704225352,0
2023,0.168888888888889,0
2016,1.43166666666667,0
2017,3.09847222222222,0
2018,1.75614285714286,0
2019,4.54680555555556,0
2020,3.05916666666667,0
2021,1.70859154929577,0
2022,3.76549295774648,0
2023,18.7519444444444,0
2016,4.90972222222222,0
2017,1.92069444444444,0
2018,3.02357142857143,0
2019,0.89625,0
2020,3.3625,0
2021,0.490140845070423,0
2022,6.90323943661972,0
2023,0.305555555555556,0
2016,3.15555555555556,0
2017,4.87722222222222,0
2018,1.07042857142857,0
2019,3.24208333333333,0
2020,4.60666666666667,0
2021,7.2430985915493,0
2022,2.53746478873239,0
2023,2.82888888888889,0.02
2016,0.357222222222222,0
2017,10.6091666666667,0
2018,5.034,0
2019,3.45972222222222,0
2020,0.69375,0
2021,4.66760563380282,0
2022,6.11746478873239,0.01
2023,1.78944444444444,0
2016,0.470277777777778,0.005
2017,2.10569444444444,0
2018,2.67271428571429,0
2019,3.5,0.01
2020,4.76486111111111,0.01
2021,3.48239436619718,0
2022,9.25450704225352,0
2023,7.92416666666667,0
2016,3.49972222222222,0
2017,9.17666666666667,0
2018,6.07485714285714,0
2019,2.85527777777778,0
2020,2.11708333333333,0
2021,4.81535211267606,0
2022,7.94464788732394,0
2023,3.32777777777778,0
2016,5.56916666666667,0
2017,0.990138888888889,0
2018,2.78142857142857,0
2019,0.803472222222222,0
2020,7.24597222222222,0.03
2021,3.8112676056338,0
2022,0.397042253521127,0
2023,1.88305555555556,0
2016,0.4075,0
2017,2.06513888888889,0
2018,2.93071428571429,0
2019,3.58708333333333,0
2020,1.25652777777778,0
2021,6.1243661971831,0
2022,0.547887323943662,0
2023,2.70861111111111,0.075
2016,9.78111111111111,0.18
2017,4.79875,0
2018,2.06828571428571,0
2019,1.52819444444444,0
2020,4.19291666666667,0
2021,13.8004225352113,0
2022,12.896338028169,0
2023,3.58694444444444,0
2016,0.570833333333333,0
2017,1.84597222222222,0
2018,0.703571428571429,0
2019,1.53097222222222,0
2020,2.25875,0
2021,1.55633802816901,0
2022,5.28718309859155,0
2023,5.74138888888889,0
2016,9.83,0.005
2017,3.06680555555556,0
2018,1.18271428571429,0
2019,2.43222222222222,0.035
2020,2.85722222222222,0
2021,1.27408450704225,0
2022,2.51084507042254,0
2023,1.51805555555556,0
2016,0.568333333333333,0
2017,7.80486111111111,0
2018,0.689571428571429,0
2019,1.80444444444444,0
2020,1.49,0.015
2021,0.561830985915493,0
2022,4.93366197183099,0
2023,0.729166666666667,0
2016,4.61,0
2017,2.86027777777778,0
2018,3.644,0
2019,7.95125,0
2020,1.00847222222222,0
2021,3.35760563380282,0.01
2022,15.4891549295775,0
2023,3.24888888888889,0
2016,2.13444444444444,0
2017,6.40152777777778,0
2018,9.004,0
2019,6.98486111111111,0
2020,6.42777777777778,0.01
2021,3.09056338028169,0
2022,3.27239436619718,0
2023,0.469722222222222,0
2016,1.23888888888889,0
2017,1.31333333333333,0
2018,1.16657142857143,0
2019,1.29513888888889,0.005
2020,0.54125,0
2021,4.39450704225352,0
2022,4.31943661971831,0
2023,3.10055555555556,0
2016,6.88444444444444,0.01
2017,3.62833333333333,0
2018,4.06314285714286,0
2019,1.03583333333333,0
2020,3.92180555555556,0
2021,3.00239436619718,0
2022,1.98450704225352,0
2023,15.9772222222222,0
2016,4.81166666666667,0
2017,3.19694444444444,0
2018,7.91771428571429,0
2019,3.51722222222222,0
2020,0.210277777777778,0
2021,0.31830985915493,0
2022,4.84971830985915,0
2023,4.32083333333333,0
2016,0.661111111111111,0
2017,2.66986111111111,0
2018,3.53085714285714,0
2019,2.16291666666667,0
2020,2.27125,0
2021,2.2012676056338,0.01
2022,3.40028169014085,0
2023,1.03416666666667,0.005
2016,5.65444444444444,0
2017,2.28402777777778,0
2018,4.86057142857143,0.005
2019,1.32611111111111,0
2020,8.54222222222222,0.005
2021,7.76859154929577,0
2022,2.92211267605634,0
2023,2.40138888888889,0
2016,0.751666666666667,0.01
2017,7.03569444444444,0
2018,8.50785714285714,0
2019,4.58194444444444,0
2020,5.58138888888889,0
2021,4.09915492957747,0
2022,3.48507042253521,0
2023,0.3925,0
2016,5.06805555555556,0.01
2017,1.67652777777778,0
2018,2.853,0
2019,3.86680555555556,0
2020,4.61597222222222,0
2021,3.03140845070423,0
2022,8.32070422535211,0
2023,3.4075,0
2016,9.805,0.065
2017,9.06611111111111,0
2018,2.60871428571429,0
2019,0.523472222222222,0
2020,2.14402777777778,0.005
2021,3.51830985915493,0
2022,5.15211267605634,0
2023,13.8927777777778,0
2016,4.47527777777778,0
2017,3.53888888888889,0
2018,0.794857142857143,0
2019,1.26347222222222,0
2020,2.63319444444444,0
2021,5.39422535211268,0
2022,1.22281690140845,0
2023,0.783333333333333,0
2016,0.570555555555556,0.005
2017,10.3325,0
2018,2.92814285714286,0
2019,9.12166666666667,0
2020,0.960555555555556,0
2021,5.74788732394366,0
2022,7.93183098591549,0
2023,2.38027777777778,0
2016,15.0580555555556,0
2017,6.58902777777778,0.005
2018,3.59542857142857,0
2019,2.76958333333333,0
2020,5.06875,0.01
2021,3.53549295774648,0
2022,1.67408450704225,0
2023,2.02944444444444,0
2016,1.11666666666667,0
2017,2.57597222222222,0
2018,1.89128571428571,0
2019,24.6030555555556,0
2020,10.5234722222222,0.01
2021,11.0361971830986,0
2022,1.45239436619718,0
2023,10.6616666666667,0
2016,1.75333333333333,0
2017,10.1658333333333,0.005
2018,0.817714285714286,0
2019,11.9355555555556,0
2020,13.34375,0
2021,3.63535211267606,0
2022,2.58605633802817,0
2023,1.00833333333333,0
2016,2.14388888888889,0
2017,7.43847222222222,0
2018,2.398,0
2019,3.8225,0
2020,2.57430555555556,0
2021,19.9897183098592,0
2022,1.49915492957746,0
2023,3.805,0
2016,1.38916666666667,0
2017,11.1831944444444,0
2018,12.1077142857143,0
2019,7.61833333333333,0
2020,1.93972222222222,0.01
2021,1.65647887323944,0.01
2022,4.50338028169014,0
2023,1.37888888888889,0
2016,0.68,0.005
2017,3.54208333333333,0
2018,1.85442857142857,0
2019,3.03430555555556,0
2020,2.12875,0
2021,1.35338028169014,0
2022,1.5556338028169,0
2023,0.373888888888889,0
2016,2.08444444444444,0.03
2017,2.67152777777778,0
2018,2.48557142857143,0
2019,2.55472222222222,0
2020,3.52013888888889,0.05
2021,2.62478873239437,0
2022,5.35154929577465,0
2023,1.3775,0
2016,0.571388888888889,0
2017,5.10833333333333,0
2018,3.06285714285714,0.005
2019,2.5675,0
2020,3.78263888888889,0
2021,3.76492957746479,0
2022,13.9332394366197,0
2023,4.92027777777778,0
2016,1.49638888888889,0
2017,3.82013888888889,0.005
2018,3.36828571428571,0
2019,8.63180555555556,0
2020,7.05430555555556,0
2021,3.13464788732394,0
2022,5.89464788732394,0
2023,16.9175,0.015
2016,18.5738888888889,0
2017,2.49944444444444,0
2018,19.766,0
2019,10.9469444444444,0.005
2020,10.7230555555556,0.005
2021,8.69338028169014,0
2022,3.34718309859155,0
2023,6.55277777777778,0
2016,1.135,0
2017,1.44138888888889,0
2018,11.794,0.01
2019,2.46597222222222,0
2020,4.76222222222222,0
2021,6.86225352112676,0
2022,3.52197183098592,0
2023,9.05,0.045
2016,2.06722222222222,0.005
2017,4.24958333333333,0.01
2018,2.67728571428571,0
2019,11.8519444444444,0
2020,8.47930555555556,0
2021,5.31394366197183,0
2022,3.13,0
2023,6.69277777777778,0.06
2016,0.464166666666667,0
2017,10.8579166666667,0
2018,2.02128571428571,0
2019,2.52777777777778,0
2020,3.65013888888889,0
2021,5.81788732394366,0
2022,2.46746478873239,0
2023,27.0788888888889,0
2016,2.96833333333333,0
2017,13.7816666666667,0
2018,2.67885714285714,0
2019,3.13555555555556,0
2020,3.86902777777778,0.005
2021,0.517323943661972,0
2022,2.78859154929577,0
2023,11.1136111111111,0
2016,1.12472222222222,0
2017,1.06236111111111,0
2018,2.609,0
2019,14.7065277777778,0
2020,7.88888888888889,0
2021,5.42464788732394,0
2022,2.28323943661972,0
2023,4.15972222222222,0
2016,12.3352777777778,0
2017,29.70125,0
2018,1.017,0
2019,3.65486111111111,0
2020,2.09916666666667,0
2021,3.71577464788732,0
2022,6.50676056338028,0
2023,1.61194444444444,0
2016,1.12222222222222,0
2017,16.65125,0
2018,1.92371428571429,0
2019,6.4575,0
2020,6.91569444444444,0
2021,2.8387323943662,0
2022,5.00295774647887,0
2023,2.85694444444444,0.005
2016,1.25722222222222,0
2017,2.56208333333333,0
2018,21.9892857142857,0.025
2019,4.63736111111111,0
2020,7.44486111111111,0
2021,2.88323943661972,0
2022,1.18591549295775,0
2023,0.481666666666667,0
2016,2.60388888888889,0
2017,2.77236111111111,0
2018,1.38414285714286,0
2019,4.36819444444444,0.01
2020,1.34777777777778,0
2021,2.42253521126761,0
2022,4.14112676056338,0
2023,7.06611111111111,0
2016,1.41722222222222,0
2017,6.69097222222222,0
2018,3.385,0
2019,5.91458333333333,0
2020,4.55305555555556,0
2021,7.40507042253521,0
2022,12.9225352112676,0.03
2023,4.98111111111111,0
2016,1.13972222222222,0
2017,1.62583333333333,0
2018,0.872,0
2019,1.65430555555556,0
2020,1.95819444444444,0
2021,4.55492957746479,0.01
2022,1.01267605633803,0
2023,8.79138888888889,0
2016,3.46833333333333,0
2017,0.879444444444444,0
2018,1.76228571428571,0
2019,2.73013888888889,0
2020,4.46708333333333,0.005
2021,6.58816901408451,0
2022,6.86577464788732,0
2023,5.935,0
2016,6.77777777777778,0
2017,4.37569444444444,0
2018,2.11642857142857,0
2019,9.67847222222222,0
2020,2.43097222222222,0
2021,7.39492957746479,0
2022,2.70394366197183,0
2023,2.94277777777778,0.015
2016,6.27194444444444,0
2017,13.3063888888889,0
2018,2.013,0
2019,6.69291666666667,0
2020,5.69222222222222,0
2021,7.83746478873239,0
2022,9.49478873239437,0
2023,0.811666666666667,0
2016,2.80888888888889,0
2017,1.88861111111111,0
2018,0.623142857142857,0
2019,0.783611111111111,0
2020,2.76361111111111,0
2021,1.38774647887324,0
2022,7.96507042253521,0
2023,1.13527777777778,0
2016,17.7955555555556,0.01
2017,1.43111111111111,0
2018,2.14385714285714,0
2019,4.73847222222222,0
2020,4.46541666666667,0.015
2021,4.02225352112676,0
2022,4.84647887323944,0
2023,1.19,0
2016,3.29972222222222,0
2017,0.908611111111111,0
2018,8.53742857142857,0.01
2019,2.08611111111111,0
2020,1.595,0
2021,0.703098591549296,0.01
2022,9.01380281690141,0.01
