EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
021_AAAV,CRGRO048,1,1,2021-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
021_AAAV,CRGRO048,1,1,2021-05-05T00:00:00Z,1,297,76,0,18,0,1,8,0,202,0,0,0,0,0,0.119,0.115,0.09,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
021_AAAV,CRGRO048,1,1,2021-05-06T00:00:00Z,2,284,63,0,28,0,1,8,0,209,0,0,0,0,0,0.035,0.115,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.228,0.2
021_AAAV,CRGRO048,1,1,2021-05-07T00:00:00Z,3,281,60,0,31,0,1,8,0,212,0,0,0,0,0,0.038,0.113,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.225,0.192
021_AAAV,CRGRO048,1,1,2021-05-08T00:00:00Z,4,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.111,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
021_AAAV,CRGRO048,1,1,2021-05-09T00:00:00Z,5,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.11,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
021_AAAV,CRGRO048,1,1,2021-05-10T00:00:00Z,6,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.108,0.094,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-11T00:00:00Z,7,288,67,0,32,9,1,8,0,213,0,0,0,0,0,0.165,0.122,0.111,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-12T00:00:00Z,8,302,81,0,32,25,1,8,0,213,0,0,0,0,0,0.201,0.163,0.145,0.122,0.09,0.076,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-13T00:00:00Z,9,297,76,0,32,26,1,8,0,213,0,0,0,0,0,0.053,0.143,0.146,0.136,0.102,0.076,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-14T00:00:00Z,10,296,75,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.123,0.125,0.122,0.119,0.076,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-15T00:00:00Z,11,296,75,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.115,0.117,0.117,0.119,0.082,0.082,0.135,0.158,0.224,0.189
021_AAAV,CRGRO048,1,1,2021-05-16T00:00:00Z,12,295,74,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.113,0.114,0.114,0.119,0.083,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-17T00:00:00Z,13,295,74,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.11,0.113,0.114,0.119,0.083,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-18T00:00:00Z,14,295,74,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.108,0.112,0.114,0.119,0.083,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-19T00:00:00Z,15,295,73,0,32,26,1,8,0,213,0,0,0,0,0,0.038,0.107,0.111,0.114,0.119,0.084,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-20T00:00:00Z,16,294,73,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.105,0.11,0.114,0.119,0.084,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-21T00:00:00Z,17,294,73,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.103,0.109,0.113,0.119,0.084,0.083,0.135,0.159,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-05-22T00:00:00Z,18,293,72,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.101,0.108,0.113,0.118,0.084,0.083,0.135,0.159,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-23T00:00:00Z,19,293,72,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.099,0.107,0.112,0.118,0.084,0.083,0.135,0.159,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-24T00:00:00Z,20,293,72,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.098,0.105,0.111,0.118,0.084,0.083,0.135,0.16,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-25T00:00:00Z,21,292,71,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.097,0.104,0.11,0.118,0.084,0.083,0.135,0.16,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-26T00:00:00Z,22,292,71,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.095,0.102,0.109,0.118,0.084,0.083,0.135,0.16,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-27T00:00:00Z,23,292,70,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.094,0.101,0.108,0.118,0.084,0.083,0.135,0.16,0.222,0.189
021_AAAV,CRGRO048,1,1,2021-05-28T00:00:00Z,24,291,70,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.092,0.099,0.106,0.118,0.084,0.083,0.135,0.16,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-05-29T00:00:00Z,25,291,70,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.091,0.098,0.104,0.117,0.084,0.083,0.135,0.16,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-05-30T00:00:00Z,26,290,69,0,32,26,1,8,0,213,0,0,0,0,0,0.037,0.09,0.096,0.102,0.117,0.084,0.083,0.135,0.16,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-05-31T00:00:00Z,27,290,69,0,32,26,1,8,0,213,0,0,0,0,0,0.036,0.089,0.095,0.1,0.117,0.084,0.084,0.135,0.16,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-06-01T00:00:00Z,28,289,68,0,32,26,1,8,0,213,0,0,0,0,0,0.036,0.087,0.093,0.098,0.116,0.084,0.084,0.135,0.16,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-06-02T00:00:00Z,29,298,77,0,32,35,1,8,0,213,0,0,0,0,0,0.164,0.114,0.095,0.097,0.115,0.084,0.084,0.135,0.161,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-06-03T00:00:00Z,30,299,78,0,32,41,1,8,0,213,0,0,0,0,0,0.104,0.13,0.118,0.105,0.115,0.084,0.084,0.135,0.161,0.221,0.189
021_AAAV,CRGRO048,1,1,2021-06-04T00:00:00Z,31,295,74,0,32,41,1,8,0,213,0,0,0,0,0,0.036,0.116,0.111,0.111,0.117,0.084,0.084,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-05T00:00:00Z,32,314,93,0,32,61,1,8,0,213,0,0,0,0,0,0.254,0.147,0.135,0.125,0.12,0.087,0.084,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-06T00:00:00Z,33,308,87,0,32,61,1,8,0,213,0,0,0,0,0,0.067,0.124,0.119,0.116,0.12,0.115,0.084,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-07T00:00:00Z,34,308,87,0,32,64,1,8,0,213,0,0,0,0,0,0.083,0.113,0.115,0.115,0.12,0.116,0.084,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-08T00:00:00Z,35,304,83,0,32,64,1,8,0,213,0,0,0,0,0,0.043,0.107,0.11,0.11,0.119,0.116,0.084,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-09T00:00:00Z,36,302,81,0,32,64,1,8,0,213,0,0,0,0,0,0.037,0.099,0.103,0.105,0.118,0.116,0.085,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-10T00:00:00Z,37,301,80,0,32,66,1,8,0,213,0,0,0,0,0,0.077,0.094,0.096,0.098,0.117,0.115,0.085,0.135,0.161,0.22,0.189
021_AAAV,CRGRO048,1,1,2021-06-11T00:00:00Z,38,297,76,0,32,66,1,8,0,213,0,0,0,0,0,0.036,0.089,0.09,0.092,0.114,0.115,0.085,0.135,0.162,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-12T00:00:00Z,39,353,132,29,32,153,1,8,0,213,0,0,0,29.1,0,0.252,0.23,0.23,0.188,0.129,0.124,0.101,0.135,0.162,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-13T00:00:00Z,40,350,129,29,32,156,1,8,0,213,0,0,0,0,0,0.122,0.177,0.201,0.195,0.139,0.132,0.139,0.135,0.162,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-14T00:00:00Z,41,344,123,29,32,156,1,8,0,213,0,0,0,0,0,0.041,0.134,0.16,0.172,0.138,0.135,0.157,0.156,0.162,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-15T00:00:00Z,42,340,119,29,32,156,1,8,0,213,0,0,0,0,0,0.038,0.109,0.121,0.128,0.125,0.124,0.145,0.195,0.185,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-16T00:00:00Z,43,336,115,29,32,156,1,8,0,213,0,0,0,0,0,0.038,0.098,0.106,0.11,0.119,0.12,0.141,0.195,0.198,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-17T00:00:00Z,44,332,111,29,32,156,1,8,0,213,0,0,0,0,0,0.037,0.09,0.092,0.098,0.116,0.118,0.141,0.195,0.199,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-18T00:00:00Z,45,328,107,29,32,156,1,8,0,213,0,0,0,0,0,0.036,0.085,0.087,0.09,0.113,0.116,0.14,0.195,0.199,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-19T00:00:00Z,46,327,106,29,32,156,1,8,0,213,0,0,0,0,0,0.042,0.083,0.085,0.087,0.11,0.114,0.14,0.195,0.199,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-20T00:00:00Z,47,324,103,29,32,157,1,8,0,213,0,0,0,0,0,0.046,0.08,0.082,0.084,0.107,0.111,0.139,0.195,0.199,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-21T00:00:00Z,48,321,100,29,32,157,1,8,0,213,0,0,0,0,0,0.036,0.078,0.079,0.081,0.104,0.108,0.138,0.195,0.199,0.219,0.189
021_AAAV,CRGRO048,1,1,2021-06-22T00:00:00Z,49,349,128,30,32,187,1,8,0,213,0.01,0,0,0.67,0,0.252,0.172,0.138,0.115,0.104,0.106,0.137,0.195,0.199,0.218,0.189
021_AAAV,CRGRO048,1,1,2021-06-23T00:00:00Z,50,343,122,30,32,187,1,8,0,213,0.01,0,0,0,0,0.118,0.126,0.113,0.105,0.118,0.118,0.137,0.195,0.203,0.218,0.189
021_AAAV,CRGRO048,1,1,2021-06-24T00:00:00Z,51,357,136,30,32,204,1,8,0,213,0.01,0,0,0,0,0.23,0.154,0.139,0.124,0.121,0.121,0.137,0.195,0.203,0.218,0.189
021_AAAV,CRGRO048,1,1,2021-06-25T00:00:00Z,52,347,126,30,36,204,1,8,0,213,0.01,0,0,0,0,0.114,0.12,0.114,0.109,0.118,0.119,0.138,0.195,0.216,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-06-26T00:00:00Z,53,346,125,30,36,208,1,8,0,213,0.01,0,0,0,0,0.115,0.116,0.113,0.108,0.118,0.118,0.137,0.195,0.216,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-06-27T00:00:00Z,54,340,119,30,36,208,1,8,0,213,0.01,0,0,0,0,0.076,0.104,0.103,0.101,0.115,0.116,0.137,0.195,0.216,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-06-28T00:00:00Z,55,339,118,30,36,209,1,8,0,213,0.01,0,0,0,0,0.085,0.099,0.099,0.098,0.114,0.115,0.136,0.195,0.216,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-06-29T00:00:00Z,56,334,113,30,36,209,1,8,0,213,0.01,0,0,0,0,0.058,0.091,0.091,0.091,0.111,0.112,0.136,0.195,0.216,0.223,0.189
021_AAAV,CRGRO048,1,1,2021-06-30T00:00:00Z,57,337,116,30,36,215,1,8,0,213,0.02,0,0,0,0,0.134,0.106,0.088,0.089,0.109,0.11,0.135,0.194,0.216,0.223,0.189
