EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
019_AAAF,CRGRO048,1,1,2019-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
019_AAAF,CRGRO048,1,1,2019-05-05T00:00:00Z,1,300,79,0,18,3,1,8,0,202,0,0,0,0,0,0.142,0.121,0.099,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
019_AAAF,CRGRO048,1,1,2019-05-06T00:00:00Z,2,286,65,0,28,3,1,8,0,209,0,0,0,0,0,0.035,0.116,0.113,0.087,0.086,0.076,0.082,0.135,0.157,0.228,0.2
019_AAAF,CRGRO048,1,1,2019-05-07T00:00:00Z,3,283,62,0,31,3,1,8,0,212,0,0,0,0,0,0.038,0.114,0.112,0.088,0.086,0.076,0.082,0.135,0.157,0.225,0.192
019_AAAF,CRGRO048,1,1,2019-05-08T00:00:00Z,4,281,60,0,32,3,1,8,0,213,0,0,0,0,0,0.038,0.113,0.112,0.088,0.086,0.076,0.082,0.135,0.158,0.225,0.189
019_AAAF,CRGRO048,1,1,2019-05-09T00:00:00Z,5,281,60,0,32,3,1,8,0,213,0,0,0,0,0,0.038,0.112,0.111,0.089,0.086,0.076,0.082,0.135,0.158,0.225,0.189
019_AAAF,CRGRO048,1,1,2019-05-10T00:00:00Z,6,294,73,0,32,15,1,8,0,213,0,0,0,0,0,0.192,0.13,0.124,0.106,0.086,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-11T00:00:00Z,7,288,67,0,32,15,1,8,0,213,0,0,0,0,0,0.038,0.12,0.117,0.113,0.098,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-12T00:00:00Z,8,302,81,0,32,29,1,8,0,213,0,0,0,0,0,0.204,0.136,0.131,0.123,0.103,0.076,0.082,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-13T00:00:00Z,9,298,77,0,32,29,1,8,0,213,0,0,0,0,0,0.077,0.122,0.12,0.117,0.119,0.08,0.082,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-14T00:00:00Z,10,296,75,0,32,29,1,8,0,213,0,0,0,0,0,0.037,0.115,0.115,0.115,0.119,0.084,0.082,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-15T00:00:00Z,11,296,75,0,32,29,1,8,0,213,0,0,0,0,0,0.038,0.113,0.114,0.114,0.119,0.084,0.083,0.135,0.158,0.224,0.189
019_AAAF,CRGRO048,1,1,2019-05-16T00:00:00Z,12,295,74,0,32,29,1,8,0,213,0,0,0,0,0,0.038,0.111,0.114,0.114,0.119,0.084,0.083,0.135,0.159,0.223,0.189
