EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D
023_AABC,CRGRO048,1,1,2023-05-04T00:00:00Z,0,311,90,0,0,0,0,0,0,189,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.076,0.082,0.135,0.157,0.258,0.258
023_AABC,CRGRO048,1,1,2023-05-05T00:00:00Z,1,297,76,0,18,0,1,8,0,202,0,0,0,0,0,0.119,0.115,0.09,0.086,0.086,0.076,0.082,0.135,0.157,0.237,0.22
023_AABC,CRGRO048,1,1,2023-05-06T00:00:00Z,2,284,63,0,28,0,1,8,0,209,0,0,0,0,0,0.035,0.115,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.228,0.2
023_AABC,CRGRO048,1,1,2023-05-07T00:00:00Z,3,281,60,0,31,0,1,8,0,212,0,0,0,0,0,0.038,0.113,0.093,0.086,0.086,0.076,0.082,0.135,0.157,0.225,0.192
023_AABC,CRGRO048,1,1,2023-05-08T00:00:00Z,4,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.111,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
023_AABC,CRGRO048,1,1,2023-05-09T00:00:00Z,5,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.11,0.093,0.086,0.086,0.076,0.082,0.135,0.158,0.225,0.189
023_AABC,CRGRO048,1,1,2023-05-10T00:00:00Z,6,279,58,0,32,0,1,8,0,213,0,0,0,0,0,0.038,0.108,0.094,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-11T00:00:00Z,7,283,62,0,32,4,1,8,0,213,0,0,0,0,0,0.11,0.106,0.094,0.086,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-12T00:00:00Z,8,286,65,0,32,11,1,8,0,213,0,0,0,0,0,0.107,0.126,0.114,0.088,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-13T00:00:00Z,9,283,62,0,32,11,1,8,0,213,0,0,0,0,0,0.036,0.118,0.114,0.098,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-14T00:00:00Z,10,285,64,0,32,14,1,8,0,213,0,0,0,0,0,0.088,0.114,0.114,0.101,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-15T00:00:00Z,11,283,62,0,32,14,1,8,0,213,0,0,0,0,0,0.037,0.112,0.113,0.101,0.086,0.076,0.082,0.135,0.158,0.224,0.189
023_AABC,CRGRO048,1,1,2023-05-16T00:00:00Z,12,282,61,0,32,14,1,8,0,213,0,0,0,0,0,0.038,0.11,0.112,0.101,0.086,0.076,0.082,0.135,0.159,0.223,0.189
023_AABC,CRGRO048,1,1,2023-05-17T00:00:00Z,13,282,61,0,32,14,1,8,0,213,0,0,0,0,0,0.038,0.109,0.111,0.101,0.086,0.076,0.083,0.135,0.159,0.223,0.189
023_AABC,CRGRO048,1,1,2023-05-18T00:00:00Z,14,289,68,0,32,21,1,8,0,213,0,0,0,0,0,0.144,0.117,0.115,0.105,0.086,0.076,0.083,0.135,0.159,0.223,0.189
023_AABC,CRGRO048,1,1,2023-05-19T00:00:00Z,15,286,65,0,32,21,1,8,0,213,0,0,0,0,0,0.064,0.118,0.117,0.112,0.086,0.076,0.083,0.135,0.159,0.223,0.189
