EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,LATFC,DTWT,MWTD,TDFD,TDFC,ROFD,ROSD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,SW8D,SW9D,SW10D,SW11D,SW12D
021_AAAL,CRGRO048,1,1,2021-05-04T00:00:00Z,0,273,77,0,0,0,0,0,0,176,0,0,0,0,0,0.086,0.086,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.226
021_AAAL,CRGRO048,1,1,2021-05-05T00:00:00Z,1,277,81,0,2,0,1,8,0,177,0,0,0,0,0,0.202,0.088,0.086,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.223
021_AAAL,CRGRO048,1,1,2021-05-06T00:00:00Z,2,269,73,0,3,0,1,8,0,178,0,0,0,0,0,0.062,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.22
021_AAAL,CRGRO048,1,1,2021-05-07T00:00:00Z,3,267,71,0,5,0,1,8,0,180,0,0,0,0,0,0.055,0.09,0.087,0.086,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.217
021_AAAL,CRGRO048,1,1,2021-05-08T00:00:00Z,4,265,70,0,7,0,1,8,0,181,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.086,0.089,0.089,0.089,0.116,0.116,0.215
021_AAAL,CRGRO048,1,1,2021-05-09T00:00:00Z,5,264,68,0,8,0,1,8,0,182,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.116,0.212
021_AAAL,CRGRO048,1,1,2021-05-10T00:00:00Z,6,262,67,0,9,0,1,8,0,183,0,0,0,0,0,0.055,0.09,0.088,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.21
021_AAAL,CRGRO048,1,1,2021-05-11T00:00:00Z,7,263,67,0,11,2,1,8,0,183,0,0,0,0,0,0.085,0.089,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.208
021_AAAL,CRGRO048,1,1,2021-05-12T00:00:00Z,8,268,72,0,12,10,1,8,0,184,0,0,0,0,0,0.213,0.091,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.206
021_AAAL,CRGRO048,1,1,2021-05-13T00:00:00Z,9,262,67,0,13,10,1,8,0,185,0,0,0,0,0,0.119,0.094,0.089,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.204
021_AAAL,CRGRO048,1,1,2021-05-14T00:00:00Z,10,258,62,0,14,10,1,8,0,186,0,0,0,0,0,0.055,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.202
021_AAAL,CRGRO048,1,1,2021-05-15T00:00:00Z,11,257,61,0,15,10,1,8,0,187,0,0,0,0,0,0.055,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.2
021_AAAL,CRGRO048,1,1,2021-05-16T00:00:00Z,12,256,60,0,16,10,1,8,0,187,0,0,0,0,0,0.055,0.094,0.09,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.198
021_AAAL,CRGRO048,1,1,2021-05-17T00:00:00Z,13,255,59,0,17,10,1,8,0,188,0,0,0,0,0,0.055,0.094,0.091,0.085,0.086,0.085,0.09,0.089,0.089,0.116,0.117,0.197
