EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
018_AABB,CRGRO048,1,1,2018-06-18T00:00:00Z,45,41,0,0,0,0,0,0,0,0
018_AABB,CRGRO048,1,1,2018-06-19T00:00:00Z,46,42,0,0,0,0,0,0,0,0
018_AABB,CRGRO048,1,1,2018-06-20T00:00:00Z,47,43,0,0,0,0,0,0,0,0
018_AABB,CRGRO048,1,1,2018-06-21T00:00:00Z,48,44,0,0,0,0,0,0,0,0
018_AABB,CRGRO048,1,1,2018-06-22T00:00:00Z,49,45,0,0,0,0,0,0,0,0
018_AABB,CRGRO048,1,1,2018-06-23T00:00:00Z,50,46,0.32,5.18,0,0.18,0,6.25,0,0.42
018_AABB,CRGRO048,1,1,2018-06-24T00:00:00Z,51,47,0.79,10.08,0,0.46,0,7.86,0,1.53
018_AABB,CRGRO048,1,1,2018-06-25T00:00:00Z,52,48,1.19,13.58,0,0.79,0,8.75,0,3.03
018_AABB,CRGRO048,1,1,2018-06-26T00:00:00Z,53,49,1.76,16.98,0,1.2,0,10.34,0,5.85
018_AABB,CRGRO048,1,1,2018-06-27T00:00:00Z,54,50,1.99,20.77,0,1.72,0,9.58,0,6.99
018_AABB,CRGRO048,1,1,2018-06-28T00:00:00Z,55,51,2.12,24.14,0,2.3,0,8.79,0,7.06
018_AABB,CRGRO048,1,1,2018-06-29T00:00:00Z,56,52,2.19,26.5,7.76,2.87,0,8.25,0,7.07
018_AABB,CRGRO048,1,1,2018-06-30T00:00:00Z,57,53,2.19,29.02,15.12,3.5,0.11,7.54,61.88,7.07
018_AABB,CRGRO048,1,1,2018-07-01T00:00:00Z,58,54,2.19,31.65,20.43,4.25,0.35,6.91,20.1,7.07
018_AABB,CRGRO048,1,1,2018-07-02T00:00:00Z,59,55,2.19,34.98,25.62,5.04,0.65,6.25,10.81,7.07
018_AABB,CRGRO048,1,1,2018-07-03T00:00:00Z,60,56,2.19,39.14,31.4,5.92,1.03,5.59,6.88,7.07
018_AABB,CRGRO048,1,1,2018-07-04T00:00:00Z,61,57,2.19,45.5,36.56,7.03,1.52,4.81,4.66,7.07
018_AABB,CRGRO048,1,1,2018-07-05T00:00:00Z,62,58,2.19,51.61,40.98,8.31,2.09,4.24,3.39,7.07
018_AABB,CRGRO048,1,1,2018-07-06T00:00:00Z,63,59,2.19,57.09,45.6,9.52,2.7,3.83,2.62,7.07
018_AABB,CRGRO048,1,1,2018-07-07T00:00:00Z,64,60,2.19,63.67,50.17,10.86,3.41,3.44,2.07,7.07
018_AABB,CRGRO048,1,1,2018-07-08T00:00:00Z,65,61,2.19,70.26,55.83,12.29,4.2,3.11,1.68,7.07
