EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
016_AAAR,CRGRO048,1,1,2016-06-26T00:00:00Z,53,49,0,0,0,0,0,0,0,0
016_AAAR,CRGRO048,1,1,2016-06-27T00:00:00Z,54,50,0,0,0,0,0,0,0,0
016_AAAR,CRGRO048,1,1,2016-06-28T00:00:00Z,55,51,0,0,0,0,0,0,0,0
016_AAAR,CRGRO048,1,1,2016-06-29T00:00:00Z,56,52,0,0,0,0,0,0,0,0
016_AAAR,CRGRO048,1,1,2016-06-30T00:00:00Z,57,53,0,0,0,0,0,0,0,0
016_AAAR,CRGRO048,1,1,2016-07-01T00:00:00Z,58,54,0.15,2.86,0,0.1,0,5.26,0,0.07
016_AAAR,CRGRO048,1,1,2016-07-02T00:00:00Z,59,55,0.42,6.46,0,0.28,0,6.52,0,0.36
016_AAAR,CRGRO048,1,1,2016-07-03T00:00:00Z,60,56,0.78,9.2,0,0.5,0,8.47,0,1.06
016_AAAR,CRGRO048,1,1,2016-07-04T00:00:00Z,61,57,1.04,12.85,0,0.82,0,8.12,0,1.76
016_AAAR,CRGRO048,1,1,2016-07-05T00:00:00Z,62,58,1.55,17.07,0,1.22,0,9.08,0,3.54
016_AAAR,CRGRO048,1,1,2016-07-06T00:00:00Z,63,59,1.71,20.57,0,1.69,0,8.33,0,4.56
016_AAAR,CRGRO048,1,1,2016-07-07T00:00:00Z,64,60,1.76,22.58,4.17,2.15,0,7.79,0,4.57
016_AAAR,CRGRO048,1,1,2016-07-08T00:00:00Z,65,61,1.8,24.31,9.36,2.6,0.05,7.4,84.2,4.58
016_AAAR,CRGRO048,1,1,2016-07-09T00:00:00Z,66,62,1.8,27.06,13.3,3.13,0.18,6.65,26.01,4.62
016_AAAR,CRGRO048,1,1,2016-07-10T00:00:00Z,67,63,1.8,29.12,18.56,3.71,0.37,6.18,12.64,4.62
016_AAAR,CRGRO048,1,1,2016-07-11T00:00:00Z,68,64,1.8,31.64,24.58,4.35,0.63,5.68,7.38,4.62
016_AAAR,CRGRO048,1,1,2016-07-12T00:00:00Z,69,65,2.26,37.8,29.54,5.13,0.96,5.99,6.31,6.04
016_AAAR,CRGRO048,1,1,2016-07-13T00:00:00Z,70,66,3.24,43.5,32.86,6.04,1.36,7.45,6.92,9.38
016_AAAR,CRGRO048,1,1,2016-07-14T00:00:00Z,71,67,4.6,49.21,35.95,7.05,1.8,9.34,8.67,15.56
016_AAAR,CRGRO048,1,1,2016-07-15T00:00:00Z,72,68,6.39,55.52,40.32,8.14,2.28,11.51,11.88,27.07
016_AAAR,CRGRO048,1,1,2016-07-16T00:00:00Z,73,69,8.55,62.25,43.92,9.33,2.84,13.73,16.51,46.81
016_AAAR,CRGRO048,1,1,2016-07-17T00:00:00Z,74,70,8.95,66.82,48.29,10.51,3.42,13.39,17.97,61.53
016_AAAR,CRGRO048,1,1,2016-07-18T00:00:00Z,75,71,9.15,69.49,57.71,11.62,4.09,13.17,15.1,61.8
016_AAAR,CRGRO048,1,1,2016-07-19T00:00:00Z,76,72,9.5,72.38,57.71,12.86,4.91,13.12,13.8,67.72
016_AAAR,CRGRO048,1,1,2016-07-20T00:00:00Z,77,73,9.51,74.11,66.28,13.87,5.68,12.83,14.21,80.76
016_AAAR,CRGRO048,1,1,2016-07-21T00:00:00Z,78,74,9.52,75.85,74.83,14.86,6.57,12.55,12.28,80.76
016_AAAR,CRGRO048,1,1,2016-07-22T00:00:00Z,79,75,9.53,76.85,84.41,15.85,7.6,12.4,10.62,80.76
016_AAAR,CRGRO048,1,1,2016-07-23T00:00:00Z,80,76,9.53,81.9,101.58,16.87,8.79,11.63,9.19,80.76
016_AAAR,CRGRO048,1,1,2016-07-24T00:00:00Z,81,77,11.39,86.58,106.7,18,10.12,13.16,10.68,108.07
016_AAAR,CRGRO048,1,1,2016-07-25T00:00:00Z,82,78,13.66,88.75,110.8,19.13,11.56,15.39,12.77,147.58
016_AAAR,CRGRO048,1,1,2016-07-26T00:00:00Z,83,79,16.47,94.37,114.45,20.3,13.07,17.45,15.47,202.19
016_AAAR,CRGRO048,1,1,2016-07-27T00:00:00Z,84,80,19.98,100.46,118.09,21.51,14.63,19.89,19.37,283.43
016_AAAR,CRGRO048,1,1,2016-07-28T00:00:00Z,85,81,24.09,106.8,118.09,22.26,16.17,22.56,24.9,402.77
016_AAAR,CRGRO048,1,1,2016-07-29T00:00:00Z,86,82,28.09,108.67,130.27,22.33,17.64,25.85,31.69,558.93
016_AAAR,CRGRO048,1,1,2016-07-30T00:00:00Z,87,83,32.03,111.17,130.27,22.45,19.3,28.82,38.81,748.92
016_AAAR,CRGRO048,1,1,2016-07-31T00:00:00Z,88,84,36.1,112.41,137.42,22.29,20.74,32.11,47.45,984.08
016_AAAR,CRGRO048,1,1,2016-08-01T00:00:00Z,89,85,38.59,112.33,149.3,22.67,22.77,34.35,52.26,1189.94
016_AAAR,CRGRO048,1,1,2016-08-02T00:00:00Z,90,86,38.71,112.36,158.28,22.54,24.75,34.45,55.13,1364.21
016_AAAR,CRGRO048,1,1,2016-08-03T00:00:00Z,91,87,38.95,112.16,167.14,23.33,27,34.73,51.28,1384.68
016_AAAR,CRGRO048,1,1,2016-08-04T00:00:00Z,92,88,39.92,112.54,171.64,24.18,29.47,35.47,52.15,1537.04
