EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
021_AAAV,CRGRO048,1,1,2021-06-22T00:00:00Z,49,48,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-23T00:00:00Z,50,49,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-24T00:00:00Z,51,50,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-25T00:00:00Z,52,51,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-26T00:00:00Z,53,52,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-27T00:00:00Z,54,53,0,4.6,0,0.17,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-28T00:00:00Z,55,54,0,13.66,0,0.64,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-29T00:00:00Z,56,55,0,20.29,0,1.22,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-06-30T00:00:00Z,57,56,0,30.26,0,2.1,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-01T00:00:00Z,58,57,0,40.54,0,3.23,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-02T00:00:00Z,59,58,0,51.88,0,4.61,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-03T00:00:00Z,60,59,0,58.61,0,6.03,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-04T00:00:00Z,61,60,0,69.97,7.4,7.81,0,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-05T00:00:00Z,62,61,0,77.57,32.69,9.7,0.12,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-06T00:00:00Z,63,62,0,86.23,48.73,11.75,0.61,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-07T00:00:00Z,64,63,0,97.04,65.29,14.25,1.4,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-08T00:00:00Z,65,64,0,108.06,83.56,16.81,2.39,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-09T00:00:00Z,66,65,0,121.14,94.36,19.71,3.65,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-10T00:00:00Z,67,66,0,132.58,112.69,22.75,5.04,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-11T00:00:00Z,68,67,0,143.83,125.31,25.83,6.66,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-12T00:00:00Z,69,68,0,149.12,139.38,28.87,8.54,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-13T00:00:00Z,70,69,0,161.08,156.79,31.92,10.67,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-14T00:00:00Z,71,70,0,173.44,174.6,34.96,13.02,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-15T00:00:00Z,72,71,0,186.92,195.49,38.34,15.66,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-16T00:00:00Z,73,72,0,200.15,214.01,41.68,18.56,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-17T00:00:00Z,74,73,0,213.96,231.97,44.65,21.48,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-18T00:00:00Z,75,74,0,227.82,240.7,47.83,24.71,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-19T00:00:00Z,76,75,0,240.9,259.81,51.27,28.32,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-20T00:00:00Z,77,76,0,252.94,279.63,54.93,32.44,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-21T00:00:00Z,78,77,0,266.14,301.33,58.3,36.5,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-22T00:00:00Z,79,78,0,277.94,322.59,61.54,40.77,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-23T00:00:00Z,80,79,0,288.43,344.87,64.89,45.57,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-24T00:00:00Z,81,80,0,299.54,366.82,68.39,50.9,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-25T00:00:00Z,82,81,0,308.79,388.33,71.91,56.5,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-26T00:00:00Z,83,82,0,319.86,408.22,75.42,62.41,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-27T00:00:00Z,84,83,0,330.63,429.98,78.64,68.27,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-28T00:00:00Z,85,84,0,342.89,449.64,81.86,74.41,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-29T00:00:00Z,86,85,0,356.23,467.38,85.04,80.73,0,0,0
021_AAAV,CRGRO048,1,1,2021-07-30T00:00:00Z,87,86,1.95,369.35,485.81,87.95,86.92,0.53,0,0.07
021_AAAV,CRGRO048,1,1,2021-07-31T00:00:00Z,88,87,10.04,378.86,501.11,90.72,93.29,2.65,0.07,6.28
021_AAAV,CRGRO048,1,1,2021-08-01T00:00:00Z,89,88,18.22,388.46,518.96,92.92,100.25,4.69,0.28,28.32
021_AAAV,CRGRO048,1,1,2021-08-02T00:00:00Z,90,89,18.72,398.06,536.52,92.49,107.44,4.7,0.47,50.42
021_AAAV,CRGRO048,1,1,2021-08-03T00:00:00Z,91,90,19.2,408.45,556.15,95.45,115.78,4.7,0.45,51.56
021_AAAV,CRGRO048,1,1,2021-08-04T00:00:00Z,92,91,19.41,417.07,577.34,98.45,124.74,4.65,0.41,51.73
021_AAAV,CRGRO048,1,1,2021-08-05T00:00:00Z,93,92,19.41,421.43,598.53,97.96,132.71,4.61,0.39,51.73
021_AAAV,CRGRO048,1,1,2021-08-06T00:00:00Z,94,93,19.41,425.81,614.29,100.64,142.08,4.56,0.36,51.73
021_AAAV,CRGRO048,1,1,2021-08-07T00:00:00Z,95,94,19.41,425,630.57,102.94,151.51,4.57,0.34,51.73
021_AAAV,CRGRO048,1,1,2021-08-08T00:00:00Z,96,95,19.41,432.43,646.85,105.04,160.46,4.49,0.32,51.73
021_AAAV,CRGRO048,1,1,2021-08-09T00:00:00Z,97,96,19.41,441.22,664.57,107.23,170.2,4.4,0.3,51.73
021_AAAV,CRGRO048,1,1,2021-08-10T00:00:00Z,98,97,19.41,440.59,679.77,108.97,179.8,4.41,0.29,51.73
021_AAAV,CRGRO048,1,1,2021-08-11T00:00:00Z,99,98,19.41,447.5,688.33,110.61,189.1,4.34,0.27,51.73
021_AAAV,CRGRO048,1,1,2021-08-12T00:00:00Z,100,99,19.41,454.02,696.43,112.15,198.72,4.27,0.26,51.73
021_AAAV,CRGRO048,1,1,2021-08-13T00:00:00Z,101,100,19.41,461.15,696.43,113.74,208.67,4.21,0.25,51.73
021_AAAV,CRGRO048,1,1,2021-08-14T00:00:00Z,102,101,19.41,466.38,709.25,115.3,219.53,4.16,0.24,51.73
021_AAAV,CRGRO048,1,1,2021-08-15T00:00:00Z,103,102,19.41,471.97,724.14,114.84,229.69,4.11,0.23,51.73
021_AAAV,CRGRO048,1,1,2021-08-16T00:00:00Z,104,103,19.41,477.84,724.14,114.53,236.73,4.06,0.22,51.73
021_AAAV,CRGRO048,1,1,2021-08-17T00:00:00Z,105,104,19.41,483.37,735.31,115.71,247.23,4.02,0.21,51.73
021_AAAV,CRGRO048,1,1,2021-08-18T00:00:00Z,106,105,19.41,488.36,745.73,116.73,257.05,3.97,0.2,51.73
021_AAAV,CRGRO048,1,1,2021-08-19T00:00:00Z,107,106,19.41,492.77,756.53,117.74,266.92,3.94,0.19,51.73
021_AAAV,CRGRO048,1,1,2021-08-20T00:00:00Z,108,107,19.41,492.29,765.17,118.85,277.63,3.94,0.19,51.73
021_AAAV,CRGRO048,1,1,2021-08-21T00:00:00Z,109,108,23.74,491.77,774.51,118.35,287.74,4.83,0.27,76.5
021_AAAV,CRGRO048,1,1,2021-08-22T00:00:00Z,110,109,24.14,495.91,783.44,117.94,296.27,4.87,0.3,88.32
021_AAAV,CRGRO048,1,1,2021-08-23T00:00:00Z,111,110,24.18,499.29,792.6,118.9,306.65,4.84,0.29,88.33
021_AAAV,CRGRO048,1,1,2021-08-24T00:00:00Z,112,111,24.21,502.31,801.07,119.88,317.54,4.82,0.28,88.33
021_AAAV,CRGRO048,1,1,2021-08-25T00:00:00Z,113,112,24.22,505.39,808.74,119.57,327.43,4.79,0.27,88.33
021_AAAV,CRGRO048,1,1,2021-08-26T00:00:00Z,114,113,24.22,505.39,808.74,120.39,337.61,4.79,0.26,88.33
021_AAAV,CRGRO048,1,1,2021-08-27T00:00:00Z,115,114,24.22,505.39,808.74,121.04,347.33,4.79,0.25,88.33
021_AAAV,CRGRO048,1,1,2021-08-28T00:00:00Z,116,115,24.22,507.81,815.79,120.73,354.98,4.77,0.25,88.33
021_AAAV,CRGRO048,1,1,2021-08-29T00:00:00Z,117,116,24.22,510.31,821.72,121.3,364.2,4.75,0.24,88.33
021_AAAV,CRGRO048,1,1,2021-08-30T00:00:00Z,118,117,33.55,510.12,827.02,120.96,369.53,6.58,0.44,163.74
021_AAAV,CRGRO048,1,1,2021-08-31T00:00:00Z,119,118,44.66,509.93,832.36,120.66,373.49,8.76,0.83,308.89
021_AAAV,CRGRO048,1,1,2021-09-01T00:00:00Z,120,119,58.39,509.98,832.36,120.43,376.21,11.45,1.56,586.61
021_AAAV,CRGRO048,1,1,2021-09-02T00:00:00Z,121,120,71.68,509.98,832.36,120.2,379.07,14.05,2.58,976.24
021_AAAV,CRGRO048,1,1,2021-09-03T00:00:00Z,122,121,86.86,511.82,836.66,120.01,381.35,16.97,3.99,1520.74
021_AAAV,CRGRO048,1,1,2021-09-04T00:00:00Z,123,122,100.24,511.57,840.75,119.88,382.7,19.6,4.56,1745.89
021_AAAV,CRGRO048,1,1,2021-09-05T00:00:00Z,124,123,111.66,511.57,840.75,119.78,383.66,21.83,5.05,1937.98
021_AAAV,CRGRO048,1,1,2021-09-06T00:00:00Z,125,124,121.6,511.57,840.75,119.71,384.05,23.77,5.48,2105.22
021_AAAV,CRGRO048,1,1,2021-09-07T00:00:00Z,126,125,131.56,511.57,840.75,119.66,384.1,25.72,5.92,2272.73
021_AAAV,CRGRO048,1,1,2021-09-08T00:00:00Z,127,126,142.3,511.54,840.77,119.58,384.53,27.82,6.38,2453.4
021_AAAV,CRGRO048,1,1,2021-09-09T00:00:00Z,128,127,142.3,511.54,840.77,119.51,384.76,27.82,7.18,2764.21
021_AAAV,CRGRO048,1,1,2021-09-10T00:00:00Z,129,128,142.3,509.56,840.77,119.34,393.43,27.93,7.03,2764.21
021_AAAV,CRGRO048,1,1,2021-09-11T00:00:00Z,130,129,143.6,509.56,840.77,119.23,401.57,28.18,6.95,2789.1
021_AAAV,CRGRO048,1,1,2021-09-12T00:00:00Z,131,130,148.93,509.56,840.77,119.1,404.02,29.23,7.15,2890.66
021_AAAV,CRGRO048,1,1,2021-09-13T00:00:00Z,132,131,153.89,509.56,840.77,118.99,405.22,30.2,7.37,2985.29
021_AAAV,CRGRO048,1,1,2021-09-14T00:00:00Z,133,132,157.86,509.56,840.77,118.88,406.54,30.98,7.53,3060.86
021_AAAV,CRGRO048,1,1,2021-09-15T00:00:00Z,134,133,157.86,509.56,840.77,118.77,407.62,30.98,7.51,3060.86
021_AAAV,CRGRO048,1,1,2021-09-16T00:00:00Z,135,134,157.86,509.56,840.77,118.66,411.7,30.98,7.43,3060.86
021_AAAV,CRGRO048,1,1,2021-09-17T00:00:00Z,136,135,157.86,509.56,840.77,118.57,418.46,30.98,7.31,3060.86
021_AAAV,CRGRO048,1,1,2021-09-18T00:00:00Z,137,136,157.86,509.56,840.77,118.48,425,30.98,7.2,3060.86
021_AAAV,CRGRO048,1,1,2021-09-19T00:00:00Z,138,137,157.86,509.56,840.77,118.41,431.21,30.98,7.1,3060.86
021_AAAV,CRGRO048,1,1,2021-09-20T00:00:00Z,139,138,157.86,509.56,840.77,118.34,436.64,30.98,7.01,3060.86
021_AAAV,CRGRO048,1,1,2021-09-21T00:00:00Z,140,139,157.86,509.56,840.77,118.27,439.63,30.98,6.96,3060.86
021_AAAV,CRGRO048,1,1,2021-09-22T00:00:00Z,141,140,157.86,509.56,840.77,118.23,442.48,30.98,6.92,3060.86
021_AAAV,CRGRO048,2,2,2021-06-22T00:00:00Z,49,48,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-23T00:00:00Z,50,49,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-24T00:00:00Z,51,50,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-25T00:00:00Z,52,51,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-26T00:00:00Z,53,52,0,0,0,0,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-27T00:00:00Z,54,53,0,4.6,0,0.17,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-28T00:00:00Z,55,54,0,13.66,0,0.64,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-29T00:00:00Z,56,55,0,20.29,0,1.22,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-06-30T00:00:00Z,57,56,0,30.26,0,2.1,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-01T00:00:00Z,58,57,0,40.54,0,3.23,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-02T00:00:00Z,59,58,0,51.88,0,4.61,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-03T00:00:00Z,60,59,0,58.61,0,6.03,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-04T00:00:00Z,61,60,0,69.97,7.4,7.81,0,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-05T00:00:00Z,62,61,0,77.57,32.69,9.7,0.12,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-06T00:00:00Z,63,62,0,86.23,48.73,11.75,0.61,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-07T00:00:00Z,64,63,0,97.04,65.29,14.25,1.4,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-08T00:00:00Z,65,64,0,108.06,83.56,16.81,2.39,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-09T00:00:00Z,66,65,0,121.14,94.36,19.71,3.65,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-10T00:00:00Z,67,66,0,132.58,112.69,22.75,5.04,0,0,0
021_AAAV,CRGRO048,2,2,2021-07-11T00:00:00Z,68,67,0,143.83,125.31,25.83,6.66,0,0,0
