EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
019_AAAC,CRGRO048,1,1,2019-06-16T00:00:00Z,43,42,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-17T00:00:00Z,44,43,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-18T00:00:00Z,45,44,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-19T00:00:00Z,46,45,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-20T00:00:00Z,47,46,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-21T00:00:00Z,48,47,0,0,0,0,0,0,0,0
019_AAAC,CRGRO048,1,1,2019-06-22T00:00:00Z,49,48,0,2.24,0,0.08,0,0.13,0,0
019_AAAC,CRGRO048,1,1,2019-06-23T00:00:00Z,50,49,0,8.38,0,0.35,0,0.04,0,0
019_AAAC,CRGRO048,1,1,2019-06-24T00:00:00Z,51,50,0,15.66,0,0.79,0,0.02,0,0
019_AAAC,CRGRO048,1,1,2019-06-25T00:00:00Z,52,51,0.39,22,0,1.36,0,1.75,0,0.06
019_AAAC,CRGRO048,1,1,2019-06-26T00:00:00Z,53,52,1.24,30.25,0,2.15,0,4.09,0,0.91
019_AAAC,CRGRO048,1,1,2019-06-27T00:00:00Z,54,53,2.5,38.53,0,3.13,0,6.48,0,4.23
019_AAAC,CRGRO048,1,1,2019-06-28T00:00:00Z,55,54,3.45,47.34,3.43,4.31,0,7.29,0,9.92
019_AAAC,CRGRO048,1,1,2019-06-29T00:00:00Z,56,55,4.07,57.08,12.85,5.7,0.05,7.14,227.58,11.91
019_AAAC,CRGRO048,1,1,2019-06-30T00:00:00Z,57,56,5.04,64.38,24.01,7.2,0.25,7.83,69.11,16.99
019_AAAC,CRGRO048,1,1,2019-07-01T00:00:00Z,58,57,7.03,70.08,33.68,8.65,0.57,10.03,60.15,34.57
019_AAAC,CRGRO048,1,1,2019-07-02T00:00:00Z,59,58,9.76,74.93,46.15,10.06,1.01,13.02,73.44,73.93
019_AAAC,CRGRO048,1,1,2019-07-03T00:00:00Z,60,59,10.15,79.4,58.55,11.55,1.6,12.78,63.13,101.08
019_AAAC,CRGRO048,1,1,2019-07-04T00:00:00Z,61,60,10.76,87.98,71.94,13.34,2.4,12.23,43.11,103.49
019_AAAC,CRGRO048,1,1,2019-07-05T00:00:00Z,62,61,11.04,94.52,87.09,15.27,3.43,11.68,30.33,103.92
019_AAAC,CRGRO048,1,1,2019-07-06T00:00:00Z,63,62,11.04,97.75,98.82,17.32,4.78,11.29,21.72,103.92
019_AAAC,CRGRO048,1,1,2019-07-07T00:00:00Z,64,63,11.04,99.59,108.05,19.04,6.17,11.08,16.85,103.92
019_AAAC,CRGRO048,1,1,2019-07-08T00:00:00Z,65,64,11.04,101.3,116.31,20.71,7.71,10.9,13.47,103.92
019_AAAC,CRGRO048,1,1,2019-07-09T00:00:00Z,66,65,11.04,109.03,124.08,22.49,9.41,10.12,11.04,103.92
019_AAAC,CRGRO048,1,1,2019-07-10T00:00:00Z,67,66,11.04,117.43,138.04,24.14,11.15,9.4,9.32,103.92
019_AAAC,CRGRO048,1,1,2019-07-11T00:00:00Z,68,67,11.04,122.69,149.11,25.71,13.11,9,7.93,103.92
019_AAAC,CRGRO048,1,1,2019-07-12T00:00:00Z,69,68,11.04,131.3,154.92,27.4,15.27,8.41,6.81,103.92
019_AAAC,CRGRO048,1,1,2019-07-13T00:00:00Z,70,69,11.04,140.21,158.56,29.31,17.71,7.87,5.87,103.92
019_AAAC,CRGRO048,1,1,2019-07-14T00:00:00Z,71,70,11.04,146.13,161.96,30.96,19.91,7.55,5.22,103.92
019_AAAC,CRGRO048,1,1,2019-07-15T00:00:00Z,72,71,11.04,153.15,174.43,32.54,22.1,7.21,4.7,103.92
019_AAAC,CRGRO048,1,1,2019-07-16T00:00:00Z,73,72,11.04,159.89,188.51,34.09,24.39,6.9,4.26,103.92
019_AAAC,CRGRO048,1,1,2019-07-17T00:00:00Z,74,73,11.04,166.86,197.5,35.66,26.9,6.62,3.86,103.92
019_AAAC,CRGRO048,1,1,2019-07-18T00:00:00Z,75,74,11.04,171.42,210.83,37.16,29.63,6.44,3.51,103.92
019_AAAC,CRGRO048,1,1,2019-07-19T00:00:00Z,76,75,11.04,178.89,224.3,38.84,32.63,6.17,3.18,103.92
019_AAAC,CRGRO048,1,1,2019-07-20T00:00:00Z,77,76,11.04,186.82,233.32,40.74,35.94,5.91,2.89,103.92
019_AAAC,CRGRO048,1,1,2019-07-21T00:00:00Z,78,77,11.04,194.51,244.71,42.67,39.25,5.68,2.65,103.92
019_AAAC,CRGRO048,1,1,2019-07-22T00:00:00Z,79,78,11.04,202.6,255.96,44.69,42.85,5.45,2.43,103.92
019_AAAC,CRGRO048,1,1,2019-07-23T00:00:00Z,80,79,11.04,211.07,267.23,46.73,46.65,5.23,2.23,103.92
019_AAAC,CRGRO048,1,1,2019-07-24T00:00:00Z,81,80,11.04,218.22,275.39,48.95,50.89,5.06,2.04,103.92
019_AAAC,CRGRO048,1,1,2019-07-25T00:00:00Z,82,81,11.04,228.4,288.01,51.15,55.1,4.83,1.89,103.92
019_AAAC,CRGRO048,1,1,2019-07-26T00:00:00Z,83,82,11.04,238.02,300.99,53.43,59.6,4.64,1.74,103.92
019_AAAC,CRGRO048,1,1,2019-07-27T00:00:00Z,84,83,11.04,247.82,314.02,55.77,64.21,4.45,1.62,103.92
019_AAAC,CRGRO048,1,1,2019-07-28T00:00:00Z,85,84,11.04,258.06,327.8,58.22,69.06,4.28,1.5,103.92
019_AAAC,CRGRO048,1,1,2019-07-29T00:00:00Z,86,85,11.04,268.38,342.23,60.66,73.96,4.11,1.41,103.92
019_AAAC,CRGRO048,1,1,2019-07-30T00:00:00Z,87,86,11.04,279.91,354.27,63.29,78.9,3.94,1.32,103.92
019_AAAC,CRGRO048,1,1,2019-07-31T00:00:00Z,88,87,11.04,290.72,354.27,66.02,83.99,3.8,1.24,103.92
019_AAAC,CRGRO048,1,1,2019-08-01T00:00:00Z,89,88,11.04,301.38,371.35,68.8,89.13,3.66,1.17,103.92
019_AAAC,CRGRO048,1,1,2019-08-02T00:00:00Z,90,89,11.86,310.42,403.85,71.73,94.93,3.82,1.14,108.01
019_AAAC,CRGRO048,1,1,2019-08-03T00:00:00Z,91,90,14.55,321.84,403.85,74.74,100.94,4.52,1.21,122.06
019_AAAC,CRGRO048,1,1,2019-08-04T00:00:00Z,92,91,14.67,331.43,437.53,77.48,106.72,4.43,1.34,143.09
019_AAAC,CRGRO048,1,1,2019-08-05T00:00:00Z,93,92,14.8,341.79,456.15,80.55,113.42,4.33,1.26,143.13
019_AAAC,CRGRO048,1,1,2019-08-06T00:00:00Z,94,93,14.87,349.48,472.91,83.42,120.11,4.25,1.19,143.14
019_AAAC,CRGRO048,1,1,2019-08-07T00:00:00Z,95,94,14.87,359.24,490.28,86.17,126.69,4.14,1.13,143.14
019_AAAC,CRGRO048,1,1,2019-08-08T00:00:00Z,96,95,23.2,366.4,505.66,87.75,133.66,6.33,1.51,201.39
019_AAAC,CRGRO048,1,1,2019-08-09T00:00:00Z,97,96,34.81,370.8,523.03,87.35,139.57,9.39,2.31,322.81
019_AAAC,CRGRO048,1,1,2019-08-10T00:00:00Z,98,97,35.26,377.85,539.26,87.07,143.29,9.33,2.88,412.2
019_AAAC,CRGRO048,1,1,2019-08-11T00:00:00Z,99,98,35.76,385.86,555.86,89.17,150.67,9.27,2.75,413.75
019_AAAC,CRGRO048,1,1,2019-08-12T00:00:00Z,100,99,36.05,393.91,568.36,91.2,158.07,9.15,2.62,414.2
019_AAAC,CRGRO048,1,1,2019-08-13T00:00:00Z,101,100,47.96,397.05,583.91,90.85,162.88,12.08,3.86,628.29
019_AAAC,CRGRO048,1,1,2019-08-14T00:00:00Z,102,101,57.28,396.19,595.51,90.51,167.4,14.46,5.23,876.26
019_AAAC,CRGRO048,1,1,2019-08-15T00:00:00Z,103,102,57.28,395.61,603.3,90.21,171.77,14.48,6.19,1062.46
019_AAAC,CRGRO048,1,1,2019-08-16T00:00:00Z,104,103,57.65,400.98,614.97,91.65,179.8,14.38,5.91,1063.31
019_AAAC,CRGRO048,1,1,2019-08-17T00:00:00Z,105,104,57.84,407,628.15,93.07,188.07,14.21,5.65,1063.48
019_AAAC,CRGRO048,1,1,2019-08-18T00:00:00Z,106,105,57.84,406.1,641.22,94.28,196.38,14.24,5.42,1063.48
019_AAAC,CRGRO048,1,1,2019-08-19T00:00:00Z,107,106,57.84,405.71,647.54,93.86,204.34,14.26,5.2,1063.48
019_AAAC,CRGRO048,1,1,2019-08-20T00:00:00Z,108,107,57.84,405.71,647.54,94.72,212.46,14.26,5.01,1063.48
019_AAAC,CRGRO048,1,1,2019-08-21T00:00:00Z,109,108,57.84,411.24,647.54,95.58,220.26,14.06,4.83,1063.48
019_AAAC,CRGRO048,1,1,2019-08-22T00:00:00Z,110,109,57.84,416.05,657.08,96.37,227.79,13.9,4.67,1063.48
019_AAAC,CRGRO048,1,1,2019-08-23T00:00:00Z,111,110,57.84,420.29,667.78,97.08,235.05,13.76,4.52,1063.48
019_AAAC,CRGRO048,1,1,2019-08-24T00:00:00Z,112,111,57.84,420.29,667.78,97.65,242.49,13.76,4.39,1063.48
019_AAAC,CRGRO048,1,1,2019-08-25T00:00:00Z,113,112,57.84,420.29,667.78,97.36,248.81,13.76,4.27,1063.48
019_AAAC,CRGRO048,1,1,2019-08-26T00:00:00Z,114,113,57.84,423.95,667.78,97.89,256.66,13.64,4.14,1063.48
