EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
020_AAAC,CRGRO048,1,1,2020-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
020_AAAC,CRGRO048,1,1,2020-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
020_AAAC,CRGRO048,1,1,2020-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
020_AAAC,CRGRO048,1,1,2020-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
020_AAAC,CRGRO048,1,1,2020-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
020_AAAC,CRGRO048,1,1,2020-07-02T00:00:00Z,59,51,0.26,5.49,0,0.2,0,4.8,0,0.22
020_AAAC,CRGRO048,1,1,2020-07-03T00:00:00Z,60,52,1.23,14.58,0,0.63,0,8.44,0,3.79
020_AAAC,CRGRO048,1,1,2020-07-04T00:00:00Z,61,53,3.01,24.6,0,1.31,0,12.23,0,20.34
020_AAAC,CRGRO048,1,1,2020-07-05T00:00:00Z,62,54,4.43,33.67,0,2.24,0,13.16,0,40.17
020_AAAC,CRGRO048,1,1,2020-07-06T00:00:00Z,63,55,5.1,40.86,0,3.3,0,12.48,0,46.47
020_AAAC,CRGRO048,1,1,2020-07-07T00:00:00Z,64,56,5.4,46.12,0,4.47,0,11.7,0,46.94
020_AAAC,CRGRO048,1,1,2020-07-08T00:00:00Z,65,57,5.45,48.93,8.45,5.59,0,11.13,0,46.95
020_AAAC,CRGRO048,1,1,2020-07-09T00:00:00Z,66,58,5.45,50.58,22.52,6.7,0.13,10.77,362.94,46.95
020_AAAC,CRGRO048,1,1,2020-07-10T00:00:00Z,67,59,5.45,53.52,38.04,7.79,0.44,10.18,105.67,46.95
020_AAAC,CRGRO048,1,1,2020-07-11T00:00:00Z,68,60,5.45,60.89,52.09,9.09,0.97,8.95,48.26,46.95
020_AAAC,CRGRO048,1,1,2020-07-12T00:00:00Z,69,61,5.45,70.38,63.22,10.66,1.72,7.74,27.32,46.95
020_AAAC,CRGRO048,1,1,2020-07-13T00:00:00Z,70,62,5.45,80.58,71.35,12.5,2.63,6.76,17.83,46.95
020_AAAC,CRGRO048,1,1,2020-07-14T00:00:00Z,71,63,5.45,89.33,76.25,14.41,3.61,6.1,13.02,46.95
020_AAAC,CRGRO048,1,1,2020-07-15T00:00:00Z,72,64,5.45,99.33,79.63,16.47,4.67,5.48,11.38,53.11
020_AAAC,CRGRO048,1,1,2020-07-16T00:00:00Z,73,65,5.45,109.21,85.03,18.59,5.81,4.99,9.15,53.11
020_AAAC,CRGRO048,1,1,2020-07-17T00:00:00Z,74,66,5.45,118.58,97.04,20.67,7.04,4.59,7.55,53.11
020_AAAC,CRGRO048,1,1,2020-07-18T00:00:00Z,75,67,5.45,127.86,111.98,22.71,8.43,4.26,6.3,53.11
020_AAAC,CRGRO048,1,1,2020-07-19T00:00:00Z,76,68,5.45,132.23,127.67,24.55,9.99,4.12,5.32,53.11
020_AAAC,CRGRO048,1,1,2020-07-20T00:00:00Z,77,69,5.45,135.47,140.9,26.33,11.76,4.02,4.52,53.11
020_AAAC,CRGRO048,1,1,2020-07-21T00:00:00Z,78,70,7.66,143.12,155.89,28.25,13.73,5.35,4.97,68.29
020_AAAC,CRGRO048,1,1,2020-07-22T00:00:00Z,79,71,7.83,152.63,170.93,30.33,15.98,5.13,5.58,89.27
020_AAAC,CRGRO048,1,1,2020-07-23T00:00:00Z,80,72,8.31,162.75,185.83,32.65,18.5,5.1,5.27,97.42
020_AAAC,CRGRO048,1,1,2020-07-24T00:00:00Z,81,73,9.94,172.72,200.96,35.03,21.25,5.76,5.43,115.32
020_AAAC,CRGRO048,1,1,2020-07-25T00:00:00Z,82,74,10.14,183.11,209.04,37.49,24.18,5.54,4.82,116.5
020_AAAC,CRGRO048,1,1,2020-07-26T00:00:00Z,83,75,11.43,191.71,215.35,39.96,27.29,5.96,4.7,128.34
020_AAAC,CRGRO048,1,1,2020-07-27T00:00:00Z,84,76,17.02,193.71,228.46,42.03,30.31,8.79,6.42,194.68
020_AAAC,CRGRO048,1,1,2020-07-28T00:00:00Z,85,77,24.8,202.03,244.39,41.95,32.19,12.28,10.3,331.51
020_AAAC,CRGRO048,1,1,2020-07-29T00:00:00Z,86,78,30.64,210.13,261.28,41.84,33.79,14.58,14.87,502.63
020_AAAC,CRGRO048,1,1,2020-07-30T00:00:00Z,87,79,31.59,219.28,278.1,44.13,37.86,14.4,13.42,508.18
020_AAAC,CRGRO048,1,1,2020-07-31T00:00:00Z,88,80,38.69,228.31,294.89,44,41.06,16.95,18.12,744
020_AAAC,CRGRO048,1,1,2020-08-01T00:00:00Z,89,81,47.55,231.72,308.73,43.92,41.19,20.52,28.28,1164.88
020_AAAC,CRGRO048,1,1,2020-08-02T00:00:00Z,90,82,56.62,231.54,313,43.87,41.19,24.45,43.18,1778.83
020_AAAC,CRGRO048,1,1,2020-08-03T00:00:00Z,91,83,65.6,230.9,327.18,43.8,41.19,28.41,63.49,2615.39
020_AAAC,CRGRO048,1,1,2020-08-04T00:00:00Z,92,84,67.8,239.27,340.95,43.74,41.19,28.34,79.37,3269.31
