EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
019_AAAA,CRGRO048,1,1,2019-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-02T00:00:00Z,59,51,0,0.25,0,0.01,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-03T00:00:00Z,60,52,0,1.42,0,0.05,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-04T00:00:00Z,61,53,0,2.86,0,0.12,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-05T00:00:00Z,62,54,0,4.23,0,0.23,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-06T00:00:00Z,63,55,0,5.83,0,0.39,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-07T00:00:00Z,64,56,0,7.38,0,0.57,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-08T00:00:00Z,65,57,0,8.83,0,0.79,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-09T00:00:00Z,66,58,0,11,0.36,1.04,0,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-10T00:00:00Z,67,59,0,13.69,4.13,1.33,0.01,0,0,0
019_AAAA,CRGRO048,1,1,2019-07-11T00:00:00Z,68,60,0.38,17.02,6.11,1.73,0.07,2.23,0.54,0.04
019_AAAA,CRGRO048,1,1,2019-07-12T00:00:00Z,69,61,1.21,20.91,8.44,2.23,0.16,5.78,4.11,0.65
019_AAAA,CRGRO048,1,1,2019-07-13T00:00:00Z,70,62,2.17,25.08,10.75,2.85,0.29,8.65,8.81,2.54
