EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
022_AAAI,CRGRO048,1,1,2022-06-22T00:00:00Z,49,44,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,1,1,2022-06-23T00:00:00Z,50,45,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,1,1,2022-06-24T00:00:00Z,51,46,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,1,1,2022-06-25T00:00:00Z,52,47,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,1,1,2022-06-26T00:00:00Z,53,48,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,1,1,2022-06-27T00:00:00Z,54,49,0.15,2.15,0,0.07,0,7.12,0,0.1
022_AAAI,CRGRO048,1,1,2022-06-28T00:00:00Z,55,50,0.37,4.13,0,0.18,0,9,0,0.37
022_AAAI,CRGRO048,1,1,2022-06-29T00:00:00Z,56,51,0.6,7,0,0.37,0,8.58,0,0.83
022_AAAI,CRGRO048,1,1,2022-06-30T00:00:00Z,57,52,0.84,11.34,0,0.68,0,7.39,0,1.13
022_AAAI,CRGRO048,1,1,2022-07-01T00:00:00Z,58,53,0.92,14.17,0,1.04,0,6.48,0,1.16
022_AAAI,CRGRO048,1,1,2022-07-02T00:00:00Z,59,54,0.92,16.73,0,1.44,0,5.49,0,1.36
022_AAAI,CRGRO048,1,1,2022-07-03T00:00:00Z,60,55,0.92,18.57,3.13,1.85,0,4.95,0,1.36
022_AAAI,CRGRO048,1,1,2022-07-04T00:00:00Z,61,56,0.92,21.6,6.07,2.34,0.04,4.25,30.2,1.36
022_AAAI,CRGRO048,1,1,2022-07-05T00:00:00Z,62,57,0.92,27.71,10.35,2.96,0.13,3.31,10.6,1.36
022_AAAI,CRGRO048,1,1,2022-07-06T00:00:00Z,63,58,0.92,33.75,16.8,3.68,0.27,2.72,5.01,1.36
022_AAAI,CRGRO048,1,1,2022-07-07T00:00:00Z,64,59,0.92,38.42,20.97,4.47,0.49,2.39,2.76,1.36
022_AAAI,CRGRO048,1,1,2022-07-08T00:00:00Z,65,60,1.03,45.44,24.74,5.46,0.78,2.26,1.9,1.48
022_AAAI,CRGRO048,1,1,2022-07-09T00:00:00Z,66,61,1.04,51.59,27.85,6.6,1.13,2.02,1.31,1.48
022_AAAI,CRGRO048,1,1,2022-07-10T00:00:00Z,67,62,1.06,58.64,32.68,7.92,1.54,1.81,0.96,1.48
022_AAAI,CRGRO048,1,1,2022-07-11T00:00:00Z,68,63,1.08,65.61,42.24,9.38,2.05,1.65,0.72,1.48
022_AAAI,CRGRO048,1,1,2022-07-12T00:00:00Z,69,64,1.08,72.66,52,10.93,2.7,1.49,0.55,1.48
022_AAAI,CRGRO048,1,1,2022-07-13T00:00:00Z,70,65,1.08,79.98,59.51,12.59,3.5,1.35,0.42,1.48
022_AAAI,CRGRO048,1,1,2022-07-14T00:00:00Z,71,66,1.08,86.35,70.59,14.31,4.43,1.25,0.33,1.48
022_AAAI,CRGRO048,1,1,2022-07-15T00:00:00Z,72,67,1.08,94.32,80.3,16.17,5.51,1.15,0.27,1.48
022_AAAI,CRGRO048,1,1,2022-07-16T00:00:00Z,73,68,1.08,99.17,91.61,17.97,6.71,1.09,0.22,1.48
022_AAAI,CRGRO048,1,1,2022-07-17T00:00:00Z,74,69,1.08,106.16,103.29,19.92,8.08,1.02,0.18,1.48
022_AAAI,CRGRO048,1,1,2022-07-18T00:00:00Z,75,70,1.08,115.32,115.2,21.98,9.63,0.94,0.15,1.48
022_AAAI,CRGRO048,1,1,2022-07-19T00:00:00Z,76,71,1.08,122.82,127.39,24.05,11.37,0.88,0.13,1.48
022_AAAI,CRGRO048,1,1,2022-07-20T00:00:00Z,77,72,1.08,131.84,138.38,26.19,13.24,0.82,0.11,1.48
022_AAAI,CRGRO048,1,1,2022-07-21T00:00:00Z,78,73,1.08,142.15,151.73,28.44,15.3,0.76,0.1,1.48
022_AAAI,CRGRO048,1,1,2022-07-22T00:00:00Z,79,74,1.08,153.64,160.18,30.9,17.61,0.7,0.08,1.48
022_AAAI,CRGRO048,1,1,2022-07-23T00:00:00Z,80,75,1.08,163.91,171.88,33.2,19.87,0.66,0.07,1.48
022_AAAI,CRGRO048,1,1,2022-07-24T00:00:00Z,81,76,1.08,173.81,186.77,35.56,22.33,0.62,0.07,1.48
022_AAAI,CRGRO048,1,1,2022-07-25T00:00:00Z,82,77,1.08,182.26,198.89,37.91,24.99,0.59,0.06,1.48
022_AAAI,CRGRO048,1,1,2022-07-26T00:00:00Z,83,78,1.08,190.68,213.17,40.24,27.8,0.57,0.05,1.48
022_AAAI,CRGRO048,1,1,2022-07-27T00:00:00Z,84,79,2.26,201.38,229.47,42.66,30.83,1.12,0.06,1.75
022_AAAI,CRGRO048,1,1,2022-07-28T00:00:00Z,85,80,3.95,212.07,247.32,45.14,34.13,1.86,0.07,2.38
022_AAAI,CRGRO048,1,1,2022-07-29T00:00:00Z,86,81,5.23,223.36,263.53,47.87,37.85,2.34,0.1,3.88
022_AAAI,CRGRO048,1,1,2022-07-30T00:00:00Z,87,82,8.67,234.75,279.37,50.52,41.62,3.69,0.24,9.88
022_AAAI,CRGRO048,1,1,2022-07-31T00:00:00Z,88,83,15.45,246.93,292.85,53.22,45.48,6.26,0.79,35.91
022_AAAI,CRGRO048,1,1,2022-08-01T00:00:00Z,89,84,23.69,258.03,306.45,54.62,49.6,9.18,2.1,104.38
022_AAAI,CRGRO048,1,1,2022-08-02T00:00:00Z,90,85,32.32,267.03,323.58,54.93,54.03,12.1,4.3,232.4
022_AAAI,CRGRO048,1,1,2022-08-03T00:00:00Z,91,86,41.81,274.73,340.94,54.7,58.03,15.22,7.89,458
022_AAAI,CRGRO048,1,1,2022-08-04T00:00:00Z,92,87,51.89,280.88,359.01,54.49,60.74,18.47,13.45,816.95
022_AAAI,CRGRO048,1,1,2022-08-05T00:00:00Z,93,88,62.05,283.98,377.2,54.3,62.75,21.85,21.39,1341.97
022_AAAI,CRGRO048,1,1,2022-08-06T00:00:00Z,94,89,67.69,286.03,396.5,54.11,65.73,23.66,28.07,1844.86
022_AAAI,CRGRO048,1,1,2022-08-07T00:00:00Z,95,90,72.91,287.97,414.37,53.92,69.75,25.32,34.13,2380.44
022_AAAI,CRGRO048,1,1,2022-08-08T00:00:00Z,96,91,72.91,287.02,429.46,53.78,72.22,25.4,39.7,2866.96
022_AAAI,CRGRO048,1,1,2022-08-09T00:00:00Z,97,92,72.91,286.16,442.51,55.42,78.41,25.48,36.56,2866.96
022_AAAI,CRGRO048,1,1,2022-08-10T00:00:00Z,98,93,72.91,285.48,453.44,56.97,85.15,25.54,33.67,2866.96
022_AAAI,CRGRO048,1,1,2022-08-11T00:00:00Z,99,94,72.91,285.09,459.92,58.3,92.22,25.58,31.09,2866.96
022_AAAI,CRGRO048,1,1,2022-08-12T00:00:00Z,100,95,72.91,284.84,464.94,59.36,99.33,25.6,28.86,2866.96
022_AAAI,CRGRO048,1,1,2022-08-13T00:00:00Z,101,96,72.91,284.62,469.63,60.16,106.54,25.62,26.91,2866.96
022_AAAI,CRGRO048,1,1,2022-08-14T00:00:00Z,102,97,72.91,294.77,469.63,61.08,113.6,24.74,25.24,2866.96
022_AAAI,CRGRO048,1,1,2022-08-15T00:00:00Z,103,98,72.91,303.11,469.63,61.95,120.63,24.05,23.77,2866.96
022_AAAI,CRGRO048,1,1,2022-08-16T00:00:00Z,104,99,72.91,311.29,469.63,62.75,127.25,23.42,22.53,2866.96
022_AAAI,CRGRO048,1,1,2022-08-17T00:00:00Z,105,100,74.33,318.81,469.63,63.75,134.19,23.31,22.27,2989.03
022_AAAI,CRGRO048,1,1,2022-08-18T00:00:00Z,106,101,74.37,325.81,469.63,64.87,141.68,22.83,21.1,2989.03
022_AAAI,CRGRO048,1,1,2022-08-19T00:00:00Z,107,102,74.38,328.76,469.63,65.81,148.5,22.63,20.13,2989.03
022_AAAI,CRGRO048,1,1,2022-08-20T00:00:00Z,108,103,74.38,328.28,485.57,66.51,154.98,22.66,19.29,2989.03
022_AAAI,CRGRO048,1,1,2022-08-21T00:00:00Z,109,104,74.38,327.86,498.65,67.2,161.86,22.69,18.47,2989.03
022_AAAI,CRGRO048,1,1,2022-08-22T00:00:00Z,110,105,74.38,327.45,511.47,67.91,169.17,22.72,17.67,2989.03
022_AAAI,CRGRO048,1,1,2022-08-23T00:00:00Z,111,106,74.38,327.08,523.26,68.65,176.78,22.74,16.91,2989.03
022_AAAI,CRGRO048,1,1,2022-08-24T00:00:00Z,112,107,74.38,326.73,534.24,69.35,184.15,22.77,16.23,2989.03
022_AAAI,CRGRO048,1,1,2022-08-25T00:00:00Z,113,108,74.38,331.65,538.88,70.31,191.37,22.43,15.62,2989.03
022_AAAI,CRGRO048,1,1,2022-08-26T00:00:00Z,114,109,74.38,336.08,538.88,71.32,197.65,22.13,15.12,2989.03
022_AAAI,CRGRO048,1,1,2022-08-27T00:00:00Z,115,110,74.38,340.86,538.88,72.26,203.72,21.82,14.67,2989.03
022_AAAI,CRGRO048,1,1,2022-08-28T00:00:00Z,116,111,74.38,344.82,538.88,73.12,209.41,21.57,14.27,2989.03
022_AAAI,CRGRO048,1,1,2022-08-29T00:00:00Z,117,112,74.38,348.59,538.88,73.84,214.58,21.34,13.93,2989.03
022_AAAI,CRGRO048,1,1,2022-08-30T00:00:00Z,118,113,74.38,351.78,538.88,74.44,219.36,21.14,13.63,2989.03
022_AAAI,CRGRO048,1,1,2022-08-31T00:00:00Z,119,114,74.38,355.49,546.86,74.96,223.83,20.92,13.35,2989.03
022_AAAI,CRGRO048,1,1,2022-09-01T00:00:00Z,120,115,74.38,358.37,553.85,75.5,228.14,20.76,13.1,2989.03
022_AAAI,CRGRO048,1,1,2022-09-02T00:00:00Z,121,116,74.38,361.78,561.37,76.13,232.29,20.56,12.87,2989.03
022_AAAI,CRGRO048,1,1,2022-09-03T00:00:00Z,122,117,74.38,364.89,567.59,76.85,236.36,20.39,12.65,2989.03
022_AAAI,CRGRO048,1,1,2022-09-04T00:00:00Z,123,118,74.38,368.31,573.51,77.65,239.95,20.2,12.46,2989.03
022_AAAI,CRGRO048,1,1,2022-09-05T00:00:00Z,124,119,74.38,371.97,578.52,78.55,243.32,20,12.28,2989.03
022_AAAI,CRGRO048,1,1,2022-09-06T00:00:00Z,125,120,74.38,375.54,584.68,79.5,246.53,19.81,12.12,2989.03
022_AAAI,CRGRO048,1,1,2022-09-07T00:00:00Z,126,121,74.38,379.3,589.49,80.46,249.58,19.61,11.98,2989.03
022_AAAI,CRGRO048,1,1,2022-09-08T00:00:00Z,127,122,74.38,382.96,595.18,81.43,252.27,19.42,11.85,2989.03
022_AAAI,CRGRO048,1,1,2022-09-09T00:00:00Z,128,123,74.38,386.72,600.38,82.42,254.84,19.23,11.73,2989.03
022_AAAI,CRGRO048,1,1,2022-09-10T00:00:00Z,129,124,74.38,390.2,606.1,83.47,257.24,19.06,11.62,2989.03
022_AAAI,CRGRO048,1,1,2022-09-11T00:00:00Z,130,125,74.38,394.11,612.2,84.46,259.68,18.87,11.51,2989.03
022_AAAI,CRGRO048,1,1,2022-09-12T00:00:00Z,131,126,74.38,397.62,618.25,85.41,262.13,18.71,11.4,2989.03
022_AAAI,CRGRO048,1,1,2022-09-13T00:00:00Z,132,127,74.38,401.22,618.25,86.5,264.66,18.54,11.29,2989.03
022_AAAI,CRGRO048,1,1,2022-09-14T00:00:00Z,133,128,74.38,404.09,624.39,87.51,267.08,18.41,11.19,2989.03
022_AAAI,CRGRO048,1,1,2022-09-15T00:00:00Z,134,129,74.38,403.87,630.38,88.41,269.64,18.42,11.09,2989.03
022_AAAI,CRGRO048,1,1,2022-09-16T00:00:00Z,135,130,74.38,405.42,636.41,89.27,272.28,18.35,10.98,2989.03
022_AAAI,CRGRO048,1,1,2022-09-17T00:00:00Z,136,131,74.38,407.92,642.02,90.21,274.96,18.23,10.87,2989.03
022_AAAI,CRGRO048,1,1,2022-09-18T00:00:00Z,137,132,75.05,411.62,642.02,91.21,277.72,18.23,10.82,3005.61
022_AAAI,CRGRO048,1,1,2022-09-19T00:00:00Z,138,133,77.46,415.08,648.27,92.14,280.46,18.66,10.93,3064.61
022_AAAI,CRGRO048,1,1,2022-09-20T00:00:00Z,139,134,81.37,418.09,653.86,93.05,283.16,19.46,11.16,3159.24
022_AAAI,CRGRO048,1,1,2022-09-21T00:00:00Z,140,135,86.57,425.58,659.42,94.13,285.91,20.34,11.47,3279.49
022_AAAI,CRGRO048,1,1,2022-09-22T00:00:00Z,141,136,93.19,430.14,664.1,95.16,288.62,21.67,11.89,3431.64
022_AAAI,CRGRO048,1,1,2022-09-23T00:00:00Z,142,137,100.09,434,666.83,96.35,291.71,23.06,12.3,3587.99
022_AAAI,CRGRO048,1,1,2022-09-24T00:00:00Z,143,138,105.79,434,666.83,96.89,294.69,24.38,12.63,3720.77
022_AAAI,CRGRO048,2,2,2022-06-22T00:00:00Z,49,44,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,2,2,2022-06-23T00:00:00Z,50,45,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,2,2,2022-06-24T00:00:00Z,51,46,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,2,2,2022-06-25T00:00:00Z,52,47,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,2,2,2022-06-26T00:00:00Z,53,48,0,0,0,0,0,0,0,0
022_AAAI,CRGRO048,2,2,2022-06-27T00:00:00Z,54,49,0.15,2.15,0,0.07,0,7.12,0,0.1
022_AAAI,CRGRO048,2,2,2022-06-28T00:00:00Z,55,50,0.37,4.13,0,0.18,0,9,0,0.37
022_AAAI,CRGRO048,2,2,2022-06-29T00:00:00Z,56,51,0.6,7,0,0.37,0,8.58,0,0.83
022_AAAI,CRGRO048,2,2,2022-06-30T00:00:00Z,57,52,0.84,11.34,0,0.68,0,7.39,0,1.13
022_AAAI,CRGRO048,2,2,2022-07-01T00:00:00Z,58,53,0.92,14.17,0,1.04,0,6.48,0,1.16
022_AAAI,CRGRO048,2,2,2022-07-02T00:00:00Z,59,54,0.92,16.73,0,1.44,0,5.49,0,1.36
022_AAAI,CRGRO048,2,2,2022-07-03T00:00:00Z,60,55,0.92,18.57,3.13,1.85,0,4.95,0,1.36
022_AAAI,CRGRO048,2,2,2022-07-04T00:00:00Z,61,56,0.92,21.6,6.07,2.34,0.04,4.25,30.2,1.36
022_AAAI,CRGRO048,2,2,2022-07-05T00:00:00Z,62,57,0.92,27.71,10.35,2.96,0.13,3.31,10.6,1.36
022_AAAI,CRGRO048,2,2,2022-07-06T00:00:00Z,63,58,0.92,33.75,16.8,3.68,0.27,2.72,5.01,1.36
022_AAAI,CRGRO048,2,2,2022-07-07T00:00:00Z,64,59,0.92,38.42,20.97,4.47,0.49,2.39,2.76,1.36
022_AAAI,CRGRO048,2,2,2022-07-08T00:00:00Z,65,60,1.03,45.44,24.74,5.46,0.78,2.26,1.9,1.48
022_AAAI,CRGRO048,2,2,2022-07-09T00:00:00Z,66,61,1.04,51.59,27.85,6.6,1.13,2.02,1.31,1.48
022_AAAI,CRGRO048,2,2,2022-07-10T00:00:00Z,67,62,1.06,58.64,32.68,7.92,1.54,1.81,0.96,1.48
022_AAAI,CRGRO048,2,2,2022-07-11T00:00:00Z,68,63,1.08,65.61,42.24,9.38,2.05,1.65,0.72,1.48
022_AAAI,CRGRO048,2,2,2022-07-12T00:00:00Z,69,64,1.08,72.66,52,10.93,2.7,1.49,0.55,1.48
022_AAAI,CRGRO048,2,2,2022-07-13T00:00:00Z,70,65,1.08,79.98,59.51,12.59,3.5,1.35,0.42,1.48
022_AAAI,CRGRO048,2,2,2022-07-14T00:00:00Z,71,66,1.08,86.35,70.59,14.31,4.43,1.25,0.33,1.48
022_AAAI,CRGRO048,2,2,2022-07-15T00:00:00Z,72,67,1.08,94.32,80.3,16.17,5.51,1.15,0.27,1.48
022_AAAI,CRGRO048,2,2,2022-07-16T00:00:00Z,73,68,1.08,99.17,91.61,17.97,6.71,1.09,0.22,1.48
022_AAAI,CRGRO048,2,2,2022-07-17T00:00:00Z,74,69,1.08,106.16,103.29,19.92,8.08,1.02,0.18,1.48
022_AAAI,CRGRO048,2,2,2022-07-18T00:00:00Z,75,70,1.08,115.32,115.2,21.98,9.63,0.94,0.15,1.48
022_AAAI,CRGRO048,2,2,2022-07-19T00:00:00Z,76,71,1.08,122.82,127.39,24.05,11.37,0.88,0.13,1.48
022_AAAI,CRGRO048,2,2,2022-07-20T00:00:00Z,77,72,1.08,131.84,138.38,26.19,13.24,0.82,0.11,1.48
022_AAAI,CRGRO048,2,2,2022-07-21T00:00:00Z,78,73,1.08,142.15,151.73,28.44,15.3,0.76,0.1,1.48
022_AAAI,CRGRO048,2,2,2022-07-22T00:00:00Z,79,74,1.08,153.64,160.18,30.9,17.61,0.7,0.08,1.48
022_AAAI,CRGRO048,2,2,2022-07-23T00:00:00Z,80,75,1.08,163.91,171.88,33.2,19.87,0.66,0.07,1.48
022_AAAI,CRGRO048,2,2,2022-07-24T00:00:00Z,81,76,1.08,173.81,186.77,35.56,22.33,0.62,0.07,1.48
022_AAAI,CRGRO048,2,2,2022-07-25T00:00:00Z,82,77,1.08,182.26,198.89,37.91,24.99,0.59,0.06,1.48
022_AAAI,CRGRO048,2,2,2022-07-26T00:00:00Z,83,78,1.08,190.68,213.17,40.24,27.8,0.57,0.05,1.48
022_AAAI,CRGRO048,2,2,2022-07-27T00:00:00Z,84,79,2.26,201.38,229.47,42.66,30.83,1.12,0.06,1.75
022_AAAI,CRGRO048,2,2,2022-07-28T00:00:00Z,85,80,3.95,212.07,247.32,45.14,34.13,1.86,0.07,2.38
022_AAAI,CRGRO048,2,2,2022-07-29T00:00:00Z,86,81,5.23,223.36,263.53,47.87,37.85,2.34,0.1,3.88
022_AAAI,CRGRO048,2,2,2022-07-30T00:00:00Z,87,82,8.67,234.75,279.37,50.52,41.62,3.69,0.24,9.88
022_AAAI,CRGRO048,2,2,2022-07-31T00:00:00Z,88,83,15.45,246.93,292.85,53.22,45.48,6.26,0.79,35.91
022_AAAI,CRGRO048,2,2,2022-08-01T00:00:00Z,89,84,15.99,258.03,306.45,54.26,49.6,6.2,1.2,59.41
022_AAAI,CRGRO048,2,2,2022-08-02T00:00:00Z,90,85,16.4,267.03,323.58,57.01,54.03,6.14,1.12,60.42
022_AAAI,CRGRO048,2,2,2022-08-03T00:00:00Z,91,86,20.95,274.73,340.94,59.72,58.82,7.62,1.67,98.21
022_AAAI,CRGRO048,2,2,2022-08-04T00:00:00Z,92,87,29.79,280.88,359.01,59.86,63.51,10.61,3.31,210.06
022_AAAI,CRGRO048,2,2,2022-08-05T00:00:00Z,93,88,39.84,283.98,377.2,59.59,66.59,14.03,6.32,421.14
022_AAAI,CRGRO048,2,2,2022-08-06T00:00:00Z,94,89,40.11,285.85,396.5,59.32,70.58,14.03,7.75,546.73
022_AAAI,CRGRO048,2,2,2022-08-07T00:00:00Z,95,90,40.92,296.22,414.37,61.66,76.47,13.82,7.21,551.46
022_AAAI,CRGRO048,2,2,2022-08-08T00:00:00Z,96,91,41.2,302.49,429.46,63.83,82.36,13.62,6.7,551.92
022_AAAI,CRGRO048,2,2,2022-08-09T00:00:00Z,97,92,41.2,304.4,442.51,65.87,88.56,13.54,6.23,551.92
022_AAAI,CRGRO048,2,2,2022-08-10T00:00:00Z,98,93,41.2,303.72,453.44,67.8,95.3,13.57,5.79,551.92
022_AAAI,CRGRO048,2,2,2022-08-11T00:00:00Z,99,94,41.2,303.35,459.97,69.56,102.36,13.58,5.39,551.92
022_AAAI,CRGRO048,2,2,2022-08-12T00:00:00Z,100,95,41.2,310.51,464.73,71.29,109.48,13.27,5.04,551.92
022_AAAI,CRGRO048,2,2,2022-08-13T00:00:00Z,101,96,41.2,318.72,482.33,72.84,116.68,12.93,4.73,551.92
022_AAAI,CRGRO048,2,2,2022-08-14T00:00:00Z,102,97,41.2,326.38,493.41,74.31,123.89,12.62,4.45,551.92
022_AAAI,CRGRO048,2,2,2022-08-15T00:00:00Z,103,98,41.2,333.57,497.7,75.77,131.19,12.35,4.21,551.92
022_AAAI,CRGRO048,2,2,2022-08-16T00:00:00Z,104,99,41.2,340.9,497.7,77.15,138.16,12.09,3.99,551.92
022_AAAI,CRGRO048,2,2,2022-08-17T00:00:00Z,105,100,41.2,347.64,497.7,78.76,145.44,11.85,3.79,551.92
022_AAAI,CRGRO048,2,2,2022-08-18T00:00:00Z,106,101,41.2,353.63,509.27,79.97,153.23,11.65,3.6,551.92
022_AAAI,CRGRO048,2,2,2022-08-19T00:00:00Z,107,102,41.2,359.94,523.43,81.51,160.51,11.45,3.44,551.92
