EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
018_AAAI,CRGRO048,1,1,2018-06-21T00:00:00Z,48,40,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-22T00:00:00Z,49,41,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-23T00:00:00Z,50,42,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-24T00:00:00Z,51,43,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-25T00:00:00Z,52,44,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-26T00:00:00Z,53,45,0,0,0,0,0,0,0,0
018_AAAI,CRGRO048,1,1,2018-06-27T00:00:00Z,54,46,0.18,6.94,0,0.24,0,2.66,0,0.12
018_AAAI,CRGRO048,1,1,2018-06-28T00:00:00Z,55,47,0.18,14.56,0,0.66,0,1.27,0,0.12
018_AAAI,CRGRO048,1,1,2018-06-29T00:00:00Z,56,48,0.18,20.48,0,1.18,0,0.9,0,0.12
018_AAAI,CRGRO048,1,1,2018-06-30T00:00:00Z,57,49,0.18,26.45,0,1.85,0,0.7,0,0.12
018_AAAI,CRGRO048,1,1,2018-07-01T00:00:00Z,58,50,0.18,36.99,0,2.86,0,0.5,0,0.12
018_AAAI,CRGRO048,1,1,2018-07-02T00:00:00Z,59,51,0.18,47.52,0,4.13,0,0.39,0,0.12
018_AAAI,CRGRO048,1,1,2018-07-03T00:00:00Z,60,52,0.18,56.26,10.45,5.37,0,0.33,0,0.12
018_AAAI,CRGRO048,1,1,2018-07-04T00:00:00Z,61,53,0.18,66.57,22,6.99,0.16,0.28,0.76,0.12
018_AAAI,CRGRO048,1,1,2018-07-05T00:00:00Z,62,54,0.18,77.02,31.03,8.86,0.5,0.24,0.25,0.12
018_AAAI,CRGRO048,1,1,2018-07-06T00:00:00Z,63,55,0.18,84.02,40.21,10.75,0.95,0.22,0.13,0.12
018_AAAI,CRGRO048,1,1,2018-07-07T00:00:00Z,64,56,0.18,90.82,56.53,12.83,1.56,0.2,0.08,0.12
018_AAAI,CRGRO048,1,1,2018-07-08T00:00:00Z,65,57,0.18,100.78,72.93,15.22,2.43,0.18,0.05,0.12
018_AAAI,CRGRO048,1,1,2018-07-09T00:00:00Z,66,58,0.18,109.63,87.56,17.75,3.53,0.17,0.03,0.12
018_AAAI,CRGRO048,1,1,2018-07-10T00:00:00Z,67,59,0.18,120.47,104.69,20.26,4.78,0.15,0.03,0.12
018_AAAI,CRGRO048,1,1,2018-07-11T00:00:00Z,68,60,0.18,131.57,121.65,22.79,6.26,0.14,0.02,0.12
018_AAAI,CRGRO048,1,1,2018-07-12T00:00:00Z,69,61,0.18,143.56,133.1,25.45,7.94,0.13,0.02,0.12
