EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
016_AAAL,CRGRO048,1,1,2016-06-26T00:00:00Z,53,45,0,0,0,0,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-01T00:00:00Z,58,50,0,0.33,0,0.01,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-02T00:00:00Z,59,51,0,2.18,0,0.08,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-03T00:00:00Z,60,52,0,4.57,0,0.21,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-04T00:00:00Z,61,53,0,7.89,0,0.43,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-05T00:00:00Z,62,54,0,11.48,0,0.73,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-06T00:00:00Z,63,55,0,16.87,0,1.16,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-07T00:00:00Z,64,56,0,22.01,0.5,1.71,0,0,0,0
016_AAAL,CRGRO048,1,1,2016-07-08T00:00:00Z,65,57,0.84,27.74,3.3,2.35,0.01,3.04,38.12,0.26
016_AAAL,CRGRO048,1,1,2016-07-09T00:00:00Z,66,58,2.43,34.01,6.91,3.1,0.05,7.16,66.02,3.38
016_AAAL,CRGRO048,1,1,2016-07-10T00:00:00Z,67,59,4.75,41.19,11.89,4.03,0.15,11.52,113.55,16.83
016_AAAL,CRGRO048,1,1,2016-07-11T00:00:00Z,68,60,7.59,47.69,17.23,5.09,0.31,15.92,161.31,50.79
016_AAAL,CRGRO048,1,1,2016-07-12T00:00:00Z,69,61,10.83,53.92,25.14,6.22,0.55,20.09,208.35,114.5
016_AAAL,CRGRO048,1,1,2016-07-13T00:00:00Z,70,62,13.93,58.12,32.73,6.99,0.89,23.97,233.58,208.42
016_AAAL,CRGRO048,1,1,2016-07-14T00:00:00Z,71,63,16.68,59.7,41.32,7.31,1.33,27.94,253.31,335.77
016_AAAL,CRGRO048,1,1,2016-07-15T00:00:00Z,72,64,19.17,60.34,50.74,7.7,1.91,31.77,259.99,495.36
016_AAAL,CRGRO048,1,1,2016-07-16T00:00:00Z,73,65,21.55,60.38,61.55,7.63,2.59,35.68,268.7,695.15
016_AAAL,CRGRO048,1,1,2016-07-17T00:00:00Z,74,66,21.85,60.15,71.41,7.57,3.3,36.33,257.67,849.18
016_AAAL,CRGRO048,1,1,2016-07-18T00:00:00Z,75,67,22.55,59.73,81.2,8.53,4.3,37.76,230.68,992.13
016_AAAL,CRGRO048,1,1,2016-07-19T00:00:00Z,76,68,22.58,59.43,88.01,9.36,5.4,38,203.23,1097.6
016_AAAL,CRGRO048,1,1,2016-07-20T00:00:00Z,77,69,22.59,59.59,91.24,10.14,6.62,37.91,165.8,1097.6
016_AAAL,CRGRO048,1,1,2016-07-21T00:00:00Z,78,70,22.71,59.74,93.25,10.8,7.88,38.01,148.56,1170.32
016_AAAL,CRGRO048,1,1,2016-07-22T00:00:00Z,79,71,23.26,59.61,94.64,11.34,9.18,39.02,139.77,1282.98
016_AAAL,CRGRO048,1,1,2016-07-23T00:00:00Z,80,72,24.32,62.56,95.57,11.84,10.48,38.87,136.62,1431.95
016_AAAL,CRGRO048,1,1,2016-07-24T00:00:00Z,81,73,26.47,65.97,96.24,11.87,11.76,40.13,146.11,1717.52
016_AAAL,CRGRO048,1,1,2016-07-25T00:00:00Z,82,74,29.27,71.37,96.72,11.88,12.65,41.01,162.52,2055.82
016_AAAL,CRGRO048,1,1,2016-07-26T00:00:00Z,83,75,32.04,74.52,97.39,11.87,13.45,42.99,180.94,2433.65
016_AAAL,CRGRO048,1,1,2016-07-27T00:00:00Z,84,76,34.77,76.54,97.87,11.85,14.01,45.42,204.39,2863.42
016_AAAL,CRGRO048,1,1,2016-07-28T00:00:00Z,85,77,37.44,77.88,97.87,11.83,14.2,48.07,235.85,3349.2
016_AAAL,CRGRO048,1,1,2016-07-29T00:00:00Z,86,78,39.91,78.04,102.17,11.8,14.31,51.14,271.15,3881.25
016_AAAL,CRGRO048,1,1,2016-07-30T00:00:00Z,87,79,42.17,77.53,107.06,11.78,14.39,54.38,309.25,4449.34
016_AAAL,CRGRO048,1,1,2016-07-31T00:00:00Z,88,80,44.24,76.72,114.71,11.76,14.58,57.66,345.34,5036.06
016_AAAL,CRGRO048,1,1,2016-08-01T00:00:00Z,89,81,44.24,75.42,117.85,11.73,15.17,58.66,358.12,5432.25
