EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
016_AAAK,CRGRO048,1,1,2016-06-23T00:00:00Z,50,46,0,0,0,0,0,0,0,0
016_AAAK,CRGRO048,1,1,2016-06-24T00:00:00Z,51,47,0,0,0,0,0,0,0,0
016_AAAK,CRGRO048,1,1,2016-06-25T00:00:00Z,52,48,0,0,0,0,0,0,0,0
016_AAAK,CRGRO048,1,1,2016-06-26T00:00:00Z,53,49,0,0,0,0,0,0,0,0
016_AAAK,CRGRO048,1,1,2016-06-27T00:00:00Z,54,50,0,0,0,0,0,0,0,0
016_AAAK,CRGRO048,1,1,2016-06-28T00:00:00Z,55,51,0.07,1.47,0,0.05,0,4.63,0,0.01
016_AAAK,CRGRO048,1,1,2016-06-29T00:00:00Z,56,52,0.29,6.02,0,0.25,0,4.81,0,0.15
016_AAAK,CRGRO048,1,1,2016-06-30T00:00:00Z,57,53,0.46,9.88,0,0.54,0,4.7,0,0.24
016_AAAK,CRGRO048,1,1,2016-07-01T00:00:00Z,58,54,0.59,14.25,0,0.95,0,4.15,0,0.28
016_AAAK,CRGRO048,1,1,2016-07-02T00:00:00Z,59,55,0.82,18.28,0,1.4,0,4.47,0,0.42
016_AAAK,CRGRO048,1,1,2016-07-03T00:00:00Z,60,56,0.85,21.96,0,1.92,0,3.89,0,0.5
016_AAAK,CRGRO048,1,1,2016-07-04T00:00:00Z,61,57,0.9,26.37,0,2.55,0,3.41,0,0.5
016_AAAK,CRGRO048,1,1,2016-07-05T00:00:00Z,62,58,1.25,30.86,2.22,3.25,0,4.06,0,0.85
016_AAAK,CRGRO048,1,1,2016-07-06T00:00:00Z,63,59,1.94,35.07,9.08,3.98,0.03,5.53,65.57,2.01
016_AAAK,CRGRO048,1,1,2016-07-07T00:00:00Z,64,60,2.59,38.86,14.92,4.79,0.16,6.66,25.85,4.06
016_AAAK,CRGRO048,1,1,2016-07-08T00:00:00Z,65,61,3.81,42.67,21.49,5.65,0.36,8.93,24.95,9.01
016_AAAK,CRGRO048,1,1,2016-07-09T00:00:00Z,66,62,5.68,49.5,33.03,6.64,0.65,11.47,31.33,20.49
016_AAAK,CRGRO048,1,1,2016-07-10T00:00:00Z,67,63,7.59,54.77,33.03,7.87,1.12,13.85,34.43,38.54
016_AAAK,CRGRO048,1,1,2016-07-11T00:00:00Z,68,64,8.37,58.5,39.6,9.11,1.6,14.31,34.03,54.29
016_AAAK,CRGRO048,1,1,2016-07-12T00:00:00Z,69,65,9.32,61.43,46.41,10.35,2.16,15.18,33.98,73.48
016_AAAK,CRGRO048,1,1,2016-07-13T00:00:00Z,70,66,10.55,63.71,53.15,11.53,2.83,16.55,34.87,98.61
016_AAAK,CRGRO048,1,1,2016-07-14T00:00:00Z,71,67,10.64,65.57,59.17,12.65,3.56,16.23,32.99,117.57
016_AAAK,CRGRO048,1,1,2016-07-15T00:00:00Z,72,68,10.72,67.47,65.34,13.82,4.46,15.89,26.37,117.6
016_AAAK,CRGRO048,1,1,2016-07-16T00:00:00Z,73,69,10.77,69.35,76.49,14.89,5.43,15.53,21.64,117.62
016_AAAK,CRGRO048,1,1,2016-07-17T00:00:00Z,74,70,10.77,71.68,84.28,15.92,6.53,15.03,18.01,117.62
016_AAAK,CRGRO048,1,1,2016-07-18T00:00:00Z,75,71,10.77,74.05,90.46,16.98,7.79,14.55,15.11,117.62
016_AAAK,CRGRO048,1,1,2016-07-19T00:00:00Z,76,72,10.77,75.41,95.54,17.93,9.08,14.29,12.95,117.62
016_AAAK,CRGRO048,1,1,2016-07-20T00:00:00Z,77,73,10.77,80.32,99.72,18.95,10.46,13.41,11.24,117.62
