EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
021_AAAF,CRGRO048,1,1,2021-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-02T00:00:00Z,59,51,0,0,0,0,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-03T00:00:00Z,60,52,0,3.81,0,0.15,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-04T00:00:00Z,61,53,0,10.4,0,0.49,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-05T00:00:00Z,62,54,0,14.85,0,0.9,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-06T00:00:00Z,63,55,0,20.96,0,1.47,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-07T00:00:00Z,64,56,0,27.16,0,2.23,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-08T00:00:00Z,65,57,0,36.16,0,3.21,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-09T00:00:00Z,66,58,0,45.56,6.15,4.41,0,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-10T00:00:00Z,67,59,0,53.94,16.77,5.74,0.09,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-11T00:00:00Z,68,60,0,63.35,23.91,7.27,0.34,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-12T00:00:00Z,69,61,0,67.63,33.67,8.83,0.7,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-13T00:00:00Z,70,62,0,78.01,43.53,10.76,1.22,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-14T00:00:00Z,71,63,0,88.96,57.83,12.85,1.87,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-15T00:00:00Z,72,64,0,101.08,72.86,15.21,2.72,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-16T00:00:00Z,73,65,0,113.39,86.29,17.71,3.78,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-17T00:00:00Z,74,66,0,125.22,101.25,20.24,5,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-18T00:00:00Z,75,67,0,137.42,108.22,23.09,6.51,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-19T00:00:00Z,76,68,0,150.65,124.73,26.11,8.14,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-20T00:00:00Z,77,69,0,164.08,142.33,29.46,10.13,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-21T00:00:00Z,78,70,0,177.99,161.81,32.69,12.25,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-22T00:00:00Z,79,71,0,191.09,181.59,35.94,14.62,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-23T00:00:00Z,80,72,0,203.61,200.76,39.28,17.29,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-24T00:00:00Z,81,73,0,217.55,220.1,42.81,20.31,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-25T00:00:00Z,82,74,0,230.64,241.64,46.57,23.68,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-26T00:00:00Z,83,75,0,243.38,263.58,50.36,27.36,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-27T00:00:00Z,84,76,0,256.99,286.4,54.06,31.22,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-28T00:00:00Z,85,77,0,270.45,308.06,57.84,35.48,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-29T00:00:00Z,86,78,0,285.11,328.68,61.46,39.81,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-30T00:00:00Z,87,79,0,300.1,351.39,65.04,44.34,0,0,0
021_AAAF,CRGRO048,1,1,2021-07-31T00:00:00Z,88,80,0,312.34,372.62,68.6,49.24,0,0,0
021_AAAF,CRGRO048,1,1,2021-08-01T00:00:00Z,89,81,0,323.73,393.25,72.24,54.62,0,0,0
021_AAAF,CRGRO048,1,1,2021-08-02T00:00:00Z,90,82,0,336,415.27,75.99,60.53,0,0,0
021_AAAF,CRGRO048,1,1,2021-08-03T00:00:00Z,91,83,0,348.6,437.02,79.86,67.01,0,0,0
021_AAAF,CRGRO048,1,1,2021-08-04T00:00:00Z,92,84,0,360.41,460.74,83.73,73.93,0,0,0
021_AAAF,CRGRO048,1,1,2021-08-05T00:00:00Z,93,85,0,372.39,485.35,85.6,81.49,0,0,0
