EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
021_AABB,CRGRO048,1,1,2021-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
021_AABB,CRGRO048,1,1,2021-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
021_AABB,CRGRO048,1,1,2021-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-02T00:00:00Z,59,51,0,0,0,0,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-03T00:00:00Z,60,52,0,2.67,0,0.1,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-04T00:00:00Z,61,53,0,6.48,0,0.31,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-05T00:00:00Z,62,54,0,9.68,0,0.58,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-06T00:00:00Z,63,55,0,13.38,0,0.95,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-07T00:00:00Z,64,56,0,18.43,0,1.48,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-08T00:00:00Z,65,57,0,23.82,0,2.13,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-09T00:00:00Z,66,58,0,31.3,4.3,2.97,0,0,0,0
021_AABB,CRGRO048,1,1,2021-07-10T00:00:00Z,67,59,0,37.48,10.45,3.91,0.07,0,0,0
021_AABB,CRGRO048,1,1,2021-07-11T00:00:00Z,68,60,0,44,15.59,4.99,0.22,0,0,0
021_AABB,CRGRO048,1,1,2021-07-12T00:00:00Z,69,61,0,47.75,21.54,6.12,0.46,0,0,0
021_AABB,CRGRO048,1,1,2021-07-13T00:00:00Z,70,62,0,57.17,29.61,7.52,0.78,0,0,0
021_AABB,CRGRO048,1,1,2021-07-14T00:00:00Z,71,63,0,66.38,38.2,9.1,1.22,0,0,0
021_AABB,CRGRO048,1,1,2021-07-15T00:00:00Z,72,64,0,76.84,50.17,10.88,1.77,0,0,0
021_AABB,CRGRO048,1,1,2021-07-16T00:00:00Z,73,65,0,88.37,60.06,12.91,2.52,0,0,0
021_AABB,CRGRO048,1,1,2021-07-17T00:00:00Z,74,66,0,97.99,70.46,14.98,3.39,0,0,0
021_AABB,CRGRO048,1,1,2021-07-18T00:00:00Z,75,67,0,110.14,76.46,17.36,4.43,0,0,0
021_AABB,CRGRO048,1,1,2021-07-19T00:00:00Z,76,68,0,121.65,91.43,19.93,5.61,0,0,0
021_AABB,CRGRO048,1,1,2021-07-20T00:00:00Z,77,69,0,133,106.11,22.75,7.07,0,0,0
021_AABB,CRGRO048,1,1,2021-07-21T00:00:00Z,78,70,0,145.83,122.92,25.62,8.68,0,0,0
021_AABB,CRGRO048,1,1,2021-07-22T00:00:00Z,79,71,0,159.15,141.43,28.64,10.56,0,0,0
021_AABB,CRGRO048,1,1,2021-07-23T00:00:00Z,80,72,0,172.29,156.97,31.73,12.66,0,0,0
021_AABB,CRGRO048,1,1,2021-07-24T00:00:00Z,81,73,0,184.69,176.35,34.99,15.05,0,0,0
021_AABB,CRGRO048,1,1,2021-07-25T00:00:00Z,82,74,0,194.84,195.28,38.43,17.77,0,0,0
021_AABB,CRGRO048,1,1,2021-07-26T00:00:00Z,83,75,0,207.78,213.92,41.82,20.66,0,0,0
021_AABB,CRGRO048,1,1,2021-07-27T00:00:00Z,84,76,0,218.78,235,45.18,23.8,0,0,0
021_AABB,CRGRO048,1,1,2021-07-28T00:00:00Z,85,77,0,228.34,256.94,48.52,27.28,0,0,0
021_AABB,CRGRO048,1,1,2021-07-29T00:00:00Z,86,78,0,242.74,278.38,51.81,30.9,0,0,0
021_AABB,CRGRO048,1,1,2021-07-30T00:00:00Z,87,79,0,257.45,298.65,55.15,34.78,0,0,0
021_AABB,CRGRO048,1,1,2021-07-31T00:00:00Z,88,80,0,271.16,315.19,58.62,39.08,0,0,0
021_AABB,CRGRO048,1,1,2021-08-01T00:00:00Z,89,81,0,283.58,335.93,62.08,43.66,0,0,0
