EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
021_AAAR,CRGRO048,1,1,2021-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-02T00:00:00Z,59,51,0,0,0,0,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-03T00:00:00Z,60,52,0,0,0,0,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-04T00:00:00Z,61,53,0,4.33,0,0.16,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-05T00:00:00Z,62,54,0,11.22,0,0.52,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-06T00:00:00Z,63,55,0,18.51,0,1.04,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-07T00:00:00Z,64,56,0,24.97,0,1.75,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-08T00:00:00Z,65,57,0,36.33,0,2.76,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-09T00:00:00Z,66,58,0,48.18,0,4.02,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-10T00:00:00Z,67,59,0,59.88,6.87,5.51,0,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-11T00:00:00Z,68,60,0,70.54,17.81,7.24,0.1,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-12T00:00:00Z,69,61,0,76.48,29.34,9,0.37,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-13T00:00:00Z,70,62,0,89.14,39.48,11.1,0.8,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-14T00:00:00Z,71,63,0,100.79,57.3,13.49,1.4,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-15T00:00:00Z,72,64,0,114.17,75.87,16.12,2.24,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-16T00:00:00Z,73,65,0,126.74,94.39,18.94,3.33,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-17T00:00:00Z,74,66,0,139.03,111.38,21.94,4.66,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-18T00:00:00Z,75,67,0,152.84,121.02,25.33,6.3,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-19T00:00:00Z,76,68,0,166.06,141.04,28.94,8.15,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-20T00:00:00Z,77,69,0,177.28,159.93,32.65,10.33,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-21T00:00:00Z,78,70,0,191.14,181.57,36.4,12.71,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-22T00:00:00Z,79,71,0,204.58,201.95,39.8,15.31,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-23T00:00:00Z,80,72,0,216.57,221.83,43.16,18.2,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-24T00:00:00Z,81,73,0,228.93,243.73,46.66,21.46,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-25T00:00:00Z,82,74,0,241.58,265.32,50.36,25.11,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-26T00:00:00Z,83,75,0,253.98,283.67,53.89,28.9,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-27T00:00:00Z,84,76,0,266.59,306.22,57.37,32.93,0,0,0
021_AAAR,CRGRO048,1,1,2021-07-28T00:00:00Z,85,77,0.57,279.05,328.16,60.88,37.34,0.2,0,0.02
021_AAAR,CRGRO048,1,1,2021-07-29T00:00:00Z,86,78,2.32,292.45,347.76,64.15,41.8,0.79,0.01,0.44
021_AAAR,CRGRO048,1,1,2021-07-30T00:00:00Z,87,79,5.93,305.67,367.77,67.25,46.35,1.94,0.08,3.53
021_AAAR,CRGRO048,1,1,2021-07-31T00:00:00Z,88,80,8.05,319.03,388,70.46,51.34,2.52,0.16,8.4
021_AAAR,CRGRO048,1,1,2021-08-01T00:00:00Z,89,81,9.82,329.1,407.62,73.74,56.89,2.98,0.22,12.77
021_AAAR,CRGRO048,1,1,2021-08-02T00:00:00Z,90,82,9.99,335.59,427.87,76.92,62.8,2.98,0.22,13.55
