EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
016_AAAF,CRGRO048,1,1,2016-06-24T00:00:00Z,51,50,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-25T00:00:00Z,52,51,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-26T00:00:00Z,53,52,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-27T00:00:00Z,54,53,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-28T00:00:00Z,55,54,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-29T00:00:00Z,56,55,0,3.15,0,0.11,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-30T00:00:00Z,57,56,0,6.25,0,0.3,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-01T00:00:00Z,58,57,0,10.25,0,0.59,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-02T00:00:00Z,59,58,0,17.32,0,1.05,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-03T00:00:00Z,60,59,0,24.08,0,1.63,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-04T00:00:00Z,61,60,0,31.04,0,2.4,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-05T00:00:00Z,62,61,0,37.82,4.72,3.23,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-06T00:00:00Z,63,62,0.49,45.33,9.34,4.22,0.06,1.08,0.42,0.03
016_AAAF,CRGRO048,1,1,2016-07-07T00:00:00Z,64,63,1.57,52.52,15.29,5.38,0.2,2.98,2.59,0.51
016_AAAF,CRGRO048,1,1,2016-07-08T00:00:00Z,65,64,3.4,59.08,25.72,6.57,0.4,5.76,9.11,3.66
016_AAAF,CRGRO048,1,1,2016-07-09T00:00:00Z,66,65,3.85,66.23,35.66,7.85,0.74,5.82,10.28,7.57
016_AAAF,CRGRO048,1,1,2016-07-10T00:00:00Z,67,66,4.23,73.56,45.83,9.4,1.24,5.75,6.69,8.26
016_AAAF,CRGRO048,1,1,2016-07-11T00:00:00Z,68,67,4.56,78.24,56.11,10.98,1.87,5.83,4.85,9.07
016_AAAF,CRGRO048,1,1,2016-07-12T00:00:00Z,69,68,7.27,84.19,67.3,12.55,2.62,8.63,9.26,24.31
016_AAAF,CRGRO048,1,1,2016-07-13T00:00:00Z,70,69,10.59,88.4,78.15,14.14,3.54,11.98,16.13,57.06
016_AAAF,CRGRO048,1,1,2016-07-14T00:00:00Z,71,70,13.8,91.29,88.56,15.66,4.57,15.12,24.05,109.97
016_AAAF,CRGRO048,1,1,2016-07-15T00:00:00Z,72,71,18.12,99.96,99.77,17.34,5.79,18.13,34.42,199.32
016_AAAF,CRGRO048,1,1,2016-07-16T00:00:00Z,73,72,20.24,108.56,111.27,19.08,7.14,18.65,40.99,292.66
016_AAAF,CRGRO048,1,1,2016-07-17T00:00:00Z,74,73,21.75,111.81,119.13,20.72,8.7,19.45,40.46,351.76
016_AAAF,CRGRO048,1,1,2016-07-18T00:00:00Z,75,74,24.52,113.7,129.03,22.24,10.38,21.56,45.49,472.37
016_AAAF,CRGRO048,1,1,2016-07-19T00:00:00Z,76,75,27.83,116.09,129.03,23.8,12.19,23.97,52.77,643.48
016_AAAF,CRGRO048,1,1,2016-07-20T00:00:00Z,77,76,31.59,117.91,136.48,25.26,13.95,26.79,63.26,882.74
016_AAAF,CRGRO048,1,1,2016-07-21T00:00:00Z,78,77,35.57,118.95,142.04,25.97,15.85,29.9,75.49,1196.4
016_AAAF,CRGRO048,1,1,2016-07-22T00:00:00Z,79,78,40.38,123.56,155.96,25.8,17.73,32.68,90.1,1597.61
016_AAAF,CRGRO048,1,1,2016-07-23T00:00:00Z,80,79,40.87,125.56,175.54,25.53,19.56,32.55,95.99,1877.37
016_AAAF,CRGRO048,1,1,2016-07-24T00:00:00Z,81,80,41.07,127.5,179.62,26.58,21.89,32.21,85.77,1877.73
016_AAAF,CRGRO048,1,1,2016-07-25T00:00:00Z,82,81,42.36,128.74,183.04,27.64,24.44,32.9,82.95,2027.26
016_AAAF,CRGRO048,1,1,2016-07-26T00:00:00Z,83,82,45.89,129.68,186.67,28.64,26.98,35.39,91.43,2467.29
016_AAAF,CRGRO048,1,1,2016-07-27T00:00:00Z,84,83,49.7,130.39,188.9,28.52,29.5,38.11,102.13,3013.16
016_AAAF,CRGRO048,1,1,2016-07-28T00:00:00Z,85,84,53.65,129.58,197.37,28.39,30.82,41.4,119.55,3684.15
016_AAAF,CRGRO048,1,1,2016-07-29T00:00:00Z,86,85,58.72,135.78,202.87,28.34,31.84,43.25,140.2,4463.82
016_AAAF,CRGRO048,1,1,2016-07-30T00:00:00Z,87,86,63.93,141.35,206.14,28.28,32.69,45.23,163.52,5345.76
016_AAAF,CRGRO048,1,1,2016-07-31T00:00:00Z,88,87,68.26,142.55,208.1,28.19,33.89,47.89,184.98,6268.72
016_AAAF,CRGRO048,1,1,2016-08-01T00:00:00Z,89,88,71.81,142.25,209.73,28.1,35.59,50.48,201.85,7184.62
016_AAAF,CRGRO048,1,1,2016-08-02T00:00:00Z,90,89,71.81,142.05,210.89,28.01,37.45,50.55,209.85,7858.89
016_AAAF,CRGRO048,1,1,2016-08-03T00:00:00Z,91,90,71.81,142.05,210.89,28.45,40.37,50.55,194.66,7858.89
016_AAAF,CRGRO048,1,1,2016-08-04T00:00:00Z,92,91,71.81,141.15,220.57,28.87,43.43,50.87,180.95,7858.89
016_AAAF,CRGRO048,1,1,2016-08-05T00:00:00Z,93,92,73.84,140.39,229.09,29.11,46.66,52.6,185.22,8642.16
016_AAAF,CRGRO048,1,1,2016-08-06T00:00:00Z,94,93,74.41,140.2,231.33,28.98,49.33,53.07,189.78,9361.92
016_AAAF,CRGRO048,1,1,2016-08-07T00:00:00Z,95,94,75.01,140.2,231.33,29.14,52.73,53.5,183.36,9668.91
016_AAAF,CRGRO048,1,1,2016-08-08T00:00:00Z,96,95,76.08,140.85,231.33,29.3,56.24,54.02,182.77,10278.03
016_AAAF,CRGRO048,1,1,2016-08-09T00:00:00Z,97,96,76.62,145.6,231.33,29.62,59.82,52.62,179.13,10715.53
