EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
020_AAAT,CRGRO048,1,1,2020-06-25T00:00:00Z,52,44,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-06-26T00:00:00Z,53,45,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-01T00:00:00Z,58,50,0,7.81,0,0.28,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-02T00:00:00Z,59,51,0,16.35,0,0.77,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-03T00:00:00Z,60,52,0,25.83,0,1.45,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-04T00:00:00Z,61,53,0,35.94,0,2.41,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-05T00:00:00Z,62,54,0,45.06,0,3.61,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-06T00:00:00Z,63,55,0,55.86,0,5.12,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-07T00:00:00Z,64,56,0,68.97,12.08,6.86,0,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-08T00:00:00Z,65,57,0,79.24,25.36,8.77,0.18,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-09T00:00:00Z,66,58,0,91.71,40.2,10.99,0.57,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-10T00:00:00Z,67,59,0,100.17,56.04,13.2,1.14,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-11T00:00:00Z,68,60,0,110.65,70.35,15.68,1.96,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-12T00:00:00Z,69,61,0,122.76,87.26,18.41,2.96,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-13T00:00:00Z,70,62,0,134.91,108.5,21.48,4.26,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-14T00:00:00Z,71,63,0,149.44,125.35,24.63,5.82,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-15T00:00:00Z,72,64,0,162.46,145.56,27.79,7.58,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-16T00:00:00Z,73,65,0,177.38,159.43,31.14,9.66,0,0,0
020_AAAT,CRGRO048,1,1,2020-07-17T00:00:00Z,74,66,2.51,191.76,176.18,34.56,11.95,1.31,0.04,0.47
020_AAAT,CRGRO048,1,1,2020-07-18T00:00:00Z,75,67,10.09,206.83,195.49,36.74,14.46,4.88,1.39,20.04
020_AAAT,CRGRO048,1,1,2020-07-19T00:00:00Z,76,68,19.19,218.18,214.91,36.62,17.12,8.8,6.11,104.57
020_AAAT,CRGRO048,1,1,2020-07-20T00:00:00Z,77,69,29.95,231.08,237.45,36.48,18.78,12.96,17.32,325.36
020_AAAT,CRGRO048,1,1,2020-07-21T00:00:00Z,78,70,42.58,245.77,257.89,36.37,19.62,17.33,40.1,786.78
020_AAAT,CRGRO048,1,1,2020-07-22T00:00:00Z,79,71,50.39,256.91,280.85,36.23,20.66,19.61,64.85,1339.83
020_AAAT,CRGRO048,1,1,2020-07-23T00:00:00Z,80,72,50.81,259,303.37,39.59,24.77,19.62,61.47,1522.6
020_AAAT,CRGRO048,1,1,2020-07-24T00:00:00Z,81,73,50.81,257.39,327.19,42.65,29.21,19.74,52.12,1522.6
020_AAAT,CRGRO048,1,1,2020-07-25T00:00:00Z,82,74,51.74,256.14,345.68,45.38,33.96,20.2,47.8,1623.26
020_AAAT,CRGRO048,1,1,2020-07-26T00:00:00Z,83,75,55.09,254.71,366.94,47.67,38.87,21.63,50.2,1951.47
020_AAAT,CRGRO048,1,1,2020-07-27T00:00:00Z,84,76,62.48,253.12,390.78,47.42,41.08,24.68,68.4,2810.26
020_AAAT,CRGRO048,1,1,2020-07-28T00:00:00Z,85,77,63,260.86,409.77,47.3,43.43,24.15,76.47,3321.49
020_AAAT,CRGRO048,1,1,2020-07-29T00:00:00Z,86,78,63.95,278.4,415.17,49.64,49.77,22.97,66.86,3327.43
020_AAAT,CRGRO048,1,1,2020-07-30T00:00:00Z,87,79,64.41,290.83,415.17,51.94,56.02,22.15,59.42,3328.74
020_AAAT,CRGRO048,1,1,2020-07-31T00:00:00Z,88,80,64.41,299.82,415.17,54.06,62.24,21.48,53.49,3328.74
020_AAAT,CRGRO048,1,1,2020-08-01T00:00:00Z,89,81,65.83,299.82,415.17,55.78,68.29,21.96,52.52,3586.54
020_AAAT,CRGRO048,1,1,2020-08-02T00:00:00Z,90,82,69.11,299.82,415.17,57.11,74.09,23.05,55.02,4076.42
020_AAAT,CRGRO048,1,1,2020-08-03T00:00:00Z,91,83,73.44,310.54,428.84,58.45,79.9,23.65,57.69,4609.65
020_AAAT,CRGRO048,1,1,2020-08-04T00:00:00Z,92,84,84.07,310.09,456.04,58.19,80.58,27.11,76.63,6175.06
020_AAAT,CRGRO048,1,1,2020-08-05T00:00:00Z,93,85,95.32,309.1,474.93,58.01,80.7,30.84,101.54,8194.27
020_AAAT,CRGRO048,1,1,2020-08-06T00:00:00Z,94,86,106.6,308.4,488.61,57.89,80.7,34.57,132.43,10686.74
020_AAAT,CRGRO048,1,1,2020-08-07T00:00:00Z,95,87,117.22,308.4,488.61,57.84,80.7,38.01,168.82,13623.85
020_AAAT,CRGRO048,1,1,2020-08-08T00:00:00Z,96,88,128.59,314.38,488.61,57.78,80.7,40.9,211.49,17067.19
020_AAAT,CRGRO048,1,1,2020-08-09T00:00:00Z,97,89,138.46,313.34,505.63,57.69,80.7,44.19,259.9,20974.3
020_AAAT,CRGRO048,1,1,2020-08-10T00:00:00Z,98,90,138.46,313.25,506.99,57.64,80.7,44.2,292.96,23641.95
020_AAAT,CRGRO048,1,1,2020-08-11T00:00:00Z,99,91,138.46,313.25,506.99,58.15,88.1,44.2,268.36,23641.95
