EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
020_AAAI,CRGRO048,1,1,2020-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-07-02T00:00:00Z,59,51,0.04,0.22,0,0.01,0,16.84,0,0.01
020_AAAI,CRGRO048,1,1,2020-07-03T00:00:00Z,60,52,0.06,0.31,0,0.02,0,18.72,0,0.02
020_AAAI,CRGRO048,1,1,2020-07-04T00:00:00Z,61,53,0.07,0.32,0,0.02,0,21.9,0,0.04
020_AAAI,CRGRO048,1,1,2020-07-05T00:00:00Z,62,54,0.08,0.39,0,0.03,0,19.95,0,0.05
020_AAAI,CRGRO048,1,1,2020-07-06T00:00:00Z,63,55,0.1,0.7,0,0.05,0,14.62,0,0.05
020_AAAI,CRGRO048,1,1,2020-07-07T00:00:00Z,64,56,0.15,1.78,0,0.11,0,8.25,0,0.07
020_AAAI,CRGRO048,1,1,2020-07-08T00:00:00Z,65,57,0.15,1.9,0.33,0.15,0,7.7,0,0.07
020_AAAI,CRGRO048,1,1,2020-07-09T00:00:00Z,66,58,0.15,2.37,0.47,0.21,0,6.18,13.5,0.07
020_AAAI,CRGRO048,1,1,2020-07-10T00:00:00Z,67,59,0.15,2.69,0.48,0.27,0.01,5.45,5.79,0.07
020_AAAI,CRGRO048,1,1,2020-07-11T00:00:00Z,68,60,0.15,4.57,0.59,0.39,0.02,3.21,3.63,0.07
020_AAAI,CRGRO048,1,1,2020-07-12T00:00:00Z,69,61,0.15,5.34,1.07,0.51,0.03,2.74,2.49,0.07
020_AAAI,CRGRO048,1,1,2020-07-13T00:00:00Z,70,62,0.15,5.72,2.7,0.63,0.04,2.56,1.57,0.07
020_AAAI,CRGRO048,1,1,2020-07-14T00:00:00Z,71,63,0.4,5.9,2.92,0.75,0.08,6.71,1.93,0.15
020_AAAI,CRGRO048,1,1,2020-07-15T00:00:00Z,72,64,0.54,5.88,3.64,0.86,0.12,9.17,2.62,0.31
020_AAAI,CRGRO048,1,1,2020-07-16T00:00:00Z,73,65,0.71,6.07,4.12,0.98,0.17,11.73,3.3,0.55
020_AAAI,CRGRO048,1,1,2020-07-17T00:00:00Z,74,66,1.07,6.73,6.92,1.1,0.22,15.91,5.67,1.27
020_AAAI,CRGRO048,1,1,2020-07-18T00:00:00Z,75,67,1.66,8.66,8.08,1.28,0.32,19.15,9.71,3.08
020_AAAI,CRGRO048,1,1,2020-07-19T00:00:00Z,76,68,2.09,8.85,8.75,1.44,0.42,23.6,13.37,5.64
020_AAAI,CRGRO048,1,1,2020-07-20T00:00:00Z,77,69,2.7,10.03,9.02,1.61,0.53,26.93,18.24,9.74
020_AAAI,CRGRO048,1,1,2020-07-21T00:00:00Z,78,70,3.29,10.93,9.04,1.82,0.66,30.07,22.88,15.14
020_AAAI,CRGRO048,1,1,2020-07-22T00:00:00Z,79,71,3.85,11.5,9.36,1.94,0.78,33.51,28.63,22.42
020_AAAI,CRGRO048,1,1,2020-07-23T00:00:00Z,80,72,3.92,11.83,10.57,2.02,0.91,33.18,30.08,27.51
020_AAAI,CRGRO048,1,1,2020-07-24T00:00:00Z,81,73,3.94,11.7,13.44,2.14,1.07,33.69,25.83,27.51
020_AAAI,CRGRO048,1,1,2020-07-25T00:00:00Z,82,74,3.95,11.84,13.79,2.28,1.26,33.38,21.89,27.51
020_AAAI,CRGRO048,1,1,2020-07-26T00:00:00Z,83,75,3.95,11.91,15.51,2.39,1.45,33.17,19.03,27.51
020_AAAI,CRGRO048,1,1,2020-07-27T00:00:00Z,84,76,3.95,11.89,16.8,2.51,1.66,33.23,16.56,27.51
020_AAAI,CRGRO048,1,1,2020-07-28T00:00:00Z,85,77,3.95,11.94,17.66,2.65,1.92,33.09,14.33,27.51
020_AAAI,CRGRO048,1,1,2020-07-29T00:00:00Z,86,78,3.95,18.57,18.32,3.02,2.19,21.27,12.55,27.51
020_AAAI,CRGRO048,1,1,2020-07-30T00:00:00Z,87,79,3.95,23.55,18.55,3.46,2.46,16.78,11.17,27.51
020_AAAI,CRGRO048,1,1,2020-07-31T00:00:00Z,88,80,3.95,26.67,18.81,3.88,2.71,14.82,10.13,27.51
020_AAAI,CRGRO048,1,1,2020-08-01T00:00:00Z,89,81,4.31,32.59,19.16,4.46,2.98,13.24,10.1,30.06
020_AAAI,CRGRO048,1,1,2020-08-02T00:00:00Z,90,82,5.58,36.21,19.3,5.01,3.22,15.41,11.84,38.17
020_AAAI,CRGRO048,1,1,2020-08-03T00:00:00Z,91,83,7.26,37.23,19.49,5.57,3.48,19.51,15.22,53.04
020_AAAI,CRGRO048,1,1,2020-08-04T00:00:00Z,92,84,8.95,36.89,29.33,6,3.75,24.26,20.74,77.74
020_AAAI,CRGRO048,1,1,2020-08-05T00:00:00Z,93,85,10.57,36.61,36.62,6.07,4.14,28.86,27.78,114.88
020_AAAI,CRGRO048,1,1,2020-08-06T00:00:00Z,94,86,10.63,36.67,41.19,6.02,4.55,29,31.28,142.38
020_AAAI,CRGRO048,1,1,2020-08-07T00:00:00Z,95,87,10.65,36.14,49.88,6.46,5.13,29.47,27.73,142.39
020_AAAI,CRGRO048,1,1,2020-08-08T00:00:00Z,96,88,10.66,35.85,55.13,6.91,5.82,29.73,24.45,142.39
020_AAAI,CRGRO048,1,1,2020-08-09T00:00:00Z,97,89,10.66,36.16,56.61,7.38,6.57,29.48,21.66,142.39
020_AAAI,CRGRO048,1,1,2020-08-10T00:00:00Z,98,90,10.66,36.34,57.14,7.87,7.36,29.33,19.34,142.39
020_AAAI,CRGRO048,1,1,2020-08-11T00:00:00Z,99,91,10.66,36.3,57.57,8.25,8.2,29.36,17.37,142.39
020_AAAI,CRGRO048,1,1,2020-08-12T00:00:00Z,100,92,10.66,43.18,58.17,8.78,9.04,24.69,15.75,142.39
020_AAAI,CRGRO048,1,1,2020-08-13T00:00:00Z,101,93,10.66,49.99,58.39,9.37,9.87,21.32,14.43,142.39
020_AAAI,CRGRO048,1,1,2020-08-14T00:00:00Z,102,94,10.66,56.53,58.63,10.01,10.73,18.86,13.27,142.39
020_AAAI,CRGRO048,1,1,2020-08-15T00:00:00Z,103,95,10.66,62.39,59.28,10.7,11.61,17.08,12.27,142.39
020_AAAI,CRGRO048,1,1,2020-08-16T00:00:00Z,104,96,10.66,67.28,59.63,11.43,12.45,15.84,11.44,142.39
020_AAAI,CRGRO048,1,1,2020-08-17T00:00:00Z,105,97,13.02,73.59,59.63,12.26,13.25,17.69,13.64,180.69
020_AAAI,CRGRO048,1,1,2020-08-18T00:00:00Z,106,98,13.24,78.78,69.92,13.13,14.07,16.81,14.86,209.15
020_AAAI,CRGRO048,1,1,2020-08-19T00:00:00Z,107,99,13.32,80.3,80.14,14.05,15.13,16.59,13.83,209.18
020_AAAI,CRGRO048,1,1,2020-08-20T00:00:00Z,108,100,13.36,80.69,90.06,15,16.37,16.55,12.78,209.19
020_AAAI,CRGRO048,1,1,2020-08-21T00:00:00Z,109,101,13.36,80.72,99.09,15.97,17.8,16.55,11.75,209.19
020_AAAI,CRGRO048,1,1,2020-08-22T00:00:00Z,110,102,13.36,80.97,106.65,16.97,19.4,16.5,10.78,209.19
020_AAAI,CRGRO048,1,1,2020-08-23T00:00:00Z,111,103,13.36,82.05,116.43,17.98,21.09,16.28,9.92,209.19
020_AAAI,CRGRO048,1,1,2020-08-24T00:00:00Z,112,104,13.36,89.21,125.62,19.24,22.93,14.97,9.12,209.19
020_AAAI,CRGRO048,1,1,2020-08-25T00:00:00Z,113,105,13.36,94.39,128.98,20.32,24.66,14.15,8.48,209.19
020_AAAI,CRGRO048,1,1,2020-08-26T00:00:00Z,114,106,13.36,101.15,130.42,21.42,26.39,13.21,7.93,209.19
020_AAAI,CRGRO048,1,1,2020-08-27T00:00:00Z,115,107,13.36,106.48,131.14,22.47,28.12,12.55,7.44,209.19
020_AAAI,CRGRO048,1,1,2020-08-28T00:00:00Z,116,108,13.36,111.1,132.03,23.53,29.9,12.02,7,209.19
020_AAAI,CRGRO048,1,1,2020-08-29T00:00:00Z,117,109,13.36,114.13,134.34,24.66,31.9,11.7,6.56,209.19
020_AAAI,CRGRO048,1,1,2020-08-30T00:00:00Z,118,110,13.36,119.54,146.03,25.67,33.76,11.18,6.2,209.19
020_AAAI,CRGRO048,1,1,2020-08-31T00:00:00Z,119,111,13.36,124.96,154.31,26.67,35.75,10.69,5.85,209.19
020_AAAI,CRGRO048,1,1,2020-09-01T00:00:00Z,120,112,13.36,130.29,164.84,27.69,37.77,10.25,5.54,209.19
020_AAAI,CRGRO048,1,1,2020-09-02T00:00:00Z,121,113,13.36,136.68,173.06,28.87,39.93,9.77,5.24,209.19
