EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
019_AAAK,CRGRO048,1,1,2019-06-21T00:00:00Z,48,42,0,0,0,0,0,0,0,0
019_AAAK,CRGRO048,1,1,2019-06-22T00:00:00Z,49,43,0,0,0,0,0,0,0,0
019_AAAK,CRGRO048,1,1,2019-06-23T00:00:00Z,50,44,0,0,0,0,0,0,0,0
019_AAAK,CRGRO048,1,1,2019-06-24T00:00:00Z,51,45,0,0,0,0,0,0,0,0
019_AAAK,CRGRO048,1,1,2019-06-25T00:00:00Z,52,46,0,0,0,0,0,0,0,0
019_AAAK,CRGRO048,1,1,2019-06-26T00:00:00Z,53,47,0.03,0.59,0,0.02,0,5.63,0,0
019_AAAK,CRGRO048,1,1,2019-06-27T00:00:00Z,54,48,0.17,1.98,0,0.08,0,8.5,0,0.08
019_AAAK,CRGRO048,1,1,2019-06-28T00:00:00Z,55,49,0.38,3.24,0,0.17,0,11.82,0,0.36
019_AAAK,CRGRO048,1,1,2019-06-29T00:00:00Z,56,50,0.53,4.81,0,0.3,0,11.12,0,0.69
019_AAAK,CRGRO048,1,1,2019-06-30T00:00:00Z,57,51,0.61,5.95,0,0.46,0,10.28,0,0.73
019_AAAK,CRGRO048,1,1,2019-07-01T00:00:00Z,58,52,0.64,6.77,0,0.61,0,9.48,0,0.74
019_AAAK,CRGRO048,1,1,2019-07-02T00:00:00Z,59,53,0.64,7.41,0.89,0.77,0,8.66,0,0.74
019_AAAK,CRGRO048,1,1,2019-07-03T00:00:00Z,60,54,0.64,7.83,2.96,0.91,0.01,8.19,62.86,0.74
019_AAAK,CRGRO048,1,1,2019-07-04T00:00:00Z,61,55,0.81,8.25,4.83,1.07,0.05,9.8,22.97,1.18
019_AAAK,CRGRO048,1,1,2019-07-05T00:00:00Z,62,56,0.89,11.1,7.16,1.33,0.12,7.98,10.47,1.28
019_AAAK,CRGRO048,1,1,2019-07-06T00:00:00Z,63,57,0.97,14.43,8.88,1.71,0.24,6.69,5.43,1.3
019_AAAK,CRGRO048,1,1,2019-07-07T00:00:00Z,64,58,1.04,17.66,10.1,2.13,0.37,5.9,3.6,1.31
019_AAAK,CRGRO048,1,1,2019-07-08T00:00:00Z,65,59,1.05,20.65,11.15,2.61,0.51,5.06,2.56,1.31
019_AAAK,CRGRO048,1,1,2019-07-09T00:00:00Z,66,60,1.05,21.66,11.99,3.06,0.67,4.83,1.97,1.31
019_AAAK,CRGRO048,1,1,2019-07-10T00:00:00Z,67,61,1.05,24.58,12.8,3.59,0.84,4.25,1.56,1.31
019_AAAK,CRGRO048,1,1,2019-07-11T00:00:00Z,68,62,1.05,25.7,17.29,4.08,1.03,4.07,1.27,1.31
019_AAAK,CRGRO048,1,1,2019-07-12T00:00:00Z,69,63,1.05,27.63,22.45,4.6,1.3,3.78,1.01,1.31
019_AAAK,CRGRO048,1,1,2019-07-13T00:00:00Z,70,64,1.05,29.28,27.45,5.11,1.63,3.57,0.81,1.31
019_AAAK,CRGRO048,1,1,2019-07-14T00:00:00Z,71,65,1.05,30.35,32.1,5.6,2.02,3.44,0.65,1.31
019_AAAK,CRGRO048,1,1,2019-07-15T00:00:00Z,72,66,1.05,31.78,33.72,6.12,2.46,3.29,0.53,1.31
019_AAAK,CRGRO048,1,1,2019-07-16T00:00:00Z,73,67,1.05,36.08,38.26,6.73,2.93,2.9,0.45,1.31
019_AAAK,CRGRO048,1,1,2019-07-17T00:00:00Z,74,68,1.05,40.05,40.36,7.43,3.46,2.61,0.38,1.31
019_AAAK,CRGRO048,1,1,2019-07-18T00:00:00Z,75,69,1.05,44.29,43.73,8.16,4.03,2.36,0.33,1.31
019_AAAK,CRGRO048,1,1,2019-07-19T00:00:00Z,76,70,1.05,50.25,46.62,9.02,4.68,2.08,0.28,1.31
019_AAAK,CRGRO048,1,1,2019-07-20T00:00:00Z,77,71,1.05,52.9,48.58,9.83,5.37,1.98,0.24,1.31
019_AAAK,CRGRO048,1,1,2019-07-21T00:00:00Z,78,72,3.02,59.01,50.86,10.73,6.08,5.12,0.49,3.01
019_AAAK,CRGRO048,1,1,2019-07-22T00:00:00Z,79,73,4.15,62.68,57.72,11.67,6.86,6.62,0.81,5.55
019_AAAK,CRGRO048,1,1,2019-07-23T00:00:00Z,80,74,4.91,69.67,63.93,12.76,7.74,7.05,0.97,7.51
019_AAAK,CRGRO048,1,1,2019-07-24T00:00:00Z,81,75,5.37,77.49,70.71,14.08,8.77,6.93,0.97,8.49
019_AAAK,CRGRO048,1,1,2019-07-25T00:00:00Z,82,76,5.59,86.68,80.09,15.5,9.85,6.45,0.87,8.61
019_AAAK,CRGRO048,1,1,2019-07-26T00:00:00Z,83,77,6.17,89.89,84.35,16.89,11.05,6.87,0.84,9.31
019_AAAK,CRGRO048,1,1,2019-07-27T00:00:00Z,84,78,9.34,92.98,94.03,18.08,12.31,10.04,1.16,14.26
019_AAAK,CRGRO048,1,1,2019-07-28T00:00:00Z,85,79,12.92,100.43,100.36,18.78,13.75,12.86,1.49,20.44
019_AAAK,CRGRO048,1,1,2019-07-29T00:00:00Z,86,80,17.53,109.54,111.87,18.76,14.81,16.01,2.77,41
019_AAAK,CRGRO048,1,1,2019-07-30T00:00:00Z,87,81,22.91,120.14,111.87,18.75,15.68,19.07,5.55,86.96
019_AAAK,CRGRO048,1,1,2019-07-31T00:00:00Z,88,82,28.4,128.38,124.61,18.67,16.33,22.12,10.37,169.42
019_AAAK,CRGRO048,1,1,2019-08-01T00:00:00Z,89,83,32.68,129.06,139.66,18.59,17.34,25.32,16.05,278.31
019_AAAK,CRGRO048,1,1,2019-08-02T00:00:00Z,90,84,36.92,129.94,144.96,18.55,18.05,28.41,22.8,411.37
