EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
022_AABB,CRGRO048,1,1,2022-06-22T00:00:00Z,49,46,0,0,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-23T00:00:00Z,50,47,0,0,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-24T00:00:00Z,51,48,0,0,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-25T00:00:00Z,52,49,0,0,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-26T00:00:00Z,53,50,0,0,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-27T00:00:00Z,54,51,0,0.01,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-28T00:00:00Z,55,52,0,0.02,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-29T00:00:00Z,56,53,0,0.04,0,0,0,0,0,0
022_AABB,CRGRO048,1,1,2022-06-30T00:00:00Z,57,54,0,0.1,0,0.01,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-01T00:00:00Z,58,55,0,1.2,0,0.05,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-02T00:00:00Z,59,56,0,2.59,0,0.12,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-03T00:00:00Z,60,57,0,4.11,0.01,0.24,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-04T00:00:00Z,61,58,0,5.72,0.03,0.38,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-05T00:00:00Z,62,59,0,7.68,0.05,0.57,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-06T00:00:00Z,63,60,0,10.18,0.15,0.81,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-07T00:00:00Z,64,61,0,12.87,1.79,1.09,0,0,0,0
022_AABB,CRGRO048,1,1,2022-07-08T00:00:00Z,65,62,0,15.6,3.86,1.46,0.03,0,0,0
022_AABB,CRGRO048,1,1,2022-07-09T00:00:00Z,66,63,0,18.14,6.15,1.88,0.09,0,0,0
022_AABB,CRGRO048,1,1,2022-07-10T00:00:00Z,67,64,0,20.64,8.58,2.38,0.18,0,0,0
022_AABB,CRGRO048,1,1,2022-07-11T00:00:00Z,68,65,0,24.5,11.56,2.98,0.31,0,0,0
022_AABB,CRGRO048,1,1,2022-07-12T00:00:00Z,69,66,0,28.25,15.37,3.66,0.49,0,0,0
022_AABB,CRGRO048,1,1,2022-07-13T00:00:00Z,70,67,0,32.56,19.65,4.45,0.73,0,0,0
022_AABB,CRGRO048,1,1,2022-07-14T00:00:00Z,71,68,0,38.12,24.03,5.36,1.03,0,0,0
022_AABB,CRGRO048,1,1,2022-07-15T00:00:00Z,72,69,0,42.82,28.17,6.35,1.41,0,0,0
022_AABB,CRGRO048,1,1,2022-07-16T00:00:00Z,73,70,0,48.46,32.28,7.43,1.84,0,0,0
022_AABB,CRGRO048,1,1,2022-07-17T00:00:00Z,74,71,0,55.07,38.61,8.64,2.33,0,0,0
022_AABB,CRGRO048,1,1,2022-07-18T00:00:00Z,75,72,0,63.01,44.91,10.02,2.92,0,0,0
022_AABB,CRGRO048,1,1,2022-07-19T00:00:00Z,76,73,0,68.83,52.1,11.4,3.59,0,0,0
022_AABB,CRGRO048,1,1,2022-07-20T00:00:00Z,77,74,0,76.41,61.29,12.92,4.38,0,0,0
022_AABB,CRGRO048,1,1,2022-07-21T00:00:00Z,78,75,0,86.68,69.04,14.64,5.3,0,0,0
022_AABB,CRGRO048,1,1,2022-07-22T00:00:00Z,79,76,0,96.78,78.22,16.51,6.33,0,0,0
022_AABB,CRGRO048,1,1,2022-07-23T00:00:00Z,80,77,0,105.41,88.92,18.39,7.44,0,0,0
022_AABB,CRGRO048,1,1,2022-07-24T00:00:00Z,81,78,0,115.03,101.59,20.41,8.72,0,0,0
022_AABB,CRGRO048,1,1,2022-07-25T00:00:00Z,82,79,0,124.22,110.91,22.56,10.19,0,0,0
022_AABB,CRGRO048,1,1,2022-07-26T00:00:00Z,83,80,0,132.85,122.95,24.74,11.78,0,0,0
022_AABB,CRGRO048,1,1,2022-07-27T00:00:00Z,84,81,0,144.15,139.03,27.05,13.55,0,0,0
022_AABB,CRGRO048,1,1,2022-07-28T00:00:00Z,85,82,0,155.57,154.9,29.56,15.6,0,0,0
022_AABB,CRGRO048,1,1,2022-07-29T00:00:00Z,86,83,0,166.5,168.58,32.17,17.87,0,0,0
022_AABB,CRGRO048,1,1,2022-07-30T00:00:00Z,87,84,0,177.87,183.9,34.81,20.3,0,0,0
022_AABB,CRGRO048,1,1,2022-07-31T00:00:00Z,88,85,0,189.53,198.32,37.43,22.85,0,0,0
022_AABB,CRGRO048,1,1,2022-08-01T00:00:00Z,89,86,0,201.94,212.06,40.24,25.65,0,0,0
022_AABB,CRGRO048,1,1,2022-08-02T00:00:00Z,90,87,0,213.7,230.04,43.09,28.64,0,0,0
022_AABB,CRGRO048,1,1,2022-08-03T00:00:00Z,91,88,0,226.37,248.2,45.99,31.89,0,0,0
022_AABB,CRGRO048,1,1,2022-08-04T00:00:00Z,92,89,0,238.73,265.58,49.05,35.52,0,0,0
022_AABB,CRGRO048,1,1,2022-08-05T00:00:00Z,93,90,0,250.83,283.72,52.06,39.27,0,0,0
022_AABB,CRGRO048,1,1,2022-08-06T00:00:00Z,94,91,0,263.28,302.32,55.12,43.27,0,0,0
022_AABB,CRGRO048,1,1,2022-08-07T00:00:00Z,95,92,0,275.41,322.19,58.54,47.94,0,0,0
022_AABB,CRGRO048,1,1,2022-08-08T00:00:00Z,96,93,0,287.69,341.52,61.9,52.71,0,0,0
022_AABB,CRGRO048,1,1,2022-08-09T00:00:00Z,97,94,0,296.98,362.29,65.21,57.83,0,0,0
022_AABB,CRGRO048,1,1,2022-08-10T00:00:00Z,98,95,0,309.24,382.57,68.62,63.33,0,0,0
022_AABB,CRGRO048,1,1,2022-08-11T00:00:00Z,99,96,0,320.72,402.78,72.15,69.31,0,0,0
022_AABB,CRGRO048,1,1,2022-08-12T00:00:00Z,100,97,0,329.71,423.75,75.59,75.59,0,0,0
022_AABB,CRGRO048,1,1,2022-08-13T00:00:00Z,101,98,0,340.68,444.4,79.05,82.23,0,0,0
022_AABB,CRGRO048,1,1,2022-08-14T00:00:00Z,102,99,0,353.08,465.34,82.36,88.83,0,0,0
022_AABB,CRGRO048,1,1,2022-08-15T00:00:00Z,103,100,0,363,481.75,85.63,95.82,0,0,0
022_AABB,CRGRO048,1,1,2022-08-16T00:00:00Z,104,101,0,372.32,502.69,88.66,102.78,0,0,0
022_AABB,CRGRO048,1,1,2022-08-17T00:00:00Z,105,102,0,383.09,522.34,91.83,110.4,0,0,0
022_AABB,CRGRO048,1,1,2022-08-18T00:00:00Z,106,103,0,393.65,537.97,95.18,118.79,0,0,0
022_AABB,CRGRO048,1,1,2022-08-19T00:00:00Z,107,104,0,405.01,556.57,98.26,126.88,0,0,0
022_AABB,CRGRO048,1,1,2022-08-20T00:00:00Z,108,105,0,416.24,577.29,101.17,134.91,0,0,0
022_AABB,CRGRO048,1,1,2022-08-21T00:00:00Z,109,106,0,426.52,593.81,104.09,143.41,0,0,0
022_AABB,CRGRO048,1,1,2022-08-22T00:00:00Z,110,107,0,435.43,609.57,107.04,152.39,0,0,0
022_AABB,CRGRO048,1,1,2022-08-23T00:00:00Z,111,108,0,442.58,627.41,109.81,161.56,0,0,0
022_AABB,CRGRO048,1,1,2022-08-24T00:00:00Z,112,109,0,450.79,644.66,112.5,170.95,0,0,0
022_AABB,CRGRO048,1,1,2022-08-25T00:00:00Z,113,110,0,459.57,663.37,113.69,180.77,0,0,0
022_AABB,CRGRO048,1,1,2022-08-26T00:00:00Z,114,111,0,467.49,682.01,116.22,190.49,0,0,0
022_AABB,CRGRO048,1,1,2022-08-27T00:00:00Z,115,112,0,474.89,699.08,117.74,200.62,0,0,0
022_AABB,CRGRO048,1,1,2022-08-28T00:00:00Z,116,113,0,481.98,713.97,120.12,210.98,0,0,0
022_AABB,CRGRO048,1,1,2022-08-29T00:00:00Z,117,114,0,488.16,726.15,122.39,221.36,0,0,0
022_AABB,CRGRO048,1,1,2022-08-30T00:00:00Z,118,115,0,493.55,739.99,124.47,231.47,0,0,0
022_AABB,CRGRO048,1,1,2022-08-31T00:00:00Z,119,116,0,499.2,754.73,126.42,241.56,0,0,0
022_AABB,CRGRO048,1,1,2022-09-01T00:00:00Z,120,117,0,504.26,768.07,128.3,251.92,0,0,0
022_AABB,CRGRO048,1,1,2022-09-02T00:00:00Z,121,118,0,509.58,780.44,130.14,262.67,0,0,0
022_AABB,CRGRO048,1,1,2022-09-03T00:00:00Z,122,119,0,515.27,792.23,131.88,273.54,0,0,0
022_AABB,CRGRO048,1,1,2022-09-04T00:00:00Z,123,120,0,520.6,802.52,133.51,284.25,0,0,0
022_AABB,CRGRO048,1,1,2022-09-05T00:00:00Z,124,121,0,525.36,811.63,135.05,294.74,0,0,0
022_AABB,CRGRO048,1,1,2022-09-06T00:00:00Z,125,122,0,529.98,821.14,136.48,304.91,0,0,0
022_AABB,CRGRO048,1,1,2022-09-07T00:00:00Z,126,123,0,534.58,829.68,137.86,315.22,0,0,0
022_AABB,CRGRO048,1,1,2022-09-08T00:00:00Z,127,124,0,538.62,838.6,137.42,325.04,0,0,0
022_AABB,CRGRO048,1,1,2022-09-09T00:00:00Z,128,125,0,542.4,848.1,137.02,331.96,0,0,0
022_AABB,CRGRO048,1,1,2022-09-10T00:00:00Z,129,126,0,546.06,857.01,136.63,339.96,0,0,0
022_AABB,CRGRO048,1,1,2022-09-11T00:00:00Z,130,127,0,549.61,857.01,136.27,349.43,0,0,0
022_AABB,CRGRO048,1,1,2022-09-12T00:00:00Z,131,128,0,552.61,872.85,136.88,359.35,0,0,0
022_AABB,CRGRO048,1,1,2022-09-13T00:00:00Z,132,129,0,552.61,872.85,138.03,369.54,0,0,0
