EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
017_AAAT,CRGRO048,1,1,2017-06-24T00:00:00Z,51,43,0,0,0,0,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-25T00:00:00Z,52,44,0,0,0,0,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-26T00:00:00Z,53,45,0,0,0,0,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-29T00:00:00Z,56,48,0,5.56,0,0.22,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-06-30T00:00:00Z,57,49,0,10.32,0,0.52,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-07-01T00:00:00Z,58,50,0,19.88,0,1.11,0,0,0,0
017_AAAT,CRGRO048,1,1,2017-07-02T00:00:00Z,59,51,0.48,29.28,0,1.9,0,1.65,0,0.06
017_AAAT,CRGRO048,1,1,2017-07-03T00:00:00Z,60,52,1.63,40.78,0,2.98,0,4,0,1.24
017_AAAT,CRGRO048,1,1,2017-07-04T00:00:00Z,61,53,3.46,49.53,0,4.13,0,6.98,0,7.8
017_AAAT,CRGRO048,1,1,2017-07-05T00:00:00Z,62,54,6.17,60.45,8.72,5.5,0,10.21,0,29.28
017_AAAT,CRGRO048,1,1,2017-07-06T00:00:00Z,63,55,9.37,70.04,16.09,7.06,0.12,13.38,610.23,74.04
017_AAAT,CRGRO048,1,1,2017-07-07T00:00:00Z,64,56,12.88,78.34,30.81,8.75,0.35,16.44,426.08,148.96
017_AAAT,CRGRO048,1,1,2017-07-08T00:00:00Z,65,57,16.03,84.43,45.25,10.65,0.81,18.99,299.03,242.9
017_AAAT,CRGRO048,1,1,2017-07-09T00:00:00Z,66,58,16.67,88.11,62.81,12.53,1.48,18.92,211.4,313.13
017_AAAT,CRGRO048,1,1,2017-07-10T00:00:00Z,67,59,16.95,91.34,76.15,14.59,2.44,18.56,128.39,313.62
017_AAAT,CRGRO048,1,1,2017-07-11T00:00:00Z,68,60,17.08,93.85,93.25,16.67,3.61,18.19,86.89,313.69
017_AAAT,CRGRO048,1,1,2017-07-12T00:00:00Z,69,61,17.18,96.17,108.29,18.55,4.95,17.87,64.86,321.17
017_AAAT,CRGRO048,1,1,2017-07-13T00:00:00Z,70,62,17.29,98.82,121.87,20.4,6.52,17.5,50.15,326.94
017_AAAT,CRGRO048,1,1,2017-07-14T00:00:00Z,71,63,18.96,103.21,132.1,22.18,8.3,18.37,49.54,411.12
017_AAAT,CRGRO048,1,1,2017-07-15T00:00:00Z,72,64,19.16,111.81,139.03,24.06,10.26,17.13,44.08,452.23
017_AAAT,CRGRO048,1,1,2017-07-16T00:00:00Z,73,65,19.39,122.99,145.04,26.06,12.38,15.77,36.54,452.4
017_AAAT,CRGRO048,1,1,2017-07-17T00:00:00Z,74,66,19.6,133.68,150.25,28.2,14.69,14.66,30.81,452.53
017_AAAT,CRGRO048,1,1,2017-07-18T00:00:00Z,75,67,19.6,144.75,155.06,30.27,16.98,13.54,26.66,452.53
017_AAAT,CRGRO048,1,1,2017-07-19T00:00:00Z,76,68,19.6,150.71,160.29,32.09,19.23,13.01,23.54,452.53
017_AAAT,CRGRO048,1,1,2017-07-20T00:00:00Z,77,69,19.6,156.04,167.97,33.78,21.51,12.56,21.04,452.53
017_AAAT,CRGRO048,1,1,2017-07-21T00:00:00Z,78,70,19.6,162.63,181.82,35.52,23.99,12.05,18.87,452.53
017_AAAT,CRGRO048,1,1,2017-07-22T00:00:00Z,79,71,19.6,168.17,199.51,37.25,26.67,11.66,16.97,452.53
017_AAAT,CRGRO048,1,1,2017-07-23T00:00:00Z,80,72,19.6,172.9,216.43,39.07,29.74,11.34,15.22,452.53
017_AAAT,CRGRO048,1,1,2017-07-24T00:00:00Z,81,73,19.6,177.97,233.95,40.9,33.01,11.01,13.71,452.53
017_AAAT,CRGRO048,1,1,2017-07-25T00:00:00Z,82,74,19.6,186.79,243.59,43.02,36.64,10.49,12.35,452.53
017_AAAT,CRGRO048,1,1,2017-07-26T00:00:00Z,83,75,19.6,194.39,252.41,45.17,40.33,10.08,11.22,452.53
017_AAAT,CRGRO048,1,1,2017-07-27T00:00:00Z,84,76,19.6,203.7,263.6,47.4,44.12,9.62,10.26,452.53
017_AAAT,CRGRO048,1,1,2017-07-28T00:00:00Z,85,77,20.95,213.49,273.38,49.62,48.01,9.81,10.06,482.94
017_AAAT,CRGRO048,1,1,2017-07-29T00:00:00Z,86,78,21.02,223.16,281.77,51.96,52.29,9.42,9.24,482.94
017_AAAT,CRGRO048,1,1,2017-07-30T00:00:00Z,87,79,21.09,232.37,290.71,54.29,56.76,9.08,8.51,482.94
017_AAAT,CRGRO048,1,1,2017-07-31T00:00:00Z,88,80,21.16,242.58,305.19,56.63,61.4,8.72,7.87,482.95
017_AAAT,CRGRO048,1,1,2017-08-01T00:00:00Z,89,81,21.16,253.07,317.59,59.01,66.09,8.36,7.31,482.95
017_AAAT,CRGRO048,1,1,2017-08-02T00:00:00Z,90,82,22.33,262.27,332.85,61.4,70.96,8.51,6.92,491.06
017_AAAT,CRGRO048,1,1,2017-08-03T00:00:00Z,91,83,22.37,269.37,348.9,63.93,76.38,8.3,6.43,491.06
017_AAAT,CRGRO048,1,1,2017-08-04T00:00:00Z,92,84,22.41,279.12,364.72,66.5,81.91,8.03,6,491.06
017_AAAT,CRGRO048,1,1,2017-08-05T00:00:00Z,93,85,22.47,290.03,379.79,69.22,87.71,7.75,5.6,491.06
017_AAAT,CRGRO048,1,1,2017-08-06T00:00:00Z,94,86,22.47,298.96,396.61,71.92,93.59,7.52,5.25,491.06
017_AAAT,CRGRO048,1,1,2017-08-07T00:00:00Z,95,87,22.47,308.34,413.9,74.55,99.56,7.29,4.93,491.06
017_AAAT,CRGRO048,1,1,2017-08-08T00:00:00Z,96,88,22.47,314.27,429.25,77.09,105.81,7.15,4.64,491.06
