EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
019_AABC,CRGRO048,1,1,2019-06-23T00:00:00Z,50,42,0,0,0,0,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-24T00:00:00Z,51,43,0,0,0,0,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-25T00:00:00Z,52,44,0,0,0,0,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-26T00:00:00Z,53,45,0,0,0,0,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-28T00:00:00Z,55,47,0,0.65,0,0.02,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-29T00:00:00Z,56,48,0,4.33,0,0.17,0,0,0,0
019_AABC,CRGRO048,1,1,2019-06-30T00:00:00Z,57,49,0,10.16,0,0.49,0,0,0,0
019_AABC,CRGRO048,1,1,2019-07-01T00:00:00Z,58,50,0,16.08,0,0.92,0,0,0,0
019_AABC,CRGRO048,1,1,2019-07-02T00:00:00Z,59,51,0.73,22.3,0,1.44,0,3.25,0,0.37
019_AABC,CRGRO048,1,1,2019-07-03T00:00:00Z,60,52,2.08,28.99,0,2.09,0,7.19,0,3.84
019_AABC,CRGRO048,1,1,2019-07-04T00:00:00Z,61,53,4.34,36.72,0.96,2.89,0,11.83,0,19.34
019_AABC,CRGRO048,1,1,2019-07-05T00:00:00Z,62,54,7.53,45.04,6.41,3.91,0.01,16.71,4661.42,63.49
019_AABC,CRGRO048,1,1,2019-07-06T00:00:00Z,63,55,11.07,54.19,15.07,5.18,0.11,20.43,1298.37,142.01
019_AABC,CRGRO048,1,1,2019-07-07T00:00:00Z,64,56,13.65,56.63,23.79,6.13,0.31,24.1,799.29,249.89
019_AABC,CRGRO048,1,1,2019-07-08T00:00:00Z,65,57,16.1,57.96,32.93,6.88,0.65,27.77,608.32,396.57
019_AABC,CRGRO048,1,1,2019-07-09T00:00:00Z,66,58,18.41,58.26,42.7,7.06,1.11,31.61,530.97,589.82
019_AABC,CRGRO048,1,1,2019-07-10T00:00:00Z,67,59,20.63,58.19,54.05,7.1,1.73,35.46,479.29,827.3
019_AABC,CRGRO048,1,1,2019-07-11T00:00:00Z,68,60,22.86,58.23,66.6,7,2.22,39.27,502.38,1115.87
019_AABC,CRGRO048,1,1,2019-07-12T00:00:00Z,69,61,24.82,57.73,80.73,6.93,2.87,42.99,501.95,1439.38
019_AABC,CRGRO048,1,1,2019-07-13T00:00:00Z,70,62,26.52,57.44,84.13,6.9,3.7,46.17,481.26,1778.27
019_AABC,CRGRO048,1,1,2019-07-14T00:00:00Z,71,63,28.21,56.71,85.59,6.88,3.84,49.74,571.64,2195.14
019_AABC,CRGRO048,1,1,2019-07-15T00:00:00Z,72,64,29.81,56.3,86.06,6.87,3.89,52.95,683.24,2660.61
019_AABC,CRGRO048,1,1,2019-07-16T00:00:00Z,73,65,31.26,55.56,86.24,6.86,3.89,56.27,815.5,3175.67
019_AABC,CRGRO048,1,1,2019-07-17T00:00:00Z,74,66,32.63,54.44,86.24,6.86,3.89,59.93,961.17,3742.9
019_AABC,CRGRO048,1,1,2019-07-18T00:00:00Z,75,67,33.92,53.77,86.24,6.85,3.89,63.08,1113.22,4334.99
019_AABC,CRGRO048,1,1,2019-07-19T00:00:00Z,76,68,34.65,53.04,86.24,6.85,4,65.32,1222.11,4889.24
019_AABC,CRGRO048,1,1,2019-07-20T00:00:00Z,77,69,35.37,52.76,86.43,6.85,5.23,67.03,1035.51,5411.26
019_AABC,CRGRO048,1,1,2019-07-21T00:00:00Z,78,70,36.23,52.5,86.62,6.83,5.74,69.01,1058.56,6076.29
019_AABC,CRGRO048,1,1,2019-07-22T00:00:00Z,79,71,37.09,52.5,86.62,6.82,5.85,70.64,1162.56,6797.36
019_AABC,CRGRO048,1,1,2019-07-23T00:00:00Z,80,72,37.09,52.5,86.62,6.82,5.94,70.64,1238.09,7351.32
019_AABC,CRGRO048,1,1,2019-07-24T00:00:00Z,81,73,37.09,52.5,86.62,6.76,7.29,70.64,1009.01,7351.32
019_AABC,CRGRO048,1,1,2019-07-25T00:00:00Z,82,74,37.12,53.22,86.62,6.73,8.57,69.76,858.22,7351.33
019_AABC,CRGRO048,1,1,2019-07-26T00:00:00Z,83,75,37.12,53.22,86.62,6.71,9.85,69.76,746.36,7351.33
019_AABC,CRGRO048,1,1,2019-07-27T00:00:00Z,84,76,37.12,53.22,86.62,6.69,11.08,69.76,663.63,7351.33
019_AABC,CRGRO048,1,1,2019-07-28T00:00:00Z,85,77,37.12,53.22,86.62,6.68,12.15,69.76,604.81,7351.33
019_AABC,CRGRO048,1,1,2019-07-29T00:00:00Z,86,78,37.12,53.22,86.62,6.67,13.15,69.76,559.09,7351.33
019_AABC,CRGRO048,1,1,2019-07-30T00:00:00Z,87,79,37.71,53.22,86.62,6.68,14.1,70.85,532.82,7510.31
019_AABC,CRGRO048,1,1,2019-07-31T00:00:00Z,88,80,38.32,53.22,86.62,6.68,15.03,72.01,525.08,7890.44
019_AABC,CRGRO048,1,1,2019-08-01T00:00:00Z,89,81,38.53,53.17,87.73,6.67,16.01,72.46,516.18,8266.44
019_AABC,CRGRO048,1,1,2019-08-02T00:00:00Z,90,82,38.73,53.17,87.73,6.65,17.05,72.84,499.92,8521.93
019_AABC,CRGRO048,1,1,2019-08-03T00:00:00Z,91,83,38.95,53.17,87.73,6.63,17.88,73.26,490.4,8767.64
019_AABC,CRGRO048,1,1,2019-08-04T00:00:00Z,92,84,39.49,53.17,87.73,6.63,18.71,74.27,498.3,9321.34
019_AABC,CRGRO048,1,1,2019-08-05T00:00:00Z,93,85,39.95,53.46,87.73,6.64,19.56,74.72,499.69,9772.13
019_AABC,CRGRO048,1,1,2019-08-06T00:00:00Z,94,86,40.58,54.25,87.73,6.68,20.36,74.81,507.04,10321.67
019_AABC,CRGRO048,1,1,2019-08-07T00:00:00Z,95,87,41.25,54.25,87.73,6.67,20.69,76.05,537.86,11130.58
019_AABC,CRGRO048,1,1,2019-08-08T00:00:00Z,96,88,41.89,54.25,87.73,6.67,21.03,77.22,570.62,11999.58
019_AABC,CRGRO048,1,1,2019-08-09T00:00:00Z,97,89,42.69,55.08,87.73,6.66,21.41,77.51,602.89,12909.5
019_AABC,CRGRO048,1,1,2019-08-10T00:00:00Z,98,90,43.56,55.87,87.73,6.66,21.43,77.97,647.09,13870.08
019_AABC,CRGRO048,1,1,2019-08-11T00:00:00Z,99,91,43.8,56.28,88.17,6.66,21.43,77.82,683.58,14652.19
019_AABC,CRGRO048,1,1,2019-08-12T00:00:00Z,100,92,43.97,56.2,89.33,6.68,21.94,78.24,687.88,15092.89
019_AABC,CRGRO048,1,1,2019-08-13T00:00:00Z,101,93,44.15,56.2,89.33,6.72,22.44,78.54,686.35,15399.1
019_AABC,CRGRO048,1,1,2019-08-14T00:00:00Z,102,94,44.15,56.2,89.33,6.75,22.78,78.54,686.74,15640.69
019_AABC,CRGRO048,1,1,2019-08-15T00:00:00Z,103,95,44.15,56.1,90.53,6.79,23.16,78.69,675.45,15640.69
019_AABC,CRGRO048,1,1,2019-08-16T00:00:00Z,104,96,44.15,56,91.66,6.83,23.56,78.83,663.74,15640.69
019_AABC,CRGRO048,1,1,2019-08-17T00:00:00Z,105,97,44.15,58.51,92.3,6.96,23.98,75.45,652.21,15640.69
019_AABC,CRGRO048,1,1,2019-08-18T00:00:00Z,106,98,44.15,61.8,92.3,7.19,24.33,71.43,642.77,15640.69
019_AABC,CRGRO048,1,1,2019-08-19T00:00:00Z,107,99,44.15,64.6,92.3,7.46,24.66,68.33,634.14,15640.69
019_AABC,CRGRO048,1,1,2019-08-20T00:00:00Z,108,100,44.15,67.65,92.3,7.8,24.98,65.26,626.04,15640.69
019_AABC,CRGRO048,1,1,2019-08-21T00:00:00Z,109,101,44.15,70.98,92.3,8.22,25.3,62.2,618.25,15640.69
019_AABC,CRGRO048,1,1,2019-08-22T00:00:00Z,110,102,44.15,72.22,92.3,8.6,25.53,61.13,612.57,15640.69
019_AABC,CRGRO048,1,1,2019-08-23T00:00:00Z,111,103,44.15,72.02,96.21,8.9,25.7,61.29,608.57,15640.69
019_AABC,CRGRO048,1,1,2019-08-24T00:00:00Z,112,104,44.15,71.76,101.22,9.17,25.92,61.51,603.44,15640.69
019_AABC,CRGRO048,1,1,2019-08-25T00:00:00Z,113,105,44.15,71.6,105.57,9.51,26.17,61.66,597.56,15640.69
019_AABC,CRGRO048,1,1,2019-08-26T00:00:00Z,114,106,44.15,71.43,110.32,9.83,26.48,61.8,590.72,15640.69
019_AABC,CRGRO048,1,1,2019-08-27T00:00:00Z,115,107,44.15,72.6,115.53,10.16,26.83,60.8,583.05,15640.69
019_AABC,CRGRO048,1,1,2019-08-28T00:00:00Z,116,108,44.15,77.5,117.47,10.68,27.25,56.96,573.93,15640.69
019_AABC,CRGRO048,1,1,2019-08-29T00:00:00Z,117,109,44.15,82.44,117.47,11.31,27.71,53.55,564.46,15640.69
019_AABC,CRGRO048,1,1,2019-08-30T00:00:00Z,118,110,44.15,85.41,117.47,11.95,28.18,51.69,555.06,15640.69
019_AABC,CRGRO048,1,1,2019-08-31T00:00:00Z,119,111,44.15,90.69,117.47,12.64,28.63,48.68,546.21,15640.69
019_AABC,CRGRO048,1,1,2019-09-01T00:00:00Z,120,112,44.15,95.55,117.47,13.38,29.1,46.2,537.53,15640.69
019_AABC,CRGRO048,1,1,2019-09-02T00:00:00Z,121,113,44.15,101.45,119.56,14.21,29.57,43.51,528.94,15640.69
019_AABC,CRGRO048,1,1,2019-09-03T00:00:00Z,122,114,44.15,108.65,127.31,15.1,30.06,40.63,520.25,15640.69
019_AABC,CRGRO048,1,1,2019-09-04T00:00:00Z,123,115,44.15,116.15,135.08,16.11,30.66,38.01,510.18,15640.69
019_AABC,CRGRO048,1,1,2019-09-05T00:00:00Z,124,116,44.15,121.4,139.69,17.15,31.32,36.36,499.35,15640.69
019_AABC,CRGRO048,1,1,2019-09-06T00:00:00Z,125,117,45.59,127.26,147.85,18.35,32.1,35.82,497.67,15976.11
019_AABC,CRGRO048,1,1,2019-09-07T00:00:00Z,126,118,48.95,133.82,155.34,19.69,32.96,36.58,506.15,16684.27
019_AABC,CRGRO048,1,1,2019-09-08T00:00:00Z,127,119,53.48,140.9,164.41,21.06,33.83,37.95,518.55,17540.96
019_AABC,CRGRO048,1,1,2019-09-09T00:00:00Z,128,120,58.69,147.69,175.62,22.53,34.83,39.74,530.38,18475.51
019_AABC,CRGRO048,1,1,2019-09-10T00:00:00Z,129,121,64.07,154.29,187.19,23.59,36.08,41.53,539.59,19466.16
019_AABC,CRGRO048,1,1,2019-09-11T00:00:00Z,130,122,69.78,160.44,195.27,23.62,37.53,43.5,548.39,20583.31
019_AABC,CRGRO048,1,1,2019-09-12T00:00:00Z,131,123,74.85,162.68,204.52,23.51,38.75,46.01,562.08,21781.34
019_AABC,CRGRO048,1,1,2019-09-13T00:00:00Z,132,124,79,163.23,214.76,23.41,40.15,48.4,570.47,22905.85
019_AABC,CRGRO048,1,1,2019-09-14T00:00:00Z,133,125,82.63,163.44,226.03,23.33,41.25,50.56,575.73,23749.66
019_AABC,CRGRO048,1,1,2019-09-15T00:00:00Z,134,126,86.13,163.01,236,23.25,41.89,52.84,586.68,24573.58
019_AABC,CRGRO048,1,1,2019-09-16T00:00:00Z,135,127,89.43,159.54,241.14,23.19,42.11,56.05,606.36,25531.98
