EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
020_AAAI,CRGRO048,1,1,2020-06-23T00:00:00Z,50,46,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-24T00:00:00Z,51,47,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-25T00:00:00Z,52,48,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-26T00:00:00Z,53,49,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-27T00:00:00Z,54,50,0,0,0,0,0,0,0,0
020_AAAI,CRGRO048,1,1,2020-06-28T00:00:00Z,55,51,0.16,3.78,0,0.13,0,4.26,0,0.08
020_AAAI,CRGRO048,1,1,2020-06-29T00:00:00Z,56,52,0.53,8.32,0,0.35,0,6.43,0,0.62
020_AAAI,CRGRO048,1,1,2020-06-30T00:00:00Z,57,53,0.82,12.59,0,0.67,0,6.49,0,1.16
020_AAAI,CRGRO048,1,1,2020-07-01T00:00:00Z,58,54,0.97,16.05,0,1.07,0,6.03,0,1.31
020_AAAI,CRGRO048,1,1,2020-07-02T00:00:00Z,59,55,1.08,19.32,0,1.54,0,5.61,0,1.41
020_AAAI,CRGRO048,1,1,2020-07-03T00:00:00Z,60,56,1.13,22.35,0,2.04,0,5.04,0,1.76
020_AAAI,CRGRO048,1,1,2020-07-04T00:00:00Z,61,57,1.3,24.55,5.56,2.55,0,5.28,0,2.25
020_AAAI,CRGRO048,1,1,2020-07-05T00:00:00Z,62,58,1.33,27.45,12.28,3.18,0.09,4.84,25.96,2.25
020_AAAI,CRGRO048,1,1,2020-07-06T00:00:00Z,63,59,1.37,31.57,18.61,3.91,0.28,4.33,8.13,2.25
020_AAAI,CRGRO048,1,1,2020-07-07T00:00:00Z,64,60,1.42,38.62,23.77,4.83,0.55,3.67,4.06,2.25
020_AAAI,CRGRO048,1,1,2020-07-08T00:00:00Z,65,61,1.42,42.02,28.71,5.79,0.91,3.37,2.47,2.25
020_AAAI,CRGRO048,1,1,2020-07-09T00:00:00Z,66,62,1.42,46.57,33.3,6.86,1.34,3.04,1.68,2.25
020_AAAI,CRGRO048,1,1,2020-07-10T00:00:00Z,67,63,1.42,51.22,37.28,7.96,1.79,2.77,1.25,2.25
020_AAAI,CRGRO048,1,1,2020-07-11T00:00:00Z,68,64,1.42,55.79,42.43,9.08,2.32,2.54,0.97,2.25
020_AAAI,CRGRO048,1,1,2020-07-12T00:00:00Z,69,65,1.66,61.5,49.37,10.24,2.91,2.7,0.87,2.53
020_AAAI,CRGRO048,1,1,2020-07-13T00:00:00Z,70,66,2.49,66.94,60.58,11.41,3.62,3.72,0.99,3.6
