EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
016_AAAF,CRGRO048,1,1,2016-06-27T00:00:00Z,54,46,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-28T00:00:00Z,55,47,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-29T00:00:00Z,56,48,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-06-30T00:00:00Z,57,49,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-01T00:00:00Z,58,50,0,0,0,0,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-02T00:00:00Z,59,51,0,4.61,0,0.16,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-03T00:00:00Z,60,52,0,9.74,0,0.43,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-04T00:00:00Z,61,53,0,15.31,0,0.84,0,0,0,0
016_AAAF,CRGRO048,1,1,2016-07-05T00:00:00Z,62,54,0.14,21.17,0,1.35,0,0.65,0,0
016_AAAF,CRGRO048,1,1,2016-07-06T00:00:00Z,63,55,0.9,27.7,0,2.01,0,3.26,0,0.32
016_AAAF,CRGRO048,1,1,2016-07-07T00:00:00Z,64,56,2.03,34.2,0,2.83,0,5.93,0,2.03
016_AAAF,CRGRO048,1,1,2016-07-08T00:00:00Z,65,57,3.72,40.29,6.81,3.66,0,9.23,0,8.4
016_AAAF,CRGRO048,1,1,2016-07-09T00:00:00Z,66,58,4.39,47.57,14.35,4.61,0.09,9.23,183.52,16.24
016_AAAF,CRGRO048,1,1,2016-07-10T00:00:00Z,67,59,4.77,53.11,22.5,5.73,0.29,8.98,58.88,17.04
016_AAAF,CRGRO048,1,1,2016-07-11T00:00:00Z,68,60,4.88,55.67,31.01,6.84,0.6,8.76,28.41,17.1
016_AAAF,CRGRO048,1,1,2016-07-12T00:00:00Z,69,61,7.18,59.41,40.36,7.98,1.02,12.09,38.6,39.29
016_AAAF,CRGRO048,1,1,2016-07-13T00:00:00Z,70,62,9.72,61.76,49.65,9.16,1.56,15.74,49.76,77.86
016_AAAF,CRGRO048,1,1,2016-07-14T00:00:00Z,71,63,12.24,63.9,59.04,10.35,2.22,19.15,60.42,134.32
016_AAAF,CRGRO048,1,1,2016-07-15T00:00:00Z,72,64,15.96,71.94,70.17,11.71,3.04,22.18,75.24,228.38
016_AAAF,CRGRO048,1,1,2016-07-16T00:00:00Z,73,65,18.54,80.79,78.92,13.18,3.98,22.95,84.27,335.71
016_AAAF,CRGRO048,1,1,2016-07-17T00:00:00Z,74,66,20.1,82.64,83.56,14.55,5.09,24.32,81.92,416.71
016_AAAF,CRGRO048,1,1,2016-07-18T00:00:00Z,75,67,22.58,83.68,90.08,15.81,6.27,26.98,89.55,561.57
016_AAAF,CRGRO048,1,1,2016-07-19T00:00:00Z,76,68,25.3,85.47,90.08,17.09,7.54,29.6,99.3,748.32
016_AAAF,CRGRO048,1,1,2016-07-20T00:00:00Z,77,69,28.17,86.51,94.66,18.27,8.76,32.56,113.13,991.38
016_AAAF,CRGRO048,1,1,2016-07-21T00:00:00Z,78,70,31.11,87.47,99.01,18.95,10.08,35.57,128.29,1292.81
016_AAAF,CRGRO048,1,1,2016-07-22T00:00:00Z,79,71,34.58,90.63,112.02,18.9,11.39,38.16,145.63,1658.73
016_AAAF,CRGRO048,1,1,2016-07-23T00:00:00Z,80,72,34.93,91.58,129.14,18.66,12.78,38.15,150.17,1919.72
016_AAAF,CRGRO048,1,1,2016-07-24T00:00:00Z,81,73,35.09,93.02,131.52,19.45,14.5,37.72,132.41,1919.93
016_AAAF,CRGRO048,1,1,2016-07-25T00:00:00Z,82,74,36.24,93.93,134.09,20.25,16.37,38.58,127.99,2094.79
016_AAAF,CRGRO048,1,1,2016-07-26T00:00:00Z,83,75,38.78,94.66,136.2,21.04,18.23,40.96,136.63,2490.76
016_AAAF,CRGRO048,1,1,2016-07-27T00:00:00Z,84,76,41.5,95.16,138.16,21,20.11,43.61,147.67,2970.15
016_AAAF,CRGRO048,1,1,2016-07-28T00:00:00Z,85,77,44.25,94.56,144.44,20.9,21.1,46.8,167.67,3537.81
016_AAAF,CRGRO048,1,1,2016-07-29T00:00:00Z,86,78,47.48,97.33,148.12,20.85,21.86,48.78,190.95,4173.3
016_AAAF,CRGRO048,1,1,2016-07-30T00:00:00Z,87,79,50.82,100.09,150.21,20.8,22.48,50.77,216.75,4873.4
016_AAAF,CRGRO048,1,1,2016-07-31T00:00:00Z,88,80,53.74,101.11,151.64,20.74,23.37,53.15,239.55,5599.27
016_AAAF,CRGRO048,1,1,2016-08-01T00:00:00Z,89,81,56.3,101.76,152.79,20.67,24.66,55.33,256.36,6321.81
016_AAAF,CRGRO048,1,1,2016-08-02T00:00:00Z,90,82,56.38,101.6,153.63,20.61,26.04,55.49,263.85,6871.49
016_AAAF,CRGRO048,1,1,2016-08-03T00:00:00Z,91,83,56.38,101.6,153.63,20.87,28.17,55.49,243.92,6871.49
016_AAAF,CRGRO048,1,1,2016-08-04T00:00:00Z,92,84,56.38,101.19,158.13,21.14,30.4,55.71,226.03,6871.49
016_AAAF,CRGRO048,1,1,2016-08-05T00:00:00Z,93,85,57.86,100.78,162.68,21.27,32.71,57.41,228.92,7488.93
016_AAAF,CRGRO048,1,1,2016-08-06T00:00:00Z,94,86,58.56,100.55,164.45,21.17,34.78,58.24,233.17,8108.7
016_AAAF,CRGRO048,1,1,2016-08-07T00:00:00Z,95,87,59.29,100.45,165.74,21.23,37.19,59.03,228.85,8511.54
016_AAAF,CRGRO048,1,1,2016-08-08T00:00:00Z,96,88,60.25,100.94,165.74,21.33,39.7,59.69,228.66,9078.55
016_AAAF,CRGRO048,1,1,2016-08-09T00:00:00Z,97,89,61.06,105.4,165.74,21.56,42.27,57.93,226.23,9563.05
016_AAAF,CRGRO048,1,1,2016-08-10T00:00:00Z,98,90,61.66,106.82,165.74,21.78,44.65,57.72,220.3,9836.22
016_AAAF,CRGRO048,1,1,2016-08-11T00:00:00Z,99,91,63.4,106.82,165.74,21.72,46.96,59.35,226.44,10633.28
016_AAAF,CRGRO048,1,1,2016-08-12T00:00:00Z,100,92,65.04,109.06,165.74,21.68,48.2,59.64,238.73,11506.89
016_AAAF,CRGRO048,1,1,2016-08-13T00:00:00Z,101,93,66.92,109.39,165.74,21.62,49.74,61.18,250.56,12462.91
016_AAAF,CRGRO048,1,1,2016-08-14T00:00:00Z,102,94,69.05,109.35,166.49,21.58,50.38,63.15,269.32,13569.84
016_AAAF,CRGRO048,1,1,2016-08-15T00:00:00Z,103,95,71.04,108.99,173.25,21.52,50.96,65.18,288.62,14708.32
016_AAAF,CRGRO048,1,1,2016-08-16T00:00:00Z,104,96,72.91,108.87,175.38,21.48,51.5,66.97,308.26,15875.88
016_AAAF,CRGRO048,1,1,2016-08-17T00:00:00Z,105,97,74.73,108.87,175.38,21.46,51.78,68.64,330.74,17126.95
016_AAAF,CRGRO048,1,1,2016-08-18T00:00:00Z,106,98,74.73,108.64,178.7,21.43,52.01,68.78,346.91,18044.43
016_AAAF,CRGRO048,1,1,2016-08-19T00:00:00Z,107,99,74.73,108.6,179.2,21.53,54.52,68.81,330.96,18044.43
016_AAAF,CRGRO048,1,1,2016-08-20T00:00:00Z,108,100,74.73,108.6,179.2,21.65,56.98,68.81,316.71,18044.43
016_AAAF,CRGRO048,1,1,2016-08-21T00:00:00Z,109,101,74.73,108.6,179.2,21.76,59.39,68.81,303.82,18044.43
016_AAAF,CRGRO048,1,1,2016-08-22T00:00:00Z,110,102,74.73,108.6,179.2,21.78,61.75,68.81,292.24,18044.43
016_AAAF,CRGRO048,1,1,2016-08-23T00:00:00Z,111,103,74.73,108.6,179.2,21.79,64.17,68.81,281.21,18044.43
016_AAAF,CRGRO048,1,1,2016-08-24T00:00:00Z,112,104,74.73,110.81,179.2,21.88,66.54,67.43,271.17,18044.43
016_AAAF,CRGRO048,1,1,2016-08-25T00:00:00Z,113,105,74.73,113,179.2,21.99,68.89,66.13,261.91,18044.43
