EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,PODINF,PODNO,SEEDNO,WTSHELL,WTSEED,PCINF,AFCON,AFSUM
019_AAAL,CRGRO048,1,1,2019-06-17T00:00:00Z,44,43,0,0,0,0,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-18T00:00:00Z,45,44,0,0,0,0,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-19T00:00:00Z,46,45,0,0,0,0,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-20T00:00:00Z,47,46,0,0,0,0,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-21T00:00:00Z,48,47,0,0,0,0,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-22T00:00:00Z,49,48,0,0.44,0,0.02,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-23T00:00:00Z,50,49,0,1.88,0,0.08,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-24T00:00:00Z,51,50,0,4.18,0,0.2,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-25T00:00:00Z,52,51,0,7.09,0,0.39,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-26T00:00:00Z,53,52,0,10.68,0,0.68,0,0,0,0
019_AAAL,CRGRO048,1,1,2019-06-27T00:00:00Z,54,53,0.02,14.65,0,1.07,0,0.13,0,0
019_AAAL,CRGRO048,1,1,2019-06-28T00:00:00Z,55,54,0.04,18.52,0.67,1.54,0,0.2,0,0
019_AAAL,CRGRO048,1,1,2019-06-29T00:00:00Z,56,55,0.05,22.16,2.89,2.1,0.01,0.2,0.01,0
019_AAAL,CRGRO048,1,1,2019-06-30T00:00:00Z,57,56,0.06,27.09,6.42,2.77,0.05,0.21,0,0
019_AAAL,CRGRO048,1,1,2019-07-01T00:00:00Z,58,57,0.75,32.96,10.85,3.5,0.14,2.28,0.75,0.11
019_AAAL,CRGRO048,1,1,2019-07-02T00:00:00Z,59,58,1.97,39.32,16.26,4.29,0.28,5,4.74,1.32
019_AAAL,CRGRO048,1,1,2019-07-03T00:00:00Z,60,59,3.39,45.74,22.2,5.2,0.48,7.41,9.69,4.7
019_AAAL,CRGRO048,1,1,2019-07-04T00:00:00Z,61,60,3.91,52.57,28.01,6.29,0.78,7.44,11.6,9.07
019_AAAL,CRGRO048,1,1,2019-07-05T00:00:00Z,62,61,4.35,60.55,33.56,7.6,1.17,7.18,8.61,10.11
019_AAAL,CRGRO048,1,1,2019-07-06T00:00:00Z,63,62,4.48,65.37,41.17,9.1,1.7,6.85,6,10.19
019_AAAL,CRGRO048,1,1,2019-07-07T00:00:00Z,64,63,4.48,68.73,50.23,10.43,2.28,6.52,4.48,10.19
019_AAAL,CRGRO048,1,1,2019-07-08T00:00:00Z,65,64,4.48,72.17,60.11,11.82,3,6.21,3.39,10.19
019_AAAL,CRGRO048,1,1,2019-07-09T00:00:00Z,66,65,4.48,75.24,70.17,13.2,3.88,5.96,2.62,10.19
019_AAAL,CRGRO048,1,1,2019-07-10T00:00:00Z,67,66,4.48,83.31,80.78,14.66,4.87,5.38,2.09,10.19
019_AAAL,CRGRO048,1,1,2019-07-11T00:00:00Z,68,67,4.48,88.89,93.02,16.14,6.03,5.04,1.69,10.19
019_AAAL,CRGRO048,1,1,2019-07-12T00:00:00Z,69,68,4.48,96.58,100.84,17.81,7.39,4.64,1.38,10.19
019_AAAL,CRGRO048,1,1,2019-07-13T00:00:00Z,70,69,4.48,105.76,106.78,19.77,8.98,4.24,1.13,10.19
019_AAAL,CRGRO048,1,1,2019-07-14T00:00:00Z,71,70,4.48,114.3,113.01,21.57,10.49,3.92,0.97,10.19
019_AAAL,CRGRO048,1,1,2019-07-15T00:00:00Z,72,71,6.03,121.84,118.73,23.31,12.02,4.95,1.19,14.29
